timestamp,tracker1_pos_x,tracker1_pos_y,tracker1_pos_z,tracker1_rot_roll,tracker1_rot_pitch,tracker1_rot_yaw,tracker1_rot_quat_x,tracker1_rot_quat_y,tracker1_rot_quat_z,tracker1_rot_quat_w,tracker2_pos_x,tracker2_pos_y,tracker2_pos_z,tracker2_rot_roll,tracker2_rot_pitch,tracker2_rot_yaw,tracker2_rot_quat_x,tracker2_rot_quat_y,tracker2_rot_quat_z,tracker2_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1755108063.1935635,0.206298828125,0.1898893117904663,0.061729609966278076,89.71521606075842,17.575356971030775,-0.8965037061488372,0.6978932951684367,0.10283843716565443,-0.11323555202190004,0.6996762801615994,0.19666782021522522,0.18953382968902588,-0.11599481105804443,89.7832489393093,31.813319750935282,-0.6579034714308418,0.6798473295951445,0.19026364109623434,-0.19733896906763856,0.680194597016531,-10.8,5.8,-31.33,-15.0,76.6,-43.93,-6.8,51.0,-36.5,-42.0,37.4,-17.77,-9.4,46.8,-20.03,21.4,105.0,-39.41,-5.6,149.2,-47.16,-5.8,143.2,-71.06,12.6,58.6,-5.17,83.2,138.2,-43.61,101.0,239.8,-220.61,-170.0,253.2,-177.97,98.0,114.0,-60.72,122.4,149.0,-126.94,211.2,157.6,-641.48,-348.0,105.4,-519.38,208.8,178.6,-281.66,-19.4,133.8,-374.68,25.6,-209.6,-384.05,-237.2,-235.6,-317.51,295.4,-167.6,-416.67,-185.4,-227.2,-496.77,-96.4,-221.0,-125.0,-96.2,-154.2,-62.66
1755108080.2055626,0.20625069737434387,0.18961846828460693,0.06188100576400757,89.68705061651072,17.57845834053621,-0.8991511734920508,0.6977209039063714,0.1028691269829694,-0.1132452617162339,0.6998421067738343,0.19657982885837555,0.189569354057312,-0.11601400375366211,89.72417621498279,31.83487918921248,-0.72061045307521,0.6795650971217383,0.19012195992416855,-0.1977406462139187,0.6803995553025318,-10.4,5.8,-31.33,-14.8,76.4,-44.9,-6.6,51.2,-37.15,-42.2,37.0,-18.09,-9.4,46.6,-20.67,21.6,105.2,-40.05,-5.2,149.0,-47.16,-5.6,143.4,-70.09,12.2,58.8,-5.17,82.6,138.4,-43.93,100.6,240.6,-221.58,-170.2,253.8,-177.0,97.8,114.2,-61.69,122.6,149.0,-126.94,211.0,157.6,-641.48,-347.6,105.6,-519.06,209.2,178.6,-281.33,-18.8,134.0,-375.0,25.6,-210.0,-384.37,-237.2,-235.8,-316.86,295.4,-167.2,-416.35,-185.2,-226.8,-496.13,-96.4,-221.4,-125.32,-96.2,-154.2,-62.99
1755108096.47034,0.20613478124141693,0.18978548049926758,0.06183159351348877,89.68483441455419,17.587920366110406,-0.9211739058201083,0.697718693661424,0.10279515383680674,-0.11343525342458563,0.6998243976870266,0.19667717814445496,0.1892080307006836,-0.11623215675354004,89.7799291340934,31.845537631718784,-0.7023319498726261,0.6798481060905961,0.1901976481901564,-0.1977876451344776,0.6800819268550358,-10.2,5.6,-31.33,-14.8,76.2,-44.25,-6.4,51.0,-36.5,-42.0,37.8,-18.09,-9.2,47.4,-20.35,21.4,105.0,-39.08,-5.4,149.2,-47.8,-5.8,143.2,-70.41,12.4,58.4,-5.17,82.4,138.2,-43.61,101.2,240.4,-221.9,-169.6,253.4,-177.97,97.8,114.6,-60.72,122.6,149.0,-127.26,210.8,157.6,-641.8,-348.4,105.0,-519.06,209.0,178.2,-281.66,-19.0,134.0,-375.0,25.4,-210.0,-385.02,-237.2,-235.8,-316.86,295.6,-167.4,-416.35,-185.4,-227.0,-496.77,-96.0,-221.2,-125.32,-96.2,-154.0,-62.99
1755108112.1826925,0.20614203810691833,0.18961358070373535,0.061900556087493896,89.66965744284573,17.569067979862037,-0.8926377730722869,0.6976172109126174,0.10286847852380923,-0.11313284770859805,0.6999637525415474,0.19663618505001068,0.18922197818756104,-0.11609280109405518,89.69164289111836,31.828682678186713,-0.7138456901912904,0.6793708895929763,0.19018125426972537,-0.1976098731479235,0.6806148720322002,-11.0,5.8,-31.65,-14.6,76.6,-44.25,-6.6,51.0,-36.5,-41.8,37.8,-17.44,-9.0,46.8,-20.67,21.8,105.0,-38.76,-5.8,149.0,-47.48,-6.4,143.6,-70.41,12.0,58.6,-5.17,83.2,138.4,-43.61,100.6,240.0,-221.26,-169.8,253.4,-177.33,98.4,114.2,-61.37,122.6,149.2,-127.59,211.2,157.4,-641.48,-347.8,105.4,-519.38,209.0,178.2,-281.33,-19.2,133.6,-374.68,25.4,-209.6,-384.69,-237.2,-235.4,-317.19,295.2,-167.2,-416.02,-185.2,-227.0,-496.77,-96.4,-221.2,-124.36,-96.4,-154.2,-63.31
1755108128.680976,0.2061559408903122,0.18974196910858154,0.061853885650634766,89.69653861732755,17.56271868646115,-0.8994393163745561,0.6977931271899804,0.10276163965494776,-0.11315993323129396,0.6997996747659396,0.19667591154575348,0.18961286544799805,-0.11596417427062988,89.75547865085339,31.83794453758299,-0.6978127064251309,0.679707997887784,0.19022141231694503,-0.19767537423312445,0.6802479372959511,3.0,41.0,-29.07,-20.2,123.8,-47.8,-33.2,65.2,-34.24,-53.8,25.8,-15.18,56.2,127.2,-44.9,-5.6,252.6,-111.76,-100.4,172.8,-57.82,-28.8,89.0,-50.39,209.6,128.4,-133.08,52.6,374.0,-528.11,-213.2,181.6,-216.09,-142.6,95.8,-36.5,304.0,-61.8,-190.57,105.4,-123.6,-774.55,-263.4,109.6,-343.67,-191.2,104.0,-82.37,134.6,-121.0,-68.48,171.6,-213.6,-302.33,-70.2,78.8,-541.67,-280.0,54.4,-225.45,76.6,-120.6,-27.46,157.6,-221.2,-146.0,64.0,-304.0,-549.75,-249.4,-136.6,-223.84
1755108146.5326512,0.2061402052640915,0.18970203399658203,0.06182277202606201,89.7088445813873,17.598383542904358,-0.9020568844359735,0.6978388078763265,0.10295185549765233,-0.11340362730001095,0.699686730946605,0.19669216871261597,0.18945324420928955,-0.1160503625869751,89.68350866567845,31.847227631487886,-0.7246963934729497,0.679309949191703,0.19024149036727536,-0.19777037936978853,0.6806122281305543,1.8,41.2,-29.39,-20.6,124.4,-48.13,-33.0,65.4,-36.18,-53.8,26.0,-14.54,54.8,127.0,-46.19,-6.2,253.2,-112.08,-100.2,173.0,-57.82,-29.4,88.8,-50.71,209.2,128.2,-134.04,51.6,374.4,-528.11,-213.4,181.4,-216.73,-142.6,95.8,-36.5,303.2,-61.8,-190.89,105.2,-123.6,-774.88,-263.6,109.6,-343.35,-190.4,104.4,-82.37,134.6,-120.8,-69.12,171.6,-213.4,-302.65,-70.6,79.2,-541.35,-280.2,54.6,-225.78,76.8,-121.2,-27.78,158.2,-221.4,-146.64,64.6,-304.0,-549.75,-250.2,-136.6,-223.19
1755108163.7247922,0.2061900794506073,0.18957459926605225,0.06183326244354248,89.7175433855866,17.56719397869012,-0.897437522416652,0.697915612166451,0.10278048074133372,-0.11319373461413347,0.6996693008981335,0.19667686522006989,0.1895444393157959,-0.11591249704360962,89.69573346211703,31.86486558782621,-0.7198950586618069,0.6793454863160482,0.19035398838875278,-0.19786634928186458,0.6805174232974591,2.0,40.8,-30.04,-20.8,124.6,-48.45,-33.0,65.6,-35.85,-53.8,26.2,-14.21,54.0,127.2,-46.51,-6.4,252.8,-112.08,-100.4,173.4,-58.14,-29.4,89.2,-50.39,209.2,128.2,-133.72,51.8,374.2,-528.43,-213.2,181.6,-216.41,-142.6,95.6,-36.82,303.6,-62.0,-190.57,105.2,-123.6,-774.88,-264.0,110.0,-343.67,-190.8,104.4,-82.04,134.6,-120.8,-67.83,171.8,-213.8,-302.33,-71.2,79.2,-541.67,-280.0,54.0,-225.13,77.0,-121.2,-28.1,158.0,-221.2,-145.67,64.6,-304.0,-550.39,-249.0,-136.8,-223.52
1755108181.024693,0.1565098762512207,0.18992578983306885,-0.07768195867538452,90.20707557987181,1.238753551862667,-0.9863945988802907,0.7083814139627427,0.0015324090024653016,-0.013732583745908003,0.7056945347851715,0.2902511954307556,0.18892943859100342,-0.06587231159210205,89.12804172078476,37.42601592517169,-1.2015967386695263,0.6669721090234786,0.22159781030633183,-0.2321903174842873,0.6724063103577931,2.0,41.0,-29.72,-20.6,124.4,-48.45,-33.0,64.8,-35.21,-53.4,26.2,-14.86,54.8,127.2,-45.87,-6.0,252.8,-111.76,-100.2,173.0,-58.14,-29.0,89.2,-50.07,208.6,128.0,-133.4,51.8,374.2,-528.75,-213.4,181.4,-216.41,-143.0,95.8,-36.82,303.2,-62.0,-190.57,105.2,-124.0,-774.55,-263.6,110.0,-344.32,-190.8,104.4,-83.01,134.6,-121.0,-67.83,171.6,-213.8,-302.33,-71.0,78.6,-541.99,-280.2,54.2,-226.42,75.6,-117.8,-26.49,157.4,-211.6,-144.7,60.8,-287.4,-545.55,-244.6,-124.2,-224.49
1755108197.349584,0.1564774364233017,0.1899094581604004,-0.07766914367675781,90.2018954428341,1.229435731704801,-1.0305976291221755,0.708350196648391,0.0012023941487766519,-0.013947156102540654,0.705722332343377,0.29026538133621216,0.18894410133361816,-0.06575781106948853,88.89965810177729,37.43449174280444,-1.3184430882192237,0.6658407071360599,0.2214314900998593,-0.23248392750375238,0.673480096464049,-11.0,43.0,-29.72,-33.2,108.8,-41.99,-23.6,68.2,-31.98,-52.2,41.2,-14.86,27.8,164.0,-51.36,-23.8,209.6,-65.25,-50.4,180.6,-51.36,-26.4,141.2,-66.86,179.6,279.8,-267.44,-73.0,326.8,-292.32,-12.2,244.0,-250.97,-193.8,218.2,-164.73,372.4,-43.8,-609.5,-155.4,-40.0,-615.32,44.4,46.0,-600.46,-328.4,43.4,-434.11,139.0,-281.4,-220.61,-51.6,-312.6,-266.8,-6.0,-285.0,-289.73,-197.4,-219.8,-243.87,35.6,-178.8,-43.93,-23.4,-226.6,-52.65,-5.0,-212.4,-59.11,-61.6,-129.8,-50.07
1755108213.9819176,0.1565418243408203,0.18991219997406006,-0.07740318775177002,90.20352773618603,1.2385588425642935,-1.0312416917337626,0.7083601165358709,0.0012544086323117048,-0.014007525229589217,0.7057110610103625,0.2901000380516052,0.18898582458496094,-0.06558972597122192,88.71116339817684,37.50988964143886,-1.4714846642229564,0.6648855941096534,0.22137302181778606,-0.23345372877165935,0.6741071455074913,-5.4,47.4,-27.13,-24.6,117.0,-41.02,-23.0,68.0,-31.01,-51.8,41.2,-14.21,28.0,164.0,-52.0,-23.4,209.6,-65.25,-49.8,180.4,-50.39,-26.0,141.2,-66.86,180.4,280.2,-266.15,-71.8,327.0,-291.99,-12.2,243.6,-250.97,-193.6,218.2,-165.05,374.0,-43.6,-610.15,-155.0,-40.2,-615.96,45.4,46.0,-601.1,-329.2,43.8,-433.79,139.6,-281.4,-220.93,-51.4,-313.0,-266.8,-5.8,-284.8,-289.41,-197.0,-219.2,-243.87,35.8,-178.6,-43.61,-23.0,-226.2,-52.33,-5.0,-212.2,-59.11,-61.4,-129.8,-50.07
1755108230.4061692,0.1565919667482376,0.18991971015930176,-0.07752120494842529,90.20886475599472,1.2302568627766135,-1.040505693130425,0.7083932082114907,0.001145352063732153,-0.014013322315598337,0.7056779473817044,0.29008007049560547,0.18876254558563232,-0.06576764583587646,88.74595874623363,37.43088314834356,-1.4286889799308216,0.6651566036173199,0.2210818874864659,-0.23281464286726478,0.6741563619500297,-3.6,47.4,-25.84,-23.4,116.8,-40.38,-23.0,68.0,-31.65,-52.0,41.0,-13.89,29.4,164.6,-51.03,-23.8,209.4,-65.25,-50.2,180.4,-51.03,-26.0,141.4,-67.18,180.8,280.2,-266.48,-72.2,327.0,-291.67,-11.6,244.0,-250.97,-193.4,218.4,-164.73,373.8,-43.6,-610.15,-155.0,-39.8,-615.96,44.6,46.2,-601.43,-328.8,44.0,-434.11,139.2,-281.0,-220.29,-51.0,-312.6,-266.48,-5.6,-284.8,-290.38,-197.0,-219.8,-243.87,35.8,-178.6,-43.61,-22.8,-226.4,-52.33,-4.8,-212.0,-58.46,-61.8,-130.4,-48.77
1755108247.5916789,0.11126426607370377,0.19105911254882812,-0.10546296834945679,90.28485894345647,-3.5078401950968257,-1.3856044540163952,0.7082174297876558,-0.03015401215086169,0.013169871689601648,0.7052271653568598,0.3166640102863312,0.1906752586364746,0.044859349727630615,87.75978419732381,49.02662044787546,-2.0422491636566495,0.6359012750303588,0.2877741907030214,-0.2992324835609235,0.6505962346102951,21.6,28.0,-32.95,48.0,159.0,-85.92,-31.8,179.0,-110.79,-102.8,78.2,-35.53,51.8,54.2,-30.04,180.4,190.2,-231.59,-97.4,291.2,-463.83,-155.6,130.2,-148.26,64.6,28.4,-14.21,211.8,-9.4,-218.67,-93.4,-160.2,-578.49,-248.0,-17.0,-136.95,115.0,73.6,-53.3,57.2,49.8,-133.72,-98.4,-110.2,-186.69,-139.8,-61.0,-66.22,226.8,143.4,-213.5,-57.6,239.2,-473.52,-205.2,7.6,-119.19,-113.6,-45.4,-47.48,330.4,-140.4,-320.42,-143.2,-232.8,-739.67,-233.6,-122.8,-156.01,-81.2,-30.8,-26.81
1755108264.475967,0.11128686368465424,0.19117605686187744,-0.10548752546310425,90.35040482886825,-3.481570816386868,-1.3243722384459087,0.7086435133862917,-0.029606356006715153,0.013401172992966528,0.7048178553015834,0.31658998131752014,0.19127309322357178,0.04515230655670166,87.7452688148408,49.00103881328613,-2.1144020471525953,0.6360614119942108,0.28726408304876544,-0.29946616548512556,0.650557586608478,21.4,28.0,-32.62,47.6,158.8,-86.56,-31.8,179.0,-110.47,-102.8,78.0,-35.53,52.2,54.4,-29.07,180.6,189.8,-231.27,-97.2,290.8,-464.15,-155.8,129.6,-147.29,64.8,28.2,-14.86,211.6,-9.6,-218.99,-93.0,-159.8,-578.17,-247.6,-17.2,-136.31,115.0,73.4,-53.3,57.2,49.8,-133.08,-98.8,-109.6,-186.37,-140.0,-61.2,-65.89,226.8,144.0,-213.5,-57.8,239.0,-473.2,-205.2,7.6,-119.19,-113.8,-45.2,-47.16,330.2,-140.6,-321.06,-143.0,-233.4,-738.7,-233.6,-122.6,-156.98,-81.2,-30.8,-26.81
1755108280.865569,0.11123448610305786,0.1911228895187378,-0.10546314716339111,90.31811957149756,-3.4928434216769753,-1.3261558169105025,0.7084415217903435,-0.029690463062083963,0.013451598823044707,0.7050163948360145,0.31657513976097107,0.19142627716064453,0.04529237747192383,87.71593308898998,48.9991710039154,-2.1532965648792097,0.6359968146222061,0.28711411296634143,-0.2996032821458637,0.6506238269065304,21.4,28.6,-32.62,48.4,159.4,-85.6,-32.0,179.0,-110.79,-102.8,79.0,-34.88,52.0,53.8,-29.72,180.6,190.0,-231.27,-97.0,290.6,-464.47,-156.0,130.0,-146.97,65.2,28.0,-15.18,211.8,-9.6,-219.96,-93.4,-160.0,-578.17,-247.6,-16.8,-136.95,115.0,73.4,-53.62,57.2,49.8,-133.72,-98.6,-109.8,-187.02,-139.4,-61.0,-66.22,226.4,143.8,-213.5,-57.8,238.8,-473.52,-205.4,7.2,-119.19,-113.4,-45.2,-46.84,330.6,-140.6,-320.09,-143.2,-233.4,-738.7,-233.8,-122.8,-156.66,-81.0,-31.0,-26.81
1755108296.7353406,0.11127167195081711,0.19108688831329346,-0.1055687665939331,90.28711523147857,-3.4881569870749187,-1.342395281035389,0.7082477364252556,-0.0297656513145443,0.013314632921214292,0.7052104953160924,0.31650590896606445,0.19145488739013672,0.04535496234893799,87.71477538034787,49.003310172910766,-2.170253897149255,0.6360228147260688,0.2870469190403744,-0.2997192492207758,0.6505746681270326,21.2,28.4,-33.27,47.8,159.0,-86.24,-31.6,178.8,-111.11,-102.4,78.2,-34.88,52.2,54.4,-29.39,181.0,190.0,-230.95,-97.4,290.4,-464.8,-155.8,130.0,-146.97,64.8,28.0,-14.21,211.6,-9.6,-218.99,-93.4,-159.6,-577.85,-247.4,-17.2,-136.63,115.2,73.8,-53.3,56.8,49.8,-134.04,-98.8,-110.0,-186.37,-139.8,-61.2,-66.22,226.6,143.8,-213.18,-58.0,239.2,-473.84,-205.2,7.4,-119.51,-113.6,-45.4,-47.16,330.6,-141.0,-321.39,-143.2,-233.4,-739.67,-233.6,-123.0,-156.98,-80.6,-31.0,-26.81
1755108313.1881437,0.11128763854503632,0.19130456447601318,-0.10539186000823975,90.30339318002542,-3.541004623846507,-1.2661583312046036,0.7083539444444898,-0.029617451533879825,0.014114869179505381,0.7050944928893992,0.3164931535720825,0.19149911403656006,0.045333802700042725,87.77662952991254,49.00759253248832,-2.1259782944663734,0.6362527029695496,0.28715565943683047,-0.29964622073481717,0.6503354831752536,21.4,28.8,-32.3,48.0,158.8,-86.24,-31.8,178.6,-110.47,-102.6,78.8,-34.88,52.0,53.8,-29.39,180.8,189.8,-231.59,-97.0,290.2,-463.83,-155.6,130.0,-146.97,64.4,28.4,-14.86,211.8,-9.6,-219.32,-93.0,-159.6,-578.17,-247.6,-17.2,-136.31,114.8,73.6,-52.97,56.8,49.2,-133.08,-98.6,-109.8,-187.02,-139.8,-61.2,-66.54,226.6,143.4,-213.5,-58.0,238.8,-473.2,-205.2,7.6,-119.19,-113.8,-45.4,-47.48,330.0,-140.8,-320.42,-143.2,-233.2,-739.35,-233.4,-122.8,-156.33,-81.2,-30.8,-26.49
1755108329.7327867,0.11131508648395538,0.1909503936767578,-0.10566353797912598,90.26369426317595,-3.5071266843584925,-1.368021145962022,0.7080919817383781,-0.030043404415278824,0.013268124636775442,0.7053560200685736,0.3165200352668762,0.1913076639175415,0.045166850090026855,87.77542335920752,48.99579895213709,-2.1047978905584297,0.6362210992882044,0.2872083694417699,-0.2994586269259848,0.6504295032497065,21.0,28.4,-32.95,48.0,158.6,-86.56,-31.8,178.8,-110.79,-103.0,78.6,-35.21,52.2,54.0,-29.39,180.6,190.0,-231.59,-97.2,290.6,-463.83,-155.4,129.8,-147.29,64.6,28.2,-14.54,211.4,-9.2,-219.64,-93.4,-159.6,-577.85,-247.6,-17.2,-136.31,115.4,73.2,-53.62,56.6,49.4,-134.04,-98.6,-109.6,-186.37,-139.6,-61.4,-65.57,226.8,143.4,-212.86,-58.0,238.6,-473.84,-205.2,7.4,-119.19,-113.6,-45.2,-47.48,330.0,-140.6,-321.39,-143.2,-233.2,-739.67,-233.4,-123.4,-156.66,-81.4,-31.0,-26.81
1755108345.725963,0.11132053285837173,0.1912233829498291,-0.10559427738189697,90.32489163653271,-3.552979245438633,-1.2471388999344009,0.7084880290712984,-0.029570826703125427,0.014311516135093762,0.7049577484275651,0.31651926040649414,0.191511869430542,0.04526180028915405,87.70805626009056,48.99940265761123,-2.1750070719470807,0.6360059224083193,0.2870155485559167,-0.2997081161813987,0.6506101285123931,21.0,28.4,-31.98,48.0,158.6,-85.92,-32.0,178.8,-111.11,-102.4,78.0,-34.88,52.2,54.0,-29.72,181.2,190.0,-231.59,-97.4,290.8,-463.83,-156.0,130.0,-147.29,64.4,28.4,-14.54,211.6,-9.4,-219.32,-93.4,-159.6,-578.49,-247.4,-17.2,-136.31,115.0,73.8,-53.3,56.6,49.4,-133.4,-99.2,-109.8,-186.69,-139.4,-61.2,-66.22,226.4,143.2,-213.18,-57.6,238.6,-473.52,-205.6,7.8,-118.86,-113.6,-45.4,-47.16,330.2,-140.6,-320.42,-143.4,-233.4,-739.35,-233.6,-122.6,-156.66,-81.4,-31.0,-26.81
1755108360.5339146,0.11119895428419113,0.19065523147583008,-0.1058194637298584,90.29755811160088,-3.501436175190931,-1.3187183369972568,0.7083146992915937,-0.029699741308059774,0.013545181706157781,0.7051416169797933,0.31657326221466064,0.1914505958557129,0.0451970100402832,87.82374456025809,49.02201015675507,-2.1312251952330916,0.636498513960739,0.2870864070013001,-0.2998727106451019,0.6500210247040977,43.4,45.0,-43.61,56.4,210.6,-134.37,-77.2,176.8,-121.77,-102.0,56.2,-26.81,100.6,51.4,-56.85,193.0,219.2,-427.65,-228.8,219.0,-417.64,-120.4,87.8,-94.32,95.8,-23.4,-34.88,201.6,-120.2,-326.55,-190.2,-150.6,-395.35,-182.8,11.8,-66.22,91.4,-28.6,-28.75,101.2,-44.8,-100.13,-80.4,-6.4,-152.78,-130.2,20.2,-50.71,72.6,4.4,-29.07,186.6,108.8,-209.95,-118.6,218.4,-317.83,-185.6,42.2,-101.1,119.8,-62.6,-44.9,297.6,-90.0,-390.18,-173.0,-83.0,-742.25,-229.2,-31.6,-136.95
1755108378.0387385,0.11122272163629532,0.19074368476867676,-0.10578274726867676,90.23245800627288,-3.4757765305895125,-1.3471738377799918,0.7079132820292291,-0.029725346444823993,0.013194477026381487,0.7055501980965845,0.31652456521987915,0.1915804147720337,0.04532712697982788,87.72224049398089,49.02572624404021,-2.174317470506399,0.6360215991655972,0.2871342412592625,-0.29988320385687706,0.6504617668598739,43.6,45.2,-43.28,56.2,210.2,-135.01,-77.6,177.0,-121.77,-102.2,56.2,-25.84,101.2,51.6,-56.53,193.0,218.8,-428.3,-228.4,218.8,-417.96,-120.6,88.2,-93.99,96.4,-23.6,-35.21,201.4,-120.0,-326.23,-190.0,-150.4,-395.03,-183.0,11.0,-66.54,90.8,-29.0,-28.42,101.0,-45.2,-100.78,-80.2,-6.0,-153.1,-130.0,20.2,-51.03,72.4,4.2,-30.04,186.6,108.8,-209.95,-118.8,218.4,-317.51,-185.6,42.2,-101.1,119.6,-62.8,-44.57,297.6,-90.0,-390.51,-172.4,-83.0,-741.93,-229.8,-31.6,-136.63
1755108394.3076763,0.11143364757299423,0.1912776231765747,-0.10549139976501465,90.30057963680288,-3.515446890178201,-1.287484131571367,0.7083377244178433,-0.02959246513079344,0.013824830251621087,0.7051175597583976,0.31661564111709595,0.1913846731185913,0.045337557792663574,87.771184865387,48.997826652996686,-2.1231954228986085,0.6362382878645775,0.28712901494276116,-0.2995635017412162,0.6503994480385176,43.2,45.4,-42.96,56.0,210.0,-134.69,-77.2,176.8,-121.77,-101.6,56.4,-26.16,101.2,51.6,-57.49,193.4,219.0,-427.65,-228.8,219.2,-417.32,-120.8,88.0,-94.32,96.2,-23.4,-34.88,201.8,-120.0,-326.88,-189.8,-150.0,-395.03,-182.6,11.2,-66.22,91.4,-28.8,-28.1,100.8,-45.2,-100.45,-80.2,-6.8,-152.78,-130.2,20.4,-50.39,72.6,4.2,-29.39,186.6,109.0,-209.3,-118.4,218.2,-317.83,-185.8,42.4,-100.78,119.8,-62.6,-44.9,297.4,-90.2,-390.83,-172.6,-83.0,-742.25,-229.8,-31.4,-136.31
1755108409.9852803,0.11130987852811813,0.19116520881652832,-0.10546296834945679,90.36195010422236,-3.5777124273709515,-1.2112323360042887,0.7087188579307917,-0.02949613025580421,0.014694971606186907,0.7047209538392586,0.31656613945961,0.19139361381530762,0.04509538412094116,87.77352103650053,49.01106002803057,-2.143836104979999,0.6362714643153193,0.2870846398875087,-0.2997586892177759,0.6502966347502411,44.0,45.2,-43.28,55.6,210.6,-134.37,-77.2,176.8,-121.45,-101.8,55.8,-25.52,101.4,51.2,-57.17,193.2,219.2,-427.98,-229.0,219.2,-417.96,-120.6,87.8,-93.99,96.4,-23.6,-34.88,201.4,-120.4,-326.23,-190.4,-150.6,-395.03,-183.2,11.2,-65.57,91.2,-28.4,-28.75,101.0,-45.2,-100.45,-80.0,-6.6,-153.1,-130.6,20.4,-50.07,72.4,4.0,-30.04,186.6,109.0,-209.63,-118.6,218.6,-318.48,-185.8,42.2,-100.78,119.4,-62.6,-44.57,296.8,-90.0,-391.48,-172.6,-83.2,-741.93,-229.8,-31.4,-136.63
1755108425.7441256,0.1593254655599594,0.18987512588500977,-0.10968798398971558,90.42625470800445,2.6500055024675295,-1.054422000026717,0.709662218776295,0.009760419473658003,-0.022891284548535947,0.7041024211866405,0.24017761647701263,0.1922779083251953,0.05000567436218262,87.84689258389399,50.05061600958029,-2.2649252805402176,0.6344721155608384,0.2922038315986189,-0.3062881443594119,0.6467222135675267,43.8,45.0,-43.28,56.2,210.2,-135.01,-77.4,177.2,-122.09,-102.0,55.8,-26.16,101.2,51.4,-57.49,193.2,219.0,-427.98,-228.8,219.4,-417.64,-120.8,88.2,-94.96,96.4,-24.0,-35.53,201.4,-120.2,-326.88,-190.4,-150.8,-395.35,-183.2,11.0,-66.54,90.8,-28.6,-28.75,101.6,-45.2,-99.81,-80.4,-6.4,-152.78,-130.2,20.6,-50.39,72.6,3.8,-30.04,186.2,109.0,-210.27,-118.2,218.4,-317.83,-185.0,42.4,-101.42,119.6,-62.8,-45.54,297.2,-90.0,-391.15,-173.0,-83.0,-742.25,-229.8,-31.8,-136.31
1755108441.9527464,0.1593366265296936,0.18986833095550537,-0.10980445146560669,90.4100183992007,2.6050067464473106,-1.0230701527651584,0.7095636705136226,0.009681145733933909,-0.022418712155487304,0.7042180403475616,0.24024268984794617,0.19191670417785645,0.049819886684417725,87.85779208648644,50.04845234152206,-2.242537979756391,0.6344818335028258,0.29228623112124613,-0.30617784384068497,0.6467276677039331,43.2,45.2,-43.93,56.0,210.2,-135.01,-77.6,176.2,-122.09,-101.6,56.2,-25.84,100.8,51.4,-56.85,192.8,219.4,-427.33,-228.8,219.0,-417.64,-120.6,87.6,-94.64,96.2,-23.8,-35.53,201.4,-120.8,-326.55,-190.2,-150.6,-395.35,-183.2,11.0,-66.54,91.0,-28.8,-28.42,100.6,-45.0,-100.13,-80.4,-6.2,-153.1,-130.0,20.2,-50.71,72.4,4.2,-29.72,186.4,108.8,-209.3,-118.8,218.4,-318.15,-186.0,42.6,-101.42,119.0,-62.8,-45.22,297.4,-89.6,-390.83,-172.6,-83.2,-742.25,-229.4,-31.8,-135.66
1755108458.5905144,0.15931978821754456,0.18971717357635498,-0.10976910591125488,90.36083465857857,2.60579222690283,-1.0235933791251446,0.7092613217350121,0.00969235956809308,-0.02242262905694934,0.7045222730481351,0.24025139212608337,0.19192171096801758,0.04976832866668701,87.80319978758398,50.06053093943989,-2.3316880594804914,0.6343714333813743,0.29200802766766987,-0.30660738588926956,0.6467581218726922,43.4,45.2,-43.93,56.0,210.0,-135.34,-77.4,176.8,-122.42,-102.2,56.0,-25.84,101.2,51.4,-57.49,193.0,219.0,-427.65,-229.0,219.4,-417.64,-120.4,87.8,-94.64,95.8,-23.4,-35.53,201.6,-120.2,-326.55,-190.4,-150.8,-395.35,-182.6,12.2,-65.57,91.4,-29.0,-27.78,101.4,-45.0,-100.45,-80.2,-6.6,-153.75,-130.0,20.4,-50.39,72.6,3.8,-29.72,186.0,108.8,-210.27,-118.8,218.2,-317.83,-185.4,42.2,-102.07,119.4,-62.8,-45.54,297.4,-90.2,-390.51,-172.8,-82.8,-741.93,-229.6,-31.0,-136.95
