timestamp,tracker_1_pos_x,tracker_1_pos_y,tracker_1_pos_z,tracker_1_rot_w,tracker_1_rot_x,tracker_1_rot_y,tracker_1_rot_z,tracker_2_pos_x,tracker_2_pos_y,tracker_2_pos_z,tracker_2_rot_w,tracker_2_rot_x,tracker_2_rot_y,tracker_2_rot_z,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754499858.4085202,0.059542834758758545,0.1943455934524536,0.10105133056640625,0.6301862699101922,0.6173145521393594,0.32930093552091466,-0.33667324953446803,-0.2756589353084564,0.1805417537689209,0.7158786058425903,0.6391241028469506,0.652449491507001,0.24351830055090495,-0.3263876270691662,0.165,-7.4325,-274.1376,-5.2125,2.76,47.674,7.2075,-61.335,-210.0318,7.7325,-29.3475,-20.8604,-3.4875,-87.3525,-153.2586,-1.9575,-8.1525,20.3522,-1.7475,-7.59,-169.4121,-3.2175,-1.83,-10.2971,3.765,-1.14,-14.7257,2.835,-0.2625,-20.7273,14.3175,8.415,-6.413,1.6725,-29.4,21.3202,-4.7775,-22.7475,-22.2398,-4.6875,-3.0375,-14.9193,-5.04,-4.32,-24.7082,6.6,0.69,-22.6996,-0.1125,11.9925,-23.3046,-14.6925,21.18,80.9127,-4.305,-2.3475,-115.3977,-4.695,-1.4925,90.6169,-13.32,193.7925,91.476,-27.315,-18.0375,-119.8505,-2.73,-1.695,-65.945,-1.3725,-1.29,-20.4611
1754499858.7710037,0.0596315860748291,0.194388747215271,0.10111987590789795,0.6302432405944244,0.6172349647715749,0.3290723952534782,-0.3369359452966493,-0.5662785768508911,0.02985537052154541,1.0228168964385986,0.728048445807051,0.17141264654452243,-0.045068561532548866,-0.6622174905426864,-2.085,22.2675,-269.2976,-5.2125,-17.64,-210.298,-2.0925,-61.335,80.1262,1.1325,-15.5475,-21.1024,8.5125,-53.7525,-153.0166,-1.9575,-6.6525,-6.5098,-1.7475,-9.99,-169.1701,-3.2175,17.22,-14.1691,-5.835,-1.14,-9.8857,-6.765,-1.7625,10.2487,-5.0325,7.815,24.563,1.6725,-29.4,6.8002,-4.7775,-2.9475,-23.2078,-1.9875,-3.0375,14.6047,4.56,0.48,8.2038,-3.15,-0.51,27.6364,4.9875,-2.4075,-26.2086,-14.3925,21.18,-104.9433,3.495,26.7525,-110.0737,15.705,17.7075,94.4889,15.48,-34.8075,29.524,9.885,-16.8375,70.6035,-2.43,0.855,-69.817,13.0275,-0.99,-20.4611
1754499859.134562,0.05849233269691467,0.19494330883026123,0.11214840412139893,0.6305242436624682,0.6001998538742254,0.34484471180047255,-0.3511145759453133,-0.6472296714782715,0.007299661636352539,1.0832067728042603,0.7507449860800766,0.24808239099988572,0.002996746245293397,-0.6122320960475316,6.165,19.4175,-271.4756,5.7375,-15.24,-210.298,-2.3925,-60.135,-210.7578,3.5325,8.7525,-19.1664,-5.8875,-71.7525,102.2934,-1.5075,30.9975,-10.6238,-1.7475,-12.39,-168.4441,-3.0675,-1.98,-12.2331,-5.535,-5.34,-14.7257,-6.165,8.7375,-20.0013,-5.0325,-79.785,10.527,-3.1275,-27.0,-25.1438,-4.7775,-22.7475,23.2562,-1.0875,-2.7375,-16.8553,-5.04,-4.02,-20.8362,-1.35,22.59,-21.7316,-4.9125,-1.8075,-25.2406,-23.0925,21.18,-104.9433,-6.105,-2.3475,-107.6537,7.605,0.9075,44.1529,25.08,203.9925,30.008,-28.515,-16.8375,-120.0925,-2.73,-1.845,-65.945,8.8275,-1.29,-16.5891
1754499859.4973845,0.05825677514076233,0.1943265199661255,0.11411118507385254,0.6126373895213445,0.5913558460437662,0.36806796664700503,-0.37349656066187403,-0.7917627096176147,-0.03324413299560547,1.578149437904358,0.7828730889056003,0.15922585560255614,-0.013996262092776227,-0.6012993864918067,8.865,-19.1325,-273.4116,-5.0625,20.76,-210.54,-2.3925,-56.535,-208.8218,-1.8675,8.7525,-21.1024,1.3125,-90.5025,-141.6426,17.2425,-8.1525,-10.6238,7.8525,-12.39,-169.4121,1.5825,-1.98,-10.2971,-4.935,-73.14,18.1863,-4.365,-2.0625,10.7327,-5.0325,6.615,28.435,-2.8275,-10.2,-5.7838,-4.4775,-22.7475,36.8082,4.9125,-0.0375,-12.9833,-5.04,-4.32,29.4998,-3.15,-1.41,-14.9556,-4.9125,8.3925,-26.9346,14.1075,-54.27,-104.9433,13.095,3.0525,-115.1557,-4.095,1.2075,-93.3031,-22.92,-37.0575,-32.428,-28.515,-9.6375,51.2435,7.02,7.755,102.729,-1.3725,-0.24,-19.9771
1754499859.8604696,0.05628550052642822,0.1943753957748413,0.11946475505828857,0.5932907143520284,0.5874886928763218,0.3867148746287461,-0.39155430213762576,-1.0606297254562378,-0.1577918529510498,2.180527687072754,0.7030266276974031,0.13819557442759056,0.06581654014568442,-0.6944953032034279,14.715,-12.5325,-267.6036,4.3875,21.36,-210.54,-1.7925,15.465,85.6922,-0.6675,-29.9475,-20.1344,-5.8875,-53.7525,-149.3866,-1.9575,-7.2525,30.0322,7.8525,26.01,-169.4121,-0.8175,-1.98,-14.1691,13.365,-77.64,-14.7257,-6.765,-2.0625,10.2487,9.6675,-2.985,-6.413,-3.1275,-17.4,5.8322,5.4225,-22.4475,-19.3358,4.9125,-2.4375,-8.8693,-4.89,0.48,-22.5302,-3.15,-1.41,-18.8276,4.6875,-0.9075,-27.1766,14.7075,-50.82,49.9367,-5.505,-2.3475,-115.3977,-4.695,-1.4925,-92.5771,-22.02,-36.3075,-32.186,-23.715,-16.8375,65.7635,-2.73,-1.845,-69.817,8.3775,-1.29,-20.4611
1754499860.223638,0.052546948194503784,0.19519221782684326,0.15190351009368896,0.6223923543492984,0.603846018811129,0.3454014980761385,-0.3587416274632614,-1.2808983325958252,-0.233406662940979,3.015810012817383,0.728511286152455,0.12908433573926287,0.08432795453934472,-0.6674558695069474,-5.685,19.2675,-275.3476,-5.2125,63.96,-208.604,2.5575,23.865,-208.8218,17.3325,8.4525,-20.6184,-3.4875,-89.7525,-118.1686,2.8425,-8.1525,-10.6238,3.0525,-2.79,-168.4441,-3.2175,17.37,-11.7491,-5.535,-5.34,-14.7257,-3.165,74.7375,-20.4853,4.8675,-0.585,-4.477,-3.1275,-10.2,-24.9018,-4.7775,-14.3475,-23.2078,-4.6875,-59.4375,-15.6453,-4.59,0.48,37.2438,-3.15,-1.71,-22.6996,-0.1125,-2.1075,34.7754,-24.2925,-50.52,-104.9433,-3.705,16.8525,-110.5577,-4.695,-1.4925,90.6169,-22.92,214.7925,18.634,-28.515,3.5625,65.7635,-2.73,248.205,-69.817,-1.3725,17.91,-18.5251
1754499867.8530357,0.006799489259719849,0.1902090311050415,-0.02344512939453125,0.6241743055758328,0.615359591139943,0.33838183090982626,-0.34239849494483715,0.2582179009914398,0.07471537590026855,0.01877957582473755,0.42443110916669424,0.4403061127387528,0.5616235243705404,-0.5572861345958157,-5.835,-18.5325,11.1804,-4.6125,59.16,-210.54,-2.3925,-61.185,68.0262,-1.2675,8.4525,17.8596,-5.8875,-15.3525,127.4614,-0.7575,-84.8025,237.1842,0.0525,-12.09,113.2439,-2.6175,-1.98,-12.2331,-5.835,-82.74,1.7303,-5.415,-1.7625,-18.7913,-3.6825,-60.585,-5.445,-1.6275,-24.6,5.8322,-4.7775,-3.5475,-23.2078,-4.6875,-77.4375,21.8647,-4.44,-1.92,6.2678,-1.95,-1.56,-22.6996,33.4875,-146.1075,112.2154,-24.2925,25.98,49.9367,32.895,18.2025,39.7243,14.505,3.3075,90.6169,15.48,54.5925,125.356,-28.515,58.7625,36.9655,2.07,-1.845,100.551,3.4275,-1.29,-12.7171
1754499868.217372,0.018057048320770264,0.19140374660491943,0.015454530715942383,0.6676776425757079,0.6621196165705805,0.24020613485185346,-0.24105018779708004,0.25907251238822937,0.07548034191131592,0.01924896240234375,0.42498993133220136,0.43975509362403115,0.5625087414292433,-0.5564018514271892,-2.535,26.4675,7.3084,4.3875,59.16,-210.54,-2.3925,-61.185,-210.7578,-1.8675,-18.9975,-20.3764,-5.8875,-78.9525,94.5494,-1.9575,-84.9525,269.1282,10.2525,-12.39,93.8839,-3.2175,-1.68,-14.1691,-1.035,-4.74,16.4923,12.435,74.7375,12.6687,-4.5825,-79.785,-2.541,7.0725,-10.2,9.7042,-4.7775,-5.1975,8.7362,-4.6875,-3.0375,-16.8553,-5.04,-4.32,11.1078,-3.15,-1.71,-22.6996,-4.7625,-156.0075,100.5994,-23.0925,22.38,20.8967,32.295,-2.3475,39.4823,-1.995,-1.4925,-91.3671,-22.32,-37.2075,-28.556,10.185,59.3625,-118.1565,-1.53,-1.845,-68.849,8.2275,8.31,12.4509
1754499868.5805445,0.01798000931739807,0.19130492210388184,0.015171051025390625,0.6693655194367812,0.660775253305817,0.2395679224287764,-0.24069289898731347,0.2598683536052704,0.07609164714813232,0.01970762014389038,0.4244385221801268,0.4407709134993536,0.5624336365578296,-0.5560947950680152,-5.385,19.5675,8.0344,4.3875,-12.24,-210.056,-2.2425,-22.935,56.8942,-1.8675,11.0025,-20.3764,32.5125,23.0475,-153.2586,-1.9575,-84.3525,-10.6238,-1.7475,-12.09,-169.1701,6.3825,7.62,17.5329,-5.535,12.06,-6.9817,-5.565,74.8875,14.1207,-4.7325,-79.485,-6.413,-1.9275,-23.4,13.5762,-2.3775,58.8525,-22.2398,-4.6875,-2.4375,-14.6773,-4.74,-3.12,17.8838,-1.95,-1.71,23.7644,4.6875,-153.6075,-27.1766,-23.0925,23.58,34.4487,32.595,-2.3475,43.3543,0.105,-1.4925,46.0889,-21.72,-32.2575,33.396,9.885,61.1625,65.7635,-1.53,-1.095,85.063,-1.3725,-0.69,12.4509
1754499868.9436197,0.017900168895721436,0.1913386583328247,0.015165567398071289,0.6683072644421562,0.6617835207088957,0.24010727332503376,-0.24032580461415892,0.27104130387306213,0.08545172214508057,0.026197969913482666,0.42553057910621395,0.43425730153919856,0.5631425273314553,-0.559656051381612,5.115,19.2675,3.4364,-2.8125,-17.64,-202.796,2.4075,-22.935,71.8982,7.7325,10.8525,-20.3764,13.3125,-15.2025,-151.3226,-1.9575,-83.7525,-10.6238,7.8525,-11.79,113.2439,5.1825,-1.68,16.8069,-5.835,-5.94,24.9623,-2.415,75.3375,-20.2433,-4.7325,-79.785,-4.477,-2.5275,-14.85,5.8322,14.4225,54.0525,-23.2078,-2.8875,-3.0375,22.8327,4.56,-4.32,6.2678,1.65,-1.71,19.8924,-4.3125,-156.0075,104.4714,-24.2925,21.18,38.3207,32.295,7.2525,54.9703,-2.295,8.4075,28.6649,-22.92,-34.2075,29.766,-28.515,58.7625,34.7875,6.87,-1.395,92.807,-0.9225,-1.29,10.5149
1754499869.305531,0.017956316471099854,0.19150006771087646,0.015044093132019043,0.6684593879151024,0.6615678467283366,0.24015900630988538,-0.2404447553683355,0.2687992751598358,0.0834808349609375,0.024669647216796875,0.4259048972735363,0.4345762475638931,0.5635461832419402,-0.5587166026008394,-2.835,19.2675,-274.3796,-0.4125,20.76,-210.54,-1.7925,-22.935,68.0262,-1.7175,8.6025,10.1156,-5.8875,-14.1525,-151.0806,17.8425,-83.7525,277.8402,3.0525,-12.39,82.7519,1.5825,0.42,-14.1691,13.365,-79.59,17.4603,-1.965,74.7375,23.8007,-3.6825,-78.585,9.075,-2.5275,-29.4,13.8182,14.4225,54.3525,-6.7518,-4.6875,-0.3375,-16.3713,-0.24,-4.32,6.5098,-2.85,-1.71,-20.7636,-4.6125,-151.2075,112.4574,-21.2925,26.28,18.9607,37.095,-1.7475,39.7243,0.405,-0.8925,30.6009,-22.62,-37.2075,-1.452,10.035,63.7125,19.2995,-1.83,10.155,-65.945,-1.3725,-0.84,14.3869
1754499869.669394,0.017951786518096924,0.1915062665939331,0.015110433101654053,0.6685592532802989,0.6616582547865953,0.23989917714681058,-0.24017755035477978,0.2659866511821747,0.0814199447631836,0.02324533462524414,0.42444245594849894,0.43690726535248675,0.5630363280909788,-0.5585255581024825,-1.035,19.7175,12.1484,-3.7125,59.46,-210.54,-1.6425,-26.385,-210.5158,7.7325,-29.3475,11.8096,-5.8875,-5.1525,-149.3866,-1.9575,-84.9525,-10.3818,-0.5475,-12.39,78.6379,-3.0675,0.42,-14.1691,13.365,-81.54,31.7383,-1.965,22.6875,17.9927,-5.0325,-79.785,-5.687,-2.8275,-7.8,13.5762,-4.1775,54.0525,-22.2398,-3.1875,-3.0375,-9.1113,-4.89,0.48,21.7558,-3.15,-1.71,-13.9876,4.9875,-156.0075,96.7274,-19.1925,21.18,18.9607,9.195,2.4525,-115.3977,16.155,-1.1925,29.6329,-22.92,-34.8075,-0.968,9.885,58.7625,-118.1565,-1.38,-1.845,100.551,8.2275,-1.14,-20.4611
1754499870.0319932,0.01792547106742859,0.19136369228363037,0.01502007246017456,0.6683177144512192,0.6618828271697705,0.2402437460381894,-0.23988645680125167,0.053747355937957764,0.19513750076293945,0.13830292224884033,0.5647665828867254,0.5541125313550261,0.42325433246980776,-0.44142246524502393,-5.385,20.0175,26.9104,4.9875,23.16,-210.298,3.0075,-22.935,68.5102,-1.2675,-25.1475,9.8736,-0.6375,24.2475,-153.2586,-0.7575,-84.6525,276.8722,5.4525,-12.39,-169.4121,-3.2175,-1.98,32.7789,-1.035,-82.74,-14.7257,-6.765,76.5375,10.2487,-5.0325,-60.585,9.559,-1.6275,-29.4,-25.1438,18.1725,54.0525,0.0242,-4.6875,6.5625,-16.8553,-4.74,-1.62,6.2678,-3.15,-1.71,20.3764,-1.9125,-154.8075,96.7274,-23.3925,21.33,34.4487,33.495,-2.3475,9.4743,-3.495,-0.2925,38.3449,-22.92,-32.4075,30.492,9.885,58.7625,23.1715,-1.68,-1.845,85.063,-1.0725,-0.99,-20.4611
1754499870.39502,0.01786181330680847,0.1908324956893921,0.014979422092437744,0.6683028870990411,0.6618060497168692,0.2406607804624891,-0.23972152861497042,0.05688723921775818,0.19289231300354004,0.15014922618865967,0.5848446712154142,0.5807288686914497,0.3889436295307256,-0.41162307993035646,-4.485,19.2675,18.9244,-4.0125,-12.84,-176.66,-2.0925,-51.135,76.2542,-1.8675,-29.9475,-20.6184,-5.7375,-15.0525,125.5254,0.4425,-82.5525,-8.6878,-1.4475,-12.39,111.3079,-2.6175,-1.98,17.7749,3.765,8.76,-14.7257,-6.765,75.0375,12.1847,4.5675,-73.785,-5.445,-3.1275,-28.2,-23.9338,4.8225,54.0525,-22.9658,-4.6875,-2.7375,14.6047,2.16,-4.32,6.2678,-0.75,-0.36,-22.6996,-4.7625,-150.0075,112.2154,-20.6925,21.63,28.6407,35.295,-2.0475,26.4143,9.705,-1.4925,44.1529,-22.92,-27.6075,14.036,-6.915,58.7625,-118.1565,-2.73,-1.845,120.153,-0.1725,1.11,11.4829
