timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_w,tracker_rot_x,tracker_rot_y,tracker_rot_z,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754377098.708234,0.04657050967216492,0.16399705410003662,0.09505259990692139,0.11532679236070524,0.12717147521422095,0.6975116265621436,-0.695704434931287,13.725,25.38,227.964,5.6175,-5.325,288.6092,-18.18,11.25,215.3558,-10.365,-6.2475,39.8211,-2.6475,-30.2775,24.1758,-13.0425,78.2325,-15.9478,-0.57,0.315,-54.9461,-22.35,-7.365,31.2543,-7.845,-1.335,-13.7335,-11.385,83.985,-24.563,-6.39,19.44,-25.4947,-7.9725,-3.3,-3.5937,-10.0725,-84.795,-18.1984,-16.2525,14.7825,-12.221,-11.13,-1.9575,-9.2928,-9.0,-3.0375,40.7649,-13.7175,5.7375,21.8284,-38.3625,28.725,111.8887,0.2925,28.2525,119.9715,-21.555,-5.685,141.7999,-15.3075,-245.5575,-12.463,-35.625,8.355,-50.2392,4.9425,15.03,-17.5571,-22.695,-4.32,-2.3353
1754377099.0719924,0.04661524295806885,0.16395998001098633,0.09508401155471802,0.1154505515106088,0.12706034274105082,0.6976458703278946,-0.6955696249391585,18.675,23.28,243.452,15.8175,-6.225,290.5452,15.42,11.4,226.9718,24.135,31.1025,-5.6749,-3.2475,-19.4775,12.5598,15.4575,66.2325,15.0282,-15.12,-4.485,223.8379,-22.35,-2.565,-0.6897,-13.245,-3.735,-13.9755,-11.085,64.785,-26.499,-6.39,68.64,-10.9747,-17.5725,11.25,42.8703,-10.0725,-84.945,-18.1984,-16.5525,72.3825,18.755,-1.53,-5.2575,33.2992,-18.6,6.5625,-5.6991,-28.1175,10.2375,48.9324,-19.0125,18.975,101.7247,-0.3075,-10.4475,134.4915,-11.955,-5.685,-13.0801,-20.1075,-245.5575,49.731,-45.375,-6.045,134.8908,-13.9575,-5.37,-16.5891,-13.095,-4.32,28.1567
1754377099.4353995,0.04652711749076843,0.16386830806732178,0.09516048431396484,0.11527902595642361,0.12720288612484634,0.6976306484971105,-0.6955872581619723,-24.825,27.48,-66.308,25.1175,-5.625,249.8892,15.42,11.25,-70.6882,3.735,-6.2475,24.3331,-13.2975,-29.0775,-10.4302,18.7575,69.5325,-15.9478,-13.47,-1.185,223.8379,-22.35,-6.165,62.2303,-12.045,-3.735,1.5125,-10.185,83.985,-26.499,-5.19,67.44,3.5453,-17.5725,68.7,-1.6577,-10.0725,-65.745,12.7776,-16.5525,11.1825,-8.349,-5.73,-4.9575,22.6512,-17.4,15.5625,-1.8271,-27.8175,24.6375,17.9564,-37.1625,0.375,112.1307,-9.4575,3.9525,107.3875,-19.155,-4.485,141.7999,-19.9575,-245.5575,-12.463,-45.075,-9.945,-50.9652,-14.5575,-4.17,139.2589,-22.695,-1.92,44.1287
1754377099.7992325,0.04683980345726013,0.16289448738098145,0.09590506553649902,0.11004172338268697,0.1320333548915831,0.6997359258870904,-0.6934173733887082,-24.825,23.13,219.736,5.6175,-6.075,277.9612,15.42,11.25,176.8778,-15.315,-2.6475,24.3331,-13.1475,-29.0775,4.8158,-13.6425,102.2325,15.0282,-14.97,0.315,223.8379,-12.75,-7.215,-0.2057,-3.645,-2.535,2.4805,-11.385,88.785,-22.627,-5.04,-4.56,2.5773,-17.5725,-4.5,27.6243,-10.0725,-82.545,-17.9564,-16.5525,72.3825,18.755,-15.78,-4.9575,23.6192,-16.2,-3.6375,-5.6991,-27.9675,6.6375,17.9564,-38.3625,21.375,109.4687,-8.4075,-15.2475,109.3235,55.245,-5.085,159.2239,-10.2075,-245.5575,-12.463,-44.175,-1.245,-50.9652,-13.3575,9.48,164.4269,-13.095,-2.82,-2.8193
1754377100.1621723,0.04779297113418579,0.1585782766342163,0.10015428066253662,0.11441188720808909,0.12757402205144727,0.6990987751201481,-0.6941870825257439,3.975,-14.22,220.22,6.8175,-1.425,273.6052,15.42,11.85,-71.1722,-15.465,-2.6475,1.1011,-11.0475,-29.6775,22.9658,-13.6425,64.1325,30.5162,-12.72,5.115,227.7099,-22.35,-7.365,-0.2057,-3.645,-3.735,-13.9755,-8.835,65.085,-25.531,-3.84,-6.66,-12.9107,-7.9725,68.7,29.5603,-9.4725,-84.945,-17.7144,-6.6525,-4.1175,7.139,-15.93,-5.4075,-9.0508,-18.6,-3.4875,-5.6991,-28.1175,6.9375,-8.1796,-33.5625,-4.425,125.1987,-8.7075,-13.7475,103.5155,55.245,-5.685,141.7999,-15.0075,-4.9575,49.489,-34.425,-10.245,107.7868,-14.5575,-0.57,172.1709,-17.895,-1.92,32.5127
1754377100.525255,0.04668301343917847,0.16347777843475342,0.0954047441482544,0.11582885635851303,0.1267970959061767,0.6992043618234938,-0.6939880775359841,-5.025,25.08,213.928,15.3675,-6.225,-5.4208,16.17,13.65,176.6358,3.735,-6.5475,-6.6429,-12.2475,-28.7775,20.3038,-4.0425,63.8325,15.0282,-10.32,-2.085,192.8619,-22.35,-2.565,36.0943,-8.445,-0.285,-11.0715,-6.285,70.185,12.221,-6.39,68.64,3.0613,-16.9725,68.7,55.4543,-4.6725,-64.845,16.6496,-11.7525,-4.2675,5.203,-14.73,13.7925,21.6832,-6.6,1.1625,-5.6991,-25.7175,10.2375,-12.7776,-37.7625,14.775,-29.9233,9.2925,-15.2475,107.6295,-19.155,-4.935,176.6479,-18.0075,-244.8075,49.731,-45.375,16.155,111.6588,-4.9575,-4.17,-21.4291,-22.545,-4.32,35.9007
1754377100.8892229,0.046749114990234375,0.16296446323394775,0.09598767757415771,0.11605261400760133,0.12653526531376322,0.6994311712472646,-0.6937698719862452,-5.025,-15.72,228.932,26.0175,-6.225,280.8652,20.22,11.25,177.1198,22.935,-0.5475,26.0271,-13.2975,-30.2775,24.1758,-13.6425,102.2325,-15.9478,-10.17,17.115,224.8059,-19.65,14.235,49.6463,5.955,-3.585,-13.9755,-11.385,74.385,-3.267,0.96,67.44,-28.1567,-7.9725,68.7,28.3503,-7.6725,-84.945,-17.7144,-16.4025,-4.4175,20.691,-13.53,-5.5575,-9.0508,-18.3,-3.6375,40.7649,-22.1175,13.2375,-12.5356,-28.4625,4.725,155.9327,18.8925,-10.4475,106.4195,-21.555,32.715,142.0419,-19.8075,-15.1575,111.441,-44.175,8.655,119.4028,4.6425,-2.82,-21.4291,-20.295,0.78,29.3667
1754377101.2527332,0.04766911268234253,0.16441643238067627,0.09435176849365234,-0.16455831443781965,-0.17922059703043802,-0.6838630165246435,0.6878458624252715,13.575,-14.52,236.192,-13.5825,-5.625,-5.6628,-3.18,11.25,176.6358,8.535,-7.4475,40.7891,-13.4475,-27.8775,-1.9602,-12.7425,63.8325,-15.9478,-15.12,-3.885,224.0799,-12.6,-5.865,45.7743,-3.645,-3.735,1.5125,-1.635,64.935,-9.075,-5.79,67.59,3.3033,-17.5725,69.3,4.1503,-4.9725,-84.645,36.4936,-6.9525,-4.4175,-11.979,-15.93,14.2425,40.0752,-18.0,3.5625,25.7609,-12.2175,6.6375,17.9564,-37.9125,-3.825,155.9327,-9.9075,-15.2475,-51.1225,-21.555,-5.685,145.6719,-20.1075,-15.0075,111.441,-35.775,8.355,-50.7232,4.6425,-3.57,-21.4291,-20.295,-4.32,28.1567
1754377101.61582,0.051536738872528076,0.163934588432312,0.09151566028594971,-0.17544882454615623,-0.19184601301725812,-0.6805361024993477,0.6850426701607173,17.175,-12.72,237.16,5.7675,8.175,288.6092,-2.88,12.45,180.5078,24.135,-7.4475,39.8211,-11.0475,-30.2775,-10.4302,5.5575,102.2325,-15.4638,-11.52,-4.185,-54.7041,-8.85,-7.065,-0.6897,-10.845,-3.735,-5.2635,-11.385,83.985,5.445,-6.39,69.84,2.5773,-15.1725,-5.7,27.3823,-10.0725,-79.395,20.5216,-15.6525,72.3825,18.755,-15.63,-5.5575,-5.1788,-17.4,-3.6375,40.7649,-28.1175,10.2375,25.7004,-37.4625,-5.025,-25.5673,-0.3075,-14.7975,107.3875,-21.555,-5.385,141.7999,-15.3075,-245.5575,-12.463,-44.175,8.505,134.8908,-14.5575,-5.37,-21.4291,-22.395,-4.32,-2.8193
1754377101.9796226,0.06860744953155518,0.16203486919403076,0.058713555335998535,0.19871485628091937,0.20701196293484422,0.6786176212115428,-0.6761187457034378,23.775,-15.57,243.936,-13.5825,-5.925,242.1452,-22.23,11.25,208.3378,22.935,-6.2475,39.8211,24.9525,-30.2775,-10.6722,-4.0425,107.0325,0.5082,-14.82,-4.485,-52.5261,-22.05,-7.365,46.2583,-13.245,15.465,-13.7335,-11.385,-8.415,8.591,-1.59,72.24,-28.3987,-16.8225,-8.1,31.4963,-10.0725,-82.545,20.5216,-14.1525,74.7825,26.983,-15.93,1.6425,29.9112,-18.6,-2.4375,26.2449,-25.7175,5.4375,17.9564,-28.7625,72.075,98.8207,-9.7575,-15.2475,111.5015,-21.105,-5.685,-12.8381,-15.3075,-245.5575,19.481,36.225,65.955,103.9148,-14.5575,3.03,133.4509,16.605,-4.32,28.1567
1754377102.3440666,0.06395825743675232,0.15788745880126953,0.027571022510528564,0.24145931314643446,0.2515716196218608,0.6629416796210043,-0.662508457115332,-17.025,27.48,227.48,-13.5825,-83.025,242.3872,-20.58,-60.45,176.6358,-14.265,-7.4475,28.2051,-6.2475,-29.0775,237.3778,-13.6425,102.2325,262.8362,-14.37,-3.285,192.8619,-22.35,-6.165,30.2863,-6.045,-3.435,24.7445,-4.035,65.535,-26.499,22.71,67.44,-28.3987,-17.2725,2.7,28.3503,9.1275,-79.695,13.2616,-16.5525,-4.1175,-12.221,-15.33,-82.2075,21.6832,-9.0,-2.4375,27.2129,-28.1175,-215.3625,-13.0196,40.8375,74.175,100.0307,-9.9075,-15.2475,112.2275,55.245,-4.335,151.2379,56.6925,-245.5575,51.425,31.425,70.755,103.9148,-14.5575,-2.37,134.4189,-22.695,-4.32,32.5127
1754377102.707919,0.12034890055656433,0.14703607559204102,0.051582515239715576,0.23123920519650668,0.22323282462857422,0.6698117724371964,-0.6693636576251256,-24.825,29.28,213.686,-13.5825,34.575,-5.6628,-20.58,-55.8,177.1198,-15.465,-2.6475,25.3011,-12.8475,84.9225,-10.6722,-13.6425,102.8325,31.0002,-12.72,-76.485,192.8619,-21.15,-7.365,30.2863,-13.245,73.065,-2.3595,-11.385,64.785,5.929,-6.39,-4.56,-28.3987,-17.5725,-8.1,36.0943,-10.0725,-5.745,14.7136,-15.9525,73.5825,18.755,-10.98,-82.3575,-9.2928,-18.6,-3.6375,25.2769,-24.5175,-224.9625,29.5724,-36.5625,79.125,102.6927,-8.7075,-15.2475,-51.3645,55.845,4.365,142.7679,59.0925,-240.7575,21.175,32.025,66.255,-49.9972,4.6425,-5.37,133.4509,-22.395,0.48,-2.8193
1754377103.071085,0.1302637755870819,0.1439746618270874,-0.002125084400177002,-0.23199086337261537,-0.2437969665617685,-0.6654461431883371,0.6662767311318074,-24.825,-82.77,216.59,-13.5825,38.175,-5.4208,-22.98,-65.55,208.3378,-14.715,-7.4475,24.3331,-13.4475,48.9225,-10.6722,-13.0425,102.3825,231.8602,-14.22,-81.285,223.8379,-22.35,-2.415,45.7743,-1.245,-3.735,17.0005,3.015,64.785,-26.499,-6.39,-3.36,3.5453,6.4275,68.7,43.8383,-6.7725,-84.945,-17.9564,-16.1025,38.7825,-12.221,-1.53,-72.1575,21.6832,-18.6,-80.4375,3.9809,-27.8175,-222.5625,52.8044,-38.0625,-71.025,109.9527,-9.3075,-5.6475,106.4195,0.045,147.915,134.0559,18.2925,62.2425,50.457,-26.175,-87.645,-46.1252,-13.9575,302.43,153.2949,20.505,-81.12,-0.8833
1754377103.4355712,0.12541693449020386,0.13322770595550537,-0.08553332090377808,-0.30668302176967527,-0.3272507857816582,-0.6267681997060842,0.6371923342650477,17.025,69.78,-58.08,-13.4325,-59.025,9.8252,-21.78,-65.4,-71.1722,-15.165,11.7525,39.8211,-13.4475,-11.0775,-10.6722,-13.6425,-5.7675,-15.4638,4.08,-76.035,-54.9461,-12.75,-62.565,3.1823,-3.495,5.865,17.0005,-11.385,16.785,-26.499,60.81,-9.36,11.2893,40.0275,-8.1,-3.5937,-6.4725,-84.945,-14.3264,60.2475,0.3825,-12.221,-13.08,-78.7575,22.4092,58.2,73.4625,25.2769,130.2825,-29.3625,17.9564,212.4375,-43.425,9.2807,76.4925,138.3525,-32.9725,141.645,-2.685,-13.0801,147.8925,-207.1575,3.025,-21.375,-87.495,-31.6052,139.0425,196.23,-21.4291,-17.895,72.63,13.6367
1754377103.7990172,0.03786918520927429,0.16730356216430664,-0.08922821283340454,0.31962142443015346,0.28784491786596816,0.7023835193207659,-0.5671373730500454,-2.325,-15.72,212.234,-13.5825,-80.625,29.1852,-20.58,88.05,-71.1722,-14.265,-7.4475,26.2691,-13.2975,48.9225,35.7918,-13.6425,63.8325,266.7082,-15.12,-81.285,225.7739,54.45,-74.565,30.2863,73.155,75.465,17.0005,65.415,64.785,4.477,-1.59,29.34,3.5453,59.3775,-7.5,28.3503,-10.0725,-0.795,29.4756,-16.5525,-4.2675,-12.221,-15.93,-82.3575,22.8932,58.2,1.1625,25.7609,48.6825,-224.6625,17.9564,39.6375,-78.825,132.7007,19.1925,-14.0475,-51.3645,7.245,-4.785,-12.8381,13.4925,-15.1575,130.801,33.975,-87.645,111.6588,-4.9575,-5.37,-21.1871,-3.345,-4.32,43.6447
1754377104.1628952,0.05848708748817444,0.1650303602218628,0.032926857471466064,0.21653731812606933,0.21351675668604345,0.674470678117394,-0.672764028703921,-20.025,22.98,227.964,-3.9825,-6.225,25.3132,-13.08,-62.7,215.3558,-15.465,-0.2475,24.8171,-8.6475,-29.6775,22.2398,-7.6425,63.8325,263.8042,-15.12,-81.285,231.5819,-22.35,-2.565,-0.6897,-13.245,-3.735,-6.2315,-8.985,-12.015,-20.691,-6.39,-8.76,-27.1887,-17.5725,-7.95,-2.6257,-0.4725,-84.945,-17.7144,-15.9525,80.7825,24.563,-4.53,-3.1575,29.4272,-2.7,-2.4375,33.0209,-27.8175,-148.1625,111.8524,48.0375,153.375,140.4447,-9.9075,-10.4475,103.7575,74.895,-5.685,118.5679,-0.4575,-245.5575,18.997,31.425,65.955,104.3988,-14.5575,1.23,172.1709,-15.795,5.28,28.1567
1754377104.5268111,0.1056903600692749,0.16432702541351318,0.06378823518753052,-0.19625887389737345,-0.22531377427610433,-0.6716882447016116,0.6779019134264564,-23.775,22.98,215.864,-13.5825,-44.625,265.6192,-22.83,-65.4,176.6358,-15.465,-7.4475,43.6931,-6.2475,46.5225,268.5958,-4.0425,65.0325,270.5802,-11.52,-4.485,200.6059,13.65,-7.365,34.1583,-12.045,73.215,-13.0075,3.015,69.585,-24.079,-6.39,67.44,-28.3987,-17.2725,68.7,-3.5937,-8.8725,-83.745,12.7776,3.2475,72.5325,26.499,-15.48,-5.5575,39.1072,-17.55,5.9625,-5.6991,-28.1175,5.4375,25.7004,-38.3625,33.525,95.6747,-8.7075,-15.2475,88.9955,16.845,3.915,143.7359,56.9925,-240.7575,18.513,36.225,11.055,112.6268,-14.5575,-5.37,-21.4291,-22.695,10.68,35.9007
1754377104.8911865,0.08732137084007263,0.16510820388793945,-0.08961141109466553,-0.32491987230596425,-0.3519903352302059,-0.6153898664076967,0.6259594437375551,52.275,6.63,219.978,-11.1825,33.375,273.1212,-22.98,49.95,-71.1722,-10.365,-7.2975,-6.6429,-3.6975,8.1225,-10.1882,-13.6425,-12.8175,232.3442,-15.12,-42.885,223.8379,-17.55,-7.365,30.2863,-12.045,-3.735,-13.7335,-11.385,-12.015,-11.011,-6.39,38.64,-27.9147,21.4275,-8.1,36.0943,-10.0725,-27.345,12.7776,-16.5525,53.1825,18.755,-15.93,-82.2075,21.6832,-5.4,-22.8375,26.0029,48.6825,-164.9625,146.7004,115.2375,-62.625,101.7247,-9.9075,138.3525,-20.1465,132.645,42.615,142.2839,-20.1075,-245.5575,111.441,60.225,-82.845,-49.0292,72.4425,33.03,-1.1011,54.255,-42.42,28.1567
1754377105.2550082,0.0739046037197113,0.16599488258361816,-0.09160953760147095,0.32782646004401483,0.3448884269668716,0.6232753862647021,-0.620571948386582,53.175,-9.72,213.202,64.4175,-83.025,4.5012,56.22,-46.35,-69.9622,61.335,-7.4475,28.6891,63.3525,53.8725,22.7238,-12.4425,63.8325,255.0922,-10.32,-80.685,229.6459,-22.35,-82.965,14.7983,-3.645,5.865,-13.0075,75.615,-2.415,5.445,-5.79,67.74,12.2573,59.5275,39.9,4.1503,66.7275,-25.845,-17.2304,-6.9525,-3.8175,-12.221,-11.13,-81.7575,2.3232,-18.45,-78.0375,25.2769,59.4825,-223.1625,172.8364,40.8375,-62.025,36.3847,66.8925,-5.6475,-51.3645,-21.555,-5.685,158.2559,56.6925,-91.9575,144.353,-45.075,-84.945,-19.9892,62.3925,18.63,-21.4291,-17.895,-4.32,-2.8193
1754377105.6187432,0.07381382584571838,0.16665613651275635,-0.0927577018737793,0.331565495656495,0.3392503231758578,0.6270208609984261,-0.617914482778492,52.125,-0.72,211.992,63.3675,-80.025,25.3132,-19.38,-55.8,176.6358,24.135,-7.2975,-1.8029,-13.4475,47.1225,24.1758,29.5575,-12.9675,-15.9478,23.28,-71.685,225.7739,54.45,-7.365,31.2543,-13.245,-3.435,18.9365,-6.585,-10.815,-26.499,-6.39,33.84,-24.5267,59.2275,-6.3,31.4963,-10.0725,-84.945,-18.1984,-16.5525,-4.4175,-12.221,-15.93,-81.6075,-9.2928,59.1,-70.8375,40.7649,-28.1175,-148.1625,-12.5356,39.0375,-62.175,-29.9233,67.0425,3.9525,-20.3885,-21.555,-5.685,113.7279,27.8925,-91.9575,127.897,-45.375,-87.645,3.4848,62.5425,73.98,-21.4291,-12.495,-4.32,28.1567
1754377105.9827356,0.0735338032245636,0.16714811325073242,-0.09329313039779663,0.3331282059518962,0.3375062337723473,0.628801053442299,-0.6162177675659641,23.175,-12.12,211.992,63.2175,-78.225,25.3132,-22.98,-55.95,207.6118,23.235,-7.4475,24.3331,63.6525,-19.1775,20.3038,24.7575,-12.9675,262.8362,32.88,-80.535,208.5919,-21.15,-6.765,30.2863,-13.245,44.265,17.0005,-11.385,-12.015,5.445,-1.44,67.44,2.5773,60.5775,-8.1,31.2543,-7.9725,-84.945,-18.1984,-6.9525,-1.7175,-6.897,-15.93,-82.3575,-7.3568,58.2,-3.6375,2.0449,-25.7175,-148.1625,-11.0836,38.4375,-81.225,16.5407,-8.7075,66.6525,-51.3645,-20.955,-3.285,141.7999,57.1425,-91.9575,-12.463,-45.375,-87.645,-18.0532,65.9925,23.43,-19.4931,54.105,-4.32,-2.8193
1754377106.3466852,0.07363301515579224,0.1678222417831421,-0.09355366230010986,0.33381451564714976,0.33708966240576477,0.6290870335955124,-0.6157823459951162,25.875,-6.12,212.234,27.2175,-77.625,-5.6628,-22.98,-65.4,188.2518,61.935,-5.0475,-6.6429,63.6525,51.3225,20.3038,24.7575,6.2325,266.2242,33.03,-71.535,224.0799,-22.35,-83.565,30.2863,-12.945,44.265,9.2565,-11.385,-7.215,16.335,3.81,67.44,2.8193,-17.5725,-8.1,0.7623,-7.5225,-84.645,20.5216,62.6475,39.0825,-8.107,-12.93,-41.5575,21.6832,-18.6,-73.2375,25.2769,51.0825,-145.7625,-12.5356,38.5875,-61.125,-29.9233,-9.9075,14.7525,-51.3645,-21.555,4.215,143.7359,57.2925,-91.6575,111.441,-42.375,-87.645,-1.5972,62.5425,71.58,-21.4291,-21.345,-4.32,4.9247
1754377106.7102537,0.07332125306129456,0.1678617000579834,-0.09399271011352539,0.3344124368319779,0.33554717963953434,0.6298281697665009,-0.6155427256129151,59.175,-14.37,-66.55,63.2175,-83.025,27.2492,-22.98,-65.55,226.9718,24.135,11.7525,26.2691,63.8025,-20.6775,24.1758,34.3575,-12.9675,271.5482,24.48,-62.085,-53.9781,-17.55,-82.965,30.2863,-13.245,-3.735,24.7445,-11.385,-2.415,6.413,-6.39,29.94,-28.3987,-16.9725,30.3,35.1263,-10.0725,-84.945,21.4896,-6.9525,33.9825,-11.253,-11.13,-82.3575,22.4092,60.6,-3.0375,-0.8591,-22.1175,-148.1625,-13.0196,38.4375,-62.325,22.8327,-8.1075,-15.2475,-17.2425,-21.405,-0.885,141.7999,57.2925,-89.5575,111.441,-45.375,-85.245,10.9868,62.2425,13.83,-13.6851,54.105,-3.12,28.1567
1754377107.0742137,0.07286444306373596,0.1678866147994995,-0.09432005882263184,0.33268320752256764,0.3392468165021896,0.6285518829228489,-0.6157564058716078,13.575,4.98,223.608,63.2175,-83.025,26.5232,-20.58,-65.25,176.6358,-4.665,-6.8475,-6.6429,-3.8475,47.1225,20.5458,-13.3425,6.2325,266.7082,33.03,-81.285,239.3259,-22.35,-6.015,38.0303,-12.795,73.065,20.8725,-11.385,-11.415,-26.499,-6.39,30.24,-12.1847,59.2275,-8.1,0.2783,-10.0725,-22.545,13.9876,-11.1525,34.2825,22.627,-15.93,-34.3575,-8.8088,-18.6,-3.6375,42.7009,-27.2175,-148.1625,142.8284,48.1875,-81.525,-29.9233,-9.9075,3.9525,2.8435,-17.955,2.115,149.5439,57.8925,-90.7575,115.313,-32.925,-87.045,-12.2452,62.2425,18.63,-21.4291,54.105,-4.32,28.1567
1754377107.4376605,0.0732734203338623,0.1686263084411621,-0.09447360038757324,0.33372359118081013,0.33654646462937404,0.6294163335023393,-0.6157922386804687,53.925,-10.92,192.632,29.6175,-63.825,18.0532,-20.58,-46.05,176.6358,61.935,-6.8475,29.6571,-3.8475,-6.2775,29.7418,-13.0425,-2.1675,263.3202,-15.12,-74.685,223.8379,-12.6,-6.165,30.2863,-7.845,8.415,-13.0075,-11.385,-9.615,-26.499,70.56,67.44,20.4853,59.2275,-7.8,33.1903,-10.0725,-84.945,-18.1984,60.2475,-3.6675,-0.605,-15.93,-82.3575,21.6832,-18.0,-75.4875,25.2769,48.8325,-222.2625,-12.5356,38.4375,-81.825,1.0527,33.2925,62.1525,-4.4165,-11.355,-5.685,141.7999,56.6925,-53.4075,127.897,-45.375,-87.495,-12.2452,62.2425,71.43,-21.4291,54.105,-4.32,28.1567
1754377107.8016512,0.07329079508781433,0.16860222816467285,-0.09453743696212769,0.3336259116291225,0.33638087392209975,0.6293169679266579,-0.6160371503871567,23.175,-4.02,216.106,63.8175,-77.025,-3.7268,-16.98,-55.8,176.6358,28.035,-5.0475,28.2051,-13.4475,46.5225,-6.8002,-10.9425,6.2325,270.5802,-15.12,-42.885,226.0159,54.45,-7.365,30.5283,-8.445,1.065,17.0005,9.015,-4.515,-11.011,70.56,38.94,18.0653,60.4275,30.9,27.3823,-2.8725,-36.945,-18.1984,-16.2525,0.3825,19.239,-13.53,-41.5575,13.9392,-9.0,-3.6375,25.2769,-28.1175,-220.1625,141.8604,40.9875,-53.025,20.4127,-9.9075,-11.6475,-12.1605,-11.955,-3.285,149.5439,56.8425,-84.7575,142.417,-35.775,-87.645,-19.7472,62.2425,13.83,-21.4291,54.105,-4.32,29.1247
1754377108.1656575,0.07326456904411316,0.16894888877868652,-0.09463834762573242,0.3338329456242345,0.3361912016202694,0.6296602306838875,-0.6156776725929428,15.075,-15.72,212.476,64.4175,-82.725,25.3132,56.22,-46.2,178.5718,61.335,2.1525,25.3011,63.3525,46.5225,-10.6722,-13.6425,63.9825,262.8362,23.28,-81.285,241.2619,56.85,-79.365,3.9083,-13.245,39.615,-13.4915,-11.385,-7.215,4.477,-3.99,72.54,-24.5267,59.5275,-3.3,27.3823,-10.0725,-84.945,-14.3264,65.0475,34.2825,18.755,-13.53,-81.4575,37.1712,-18.0,-3.6375,9.7889,53.6325,-145.7625,157.3484,-29.6625,-62.625,-29.9233,66.8925,-12.8475,-12.6445,-21.555,27.915,143.7359,56.6925,-88.3575,120.153,-44.025,-6.045,18.7308,62.6925,19.08,-21.4291,-17.895,-4.32,29.3667
1754377108.5296543,0.07301825284957886,0.16874146461486816,-0.09517014026641846,0.33402152594091333,0.33505851311837653,0.6297396870579938,-0.6161114298869091,18.975,-10.02,221.672,64.7175,-83.025,10.7932,-22.98,-60.15,207.6118,63.735,-7.4475,-6.6429,-13.2975,46.5225,24.1758,-13.6425,-12.3675,231.8602,36.48,-81.285,193.3459,-19.95,-7.365,31.2543,-12.645,73.065,-6.2315,-11.385,-11.715,-26.499,-5.79,67.44,-27.9147,-7.9725,30.9,-2.8677,-9.9225,-84.945,18.8276,60.2475,33.9825,18.755,-15.78,-43.9575,6.1952,58.2,-58.6875,-5.6991,58.2825,-215.3625,157.3484,38.4375,-62.625,-28.9553,66.8925,-15.0975,-3.9325,-21.555,-5.685,157.5299,59.3925,-91.9575,111.441,-35.775,-10.845,-12.0032,62.2425,13.83,-20.4611,-20.295,-64.32,36.3847
1754377108.8935328,0.08064058423042297,0.1563735008239746,-0.0892525315284729,0.304888010207462,0.3309254966941006,0.6442105828559047,-0.6184855042765932,27.975,28.68,182.952,65.6175,-73.275,2.0812,58.92,-65.55,188.7358,30.135,-7.4475,25.3011,-2.0475,47.7225,20.3038,24.7575,-10.5675,232.1022,33.48,-71.685,224.0799,-19.8,-4.965,-0.2057,-13.245,-3.735,17.0005,-11.385,-12.015,6.413,-6.39,68.64,-12.9107,59.2275,-8.1,28.3503,-5.2725,-83.745,16.6496,-16.2525,-4.4175,19.239,-15.93,-79.8075,21.6832,58.2,-3.6375,25.5189,50.4825,-148.1625,-13.0196,38.4375,-77.025,1.0527,-0.3075,27.9525,-16.2745,-21.555,-5.685,155.3519,57.5925,-91.8075,111.441,-40.575,-10.845,-19.0212,71.8425,7.23,-20.9451,-21.795,-42.72,35.9007
1754377109.2574024,0.07893869280815125,0.16877400875091553,-0.09484696388244629,0.2796624741848362,0.30118743715835167,0.6458213959909034,-0.6434203065972041,35.625,23.88,182.952,63.5175,-63.825,25.3132,25.02,-22.05,212.4518,25.635,-7.4475,40.3051,-13.4475,46.5225,20.3038,-13.3425,25.5825,235.7322,34.08,-40.485,227.7099,-22.35,-7.065,5.1183,-13.245,6.165,17.0005,-8.985,-11.865,4.477,-1.59,67.44,2.5773,1.6275,30.6,27.3823,-10.0725,-84.945,-18.1984,63.2475,-4.2675,-11.979,-15.33,-82.2075,-9.0508,29.4,-56.4375,25.2769,-27.5175,-224.9625,111.6104,45.6375,-80.925,-14.4353,69.4425,-14.0475,-51.3645,-21.555,-5.685,130.1839,18.2925,-87.1575,112.409,-45.225,-10.845,-19.9892,64.6425,71.43,-17.5571,-22.695,-41.52,-1.3673
