timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,tracker_rot_quat_x,tracker_rot_quat_y,tracker_rot_quat_z,tracker_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754646717.7379956,-0.17138302326202393,1.0115923881530762,0.037565842270851135,-84.414166742463,74.18433140367142,-175.0326208142722,-0.42308618857223335,-0.5547375569758705,0.5727355991504467,-0.4303929828556696,-99.6,-48.2,-37.79,-121.8,-9.2,-39.73,-95.0,30.2,-34.24,-78.6,49.4,-28.42,-112.4,15.6,-27.78,-55.0,31.2,-33.59,-87.6,18.6,-70.09,-10.0,39.2,-63.63,-101.4,-20.4,-27.78,-66.8,14.2,-34.56,-61.8,-23.6,-65.89,-97.8,31.8,-43.28,-89.0,-67.8,-45.54,-68.2,-60.2,-37.79,-66.0,-14.6,-68.8,-73.8,20.0,-56.85,-206.2,-147.6,1.94,-67.0,-135.4,-27.78,-33.2,-47.8,-32.95,-80.0,-27.8,-57.17,-345.8,-220.6,215.44,78.8,-287.4,321.06,107.6,-56.0,-13.57,-0.4,25.2,-61.37
1754646731.397137,-0.11410319805145264,1.0110453367233276,-0.008805349469184875,-83.10831250495748,81.79518531987597,-173.33062643937012,-0.45994272108443457,-0.5290467410857663,0.5394281183167461,-0.466454101816057,-100.2,-48.4,-38.44,-122.6,-10.8,-40.38,-94.6,28.4,-34.88,-78.6,47.8,-29.72,-114.6,14.4,-28.1,-55.6,30.0,-35.53,-88.0,15.6,-72.35,-8.8,36.0,-65.25,-107.0,-22.2,-28.42,-67.2,10.4,-34.88,-62.0,-23.8,-66.54,-97.6,31.4,-43.28,-89.2,-68.4,-45.22,-68.2,-60.4,-37.47,-65.8,-14.6,-67.83,-73.6,20.2,-55.56,-206.0,-148.0,3.55,-66.8,-135.6,-28.1,-32.8,-48.2,-32.95,-80.4,-28.0,-57.17,-345.2,-220.8,216.09,79.2,-287.8,320.42,107.8,-56.0,-13.57,-0.2,25.6,-62.02
1754646746.1945925,-0.11530065536499023,1.0128930807113647,-0.008618563413619995,-84.9044572081935,81.76905322319355,-175.12749259884026,-0.4608151518922408,-0.530369393511214,0.5385455709042217,-0.4651088462642609,-100.0,-48.6,-37.79,-122.4,-11.0,-40.7,-94.8,28.6,-34.56,-78.2,48.0,-30.04,-114.0,14.0,-27.78,-55.6,29.6,-35.85,-88.0,15.0,-72.35,-8.8,36.2,-64.92,-106.8,-22.2,-28.42,-67.2,10.4,-34.56,-62.0,-23.8,-66.22,-97.8,31.8,-42.31,-89.2,-68.0,-46.19,-68.2,-60.6,-38.11,-66.0,-14.2,-68.15,-73.6,20.8,-56.53,-206.2,-148.8,3.88,-66.0,-136.2,-25.52,-29.0,-48.0,-29.72,-76.2,-24.2,-57.82,-464.0,-13.2,558.79,228.8,107.6,437.67,102.2,50.8,-27.13,-6.2,46.2,-63.31
1754646760.2647083,-0.06538015604019165,1.010010838508606,-0.0044333189725875854,-86.63146014869649,72.30175850567201,-176.9822648097069,-0.41447704014264497,-0.5650463460719378,0.5766400066007924,-0.4200209616361081,-100.2,-55.8,-41.34,-121.6,-18.4,-42.96,-91.4,24.2,-37.47,-76.2,45.4,-31.98,-115.4,-4.2,-31.33,-52.4,22.6,-47.48,-83.4,7.4,-75.91,-4.2,32.4,-68.8,-117.0,-73.6,-24.87,-50.6,-39.6,-31.33,-45.4,-42.8,-67.83,-89.2,28.0,-45.87,-142.0,-200.0,30.04,-3.6,-168.0,32.95,-17.8,-36.6,-61.69,-58.4,21.2,-58.79,-395.4,-267.6,389.86,127.6,-195.8,277.78,43.8,-23.6,-8.72,-67.2,-16.6,-57.82,-414.4,209.4,512.6,205.2,166.4,405.37,101.6,51.8,-27.46,-6.0,46.2,-63.31
1754646774.348093,-0.012790560722351074,1.0100550651550293,-0.0036538392305374146,-86.7568856721012,61.87367220698315,-176.8715960370969,-0.35743957894490924,-0.5990844779091825,0.6135593322187813,-0.36997239148589917,-100.4,-56.2,-41.02,-121.6,-18.8,-43.28,-91.8,23.8,-37.15,-75.8,46.2,-31.65,-115.8,-4.4,-31.65,-52.8,22.6,-48.45,-83.2,7.6,-75.91,-4.2,32.6,-68.15,-116.8,-73.8,-25.52,-50.4,-39.8,-32.3,-44.8,-43.0,-68.15,-88.8,28.2,-46.19,-142.2,-199.8,30.04,-4.4,-168.0,32.62,-18.2,-36.6,-61.69,-58.6,20.6,-58.79,-395.4,-267.4,388.57,127.2,-195.8,278.1,43.4,-23.6,-9.37,-66.8,-16.2,-58.14,-414.8,209.6,512.92,205.2,166.4,405.04,101.6,51.4,-26.49,-6.2,46.8,-63.31
1754646789.1338556,-0.013026297092437744,1.010505199432373,-0.0034850388765335083,-86.62568716438469,61.89608026332396,-176.77970284143623,-0.35750689740833497,-0.5986028780179786,0.6138719042403522,-0.3701683457091002,-401.6,-271.0,-42.31,-421.0,-1100.4,384.05,311.4,-382.2,28.1,63.0,-18.4,-72.03,-717.8,25.8,32.62,-265.6,-28.6,2937.69,844.6,11.0,463.18,205.0,33.8,-128.88,-419.6,231.8,-40.7,-299.8,1090.4,334.95,345.6,405.0,2.58,40.8,117.2,-88.18,-159.2,123.4,-97.55,-115.6,275.0,-70.09,2.0,211.4,-107.88,-25.0,102.8,-88.5,-160.0,51.6,-52.97,-106.2,93.0,-87.86,-88.4,45.8,-38.76,-103.8,6.0,-52.97,-95.0,34.0,-48.13,-87.8,17.8,-43.28,-51.0,24.0,-62.02,-51.0,48.6,-53.94
1754646804.5417361,-0.014760255813598633,1.0127358436584473,-0.0035045892000198364,-86.04495874173504,62.08311401790116,-176.335550230011,-0.3581081684185515,-0.596332203097744,0.6148205690061392,-0.3716745842064325,-355.4,-73.6,99.81,-216.4,-34.0,646.32,187.4,0.4,198.32,26.4,41.6,-35.21,-314.0,123.0,37.47,-83.6,91.4,531.01,140.2,118.4,120.48,85.6,65.4,-81.4,-186.2,95.6,-21.0,-124.2,315.0,42.96,32.4,124.6,-42.96,-53.2,77.8,-51.03,-99.2,39.6,-50.39,-89.6,84.4,-37.47,-62.0,83.4,-66.54,-68.2,63.2,-58.79,-145.4,23.2,-39.08,-104.0,68.4,-83.98,-89.2,46.0,-37.79,-103.8,6.2,-52.65,-94.8,34.8,-47.8,-87.6,18.4,-43.28,-50.8,24.8,-61.37,-51.0,48.8,-53.94
1754646818.2656302,0.01363438367843628,1.0126755237579346,-0.004836156964302063,-87.26546609641451,64.33513798071145,-177.7658686805696,-0.3738766576246618,-0.5915106036252041,0.6053955270344388,-0.37924615076045165,-354.4,-73.6,101.1,-216.0,-34.0,646.32,187.6,1.0,198.65,26.2,41.6,-35.21,-313.8,123.2,37.79,-83.6,90.8,530.04,139.6,118.8,119.19,86.0,65.2,-80.75,-185.8,95.2,-21.64,-124.4,314.0,43.28,32.0,124.6,-42.31,-53.2,78.4,-51.36,-99.0,39.4,-49.42,-89.6,84.2,-36.82,-62.4,83.6,-65.89,-68.6,62.8,-58.79,-145.4,23.4,-38.44,-104.6,68.6,-83.98,-89.4,46.2,-38.76,-104.0,5.8,-52.65,-94.6,34.4,-48.45,-87.8,18.2,-42.96,-51.0,24.4,-60.72,-51.2,49.0,-53.62
1754646832.6051507,0.05036360025405884,1.0144832134246826,-0.0039069801568984985,-84.45685342754705,78.53177300627269,-174.85213620822051,-0.44481837640932737,-0.5408639359742726,0.5536040298757493,-0.4506942090087207,-354.2,-74.6,99.81,-216.0,-35.6,644.06,186.2,0.8,197.03,26.0,42.2,-35.85,-314.2,122.6,37.79,-83.4,91.2,529.72,139.6,119.4,119.51,85.8,65.4,-80.75,-185.8,94.8,-21.0,-125.0,315.0,42.96,32.4,124.4,-42.96,-53.0,78.8,-51.68,-99.0,39.4,-50.39,-89.8,84.4,-37.79,-62.2,83.6,-66.22,-68.2,63.2,-58.46,-144.8,23.6,-39.08,-104.4,68.4,-84.3,-89.4,46.0,-38.11,-103.4,5.8,-53.3,-93.8,34.8,-47.8,-88.0,18.4,-42.31,-51.2,24.8,-61.37,-51.0,49.0,-53.62
1754646847.1980233,0.0947580337524414,1.015936017036438,-0.009896829724311829,-84.14955897725643,81.79123938538643,-174.45616479643354,-0.46088752470832023,-0.5294390322576031,0.5392128329419069,-0.4653239560829332,-356.2,-63.6,106.27,-197.8,-16.6,687.99,157.2,-18.2,197.03,21.2,54.6,-31.98,-283.2,148.0,46.19,-109.6,335.2,302.97,-2.0,63.8,39.41,83.6,49.4,-70.41,-159.0,90.8,-20.35,-90.4,202.0,0.32,-8.6,88.6,-54.26,-67.2,75.4,-48.77,-89.0,33.2,-49.74,-83.6,63.8,-41.67,-70.4,68.8,-68.48,-75.4,58.2,-58.79,-141.6,19.4,-38.76,-103.0,60.4,-84.95,-91.0,39.6,-38.44,-106.6,2.2,-52.65,-92.8,32.2,-47.16,-86.8,15.0,-43.28,-52.0,20.8,-61.05,-52.4,46.8,-53.94
1754646861.596765,0.09428834915161133,1.0165703296661377,-0.009818896651268005,-84.9126799202386,81.79022646165997,-175.22822306058808,-0.4613542132708254,-0.5299254960560511,0.5388230942369883,-0.4647588840597685,-383.8,-47.2,120.16,-214.8,1.4,773.26,262.2,-34.0,228.36,-21.2,4.0,-22.29,-354.4,90.4,55.23,-199.6,213.8,747.42,240.6,86.2,207.37,52.4,30.0,-105.62,-284.6,133.8,54.26,-133.2,385.2,316.54,141.0,146.0,61.69,-26.4,67.6,-47.48,-131.4,81.4,-39.08,-93.4,166.8,2.58,-23.8,127.8,-50.71,-50.8,70.6,-60.72,-152.8,42.6,-42.96,-102.6,96.8,-86.56,-79.0,64.0,-41.99,-96.6,11.4,-56.85,-95.4,42.0,-53.3,-87.2,27.6,-47.8,-48.4,31.0,-65.57,-47.8,52.0,-57.49
1754646875.5850356,0.12957626581192017,1.0143271684646606,-0.014035090804100037,-86.68903971930688,73.95100710245566,-177.0920514794011,-0.42336078534597144,-0.5592692995621362,0.570323948263528,-0.4274505492317272,-267.0,-160.2,36.82,-154.0,-295.4,263.57,116.4,-186.4,62.34,-51.8,-22.2,-34.24,-406.2,24.2,137.28,-142.0,-23.0,816.22,250.0,-15.0,202.84,50.4,28.6,-104.33,-285.2,134.2,54.59,-132.8,385.6,316.22,141.6,145.8,61.69,-26.8,67.4,-47.16,-131.8,81.4,-38.76,-93.8,167.2,1.94,-23.6,127.4,-50.39,-50.8,70.4,-60.4,-152.4,42.8,-41.99,-102.6,96.8,-85.92,-79.4,64.0,-42.96,-97.0,11.4,-56.2,-96.0,41.6,-52.0,-87.2,28.0,-46.84,-48.2,31.2,-65.89,-47.8,51.6,-57.49
1754646886.5629363,0.13067728281021118,1.0134365558624268,-0.014188125729560852,-86.12758259366936,73.9756661602064,-176.53980338641875,-0.4228915401610233,-0.5584275512991985,0.5709026178930589,-0.4282423543137973,-267.0,-160.0,37.15,-153.8,-296.0,264.54,117.2,-186.6,61.37,-51.4,-22.0,-34.24,-406.6,24.0,137.28,-141.8,-23.4,817.19,249.8,-14.8,203.17,50.4,28.6,-104.98,-285.4,134.2,55.23,-133.8,386.2,316.54,141.4,146.4,62.02,-26.2,67.8,-47.16,-131.4,82.2,-40.05,-93.2,167.2,1.94,-23.8,127.4,-51.03,-50.6,70.8,-60.72,-152.4,43.0,-42.64,-102.8,96.8,-86.56,-79.2,64.2,-41.99,-96.8,11.6,-56.85,-95.6,42.0,-52.65,-87.4,28.0,-47.8,-48.6,31.2,-65.57,-47.8,51.4,-57.17
1754646900.8783205,0.13074719905853271,1.0134861469268799,-0.014133140444755554,-85.842693501548,73.97793245004358,-176.26633250131863,-0.42263623647287313,-0.5580089429009255,0.5712589979411954,-0.4285646793047557,-109.0,-37.4,-42.31,-97.2,13.4,-48.13,-64.4,-46.6,-43.28,-114.8,-3.2,-29.72,-119.2,7.0,-34.24,-90.8,-4.4,-61.05,-88.2,-17.2,-56.85,17.8,24.4,-96.25,-133.8,-47.2,-31.33,-89.2,-60.0,-28.1,-40.2,-94.6,-65.25,-72.6,-2.4,-53.3,-171.8,-93.8,-30.36,-149.4,-238.2,91.73,17.0,-176.0,15.5,-8.4,-23.6,-55.88,-345.8,-52.2,29.72,-354.8,-192.8,498.07,199.2,-159.8,341.41,30.4,-39.6,-30.04,-287.4,90.4,6.46,-312.4,268.0,471.9,214.6,223.2,302.01,87.4,76.0,-36.18
1754646914.6417036,0.1880878210067749,1.0139416456222534,-0.031319424510002136,-87.33870946713957,66.04771640163139,-177.79137942806517,-0.3829788840570072,-0.5864316383240834,0.5991117685380389,-0.38793048811632797,-108.6,-37.4,-41.67,-97.2,14.0,-48.13,-64.6,-46.6,-42.96,-114.8,-3.4,-30.04,-119.2,7.0,-34.88,-90.8,-4.2,-60.72,-87.8,-16.8,-56.53,17.6,24.6,-96.58,-134.2,-47.0,-31.65,-89.4,-59.6,-27.78,-40.6,-94.8,-64.6,-72.6,-2.6,-53.62,-172.0,-93.8,-29.72,-149.2,-238.0,90.76,17.0,-175.8,15.5,-8.4,-23.0,-55.88,-345.8,-52.0,30.04,-354.8,-192.8,498.39,199.0,-159.4,341.73,30.4,-40.0,-29.72,-287.2,90.4,6.78,-312.8,268.2,471.9,215.4,223.0,302.65,87.2,75.8,-35.53
1754646929.742111,0.18680799007415771,1.015133261680603,-0.03093583881855011,-87.19955845582625,66.1100032040234,-177.73482942087227,-0.38349455513910163,-0.5856950465525887,0.5994113766453749,-0.3880710330894424,-109.2,-37.6,-42.96,-97.2,13.6,-47.8,-64.8,-46.8,-42.64,-115.2,-3.6,-29.39,-119.2,7.4,-34.56,-90.8,-4.4,-61.69,-88.2,-17.2,-57.17,18.2,24.6,-95.93,-133.4,-47.2,-31.98,-89.2,-60.0,-27.78,-40.4,-94.4,-64.6,-72.4,-2.4,-52.65,-171.8,-94.6,-29.72,-149.0,-238.0,91.73,17.4,-176.4,15.18,-8.4,-22.8,-56.2,-345.8,-51.8,30.36,-354.6,-192.8,498.07,199.4,-160.0,341.41,30.4,-40.0,-30.36,-287.0,90.8,6.78,-312.8,267.6,471.9,215.2,223.2,304.59,90.4,71.8,-34.56
1754646943.8046384,0.14796662330627441,1.0143399238586426,-0.046806320548057556,-84.54175293879472,78.74316529609175,-174.90488752054915,-0.4458234549913803,-0.5403307594830472,0.5525039613411695,-0.45168948618177684,-108.6,-35.6,-41.67,-96.8,18.6,-46.19,-66.0,-40.2,-39.41,-116.8,2.2,-27.46,-111.2,20.6,-29.07,-87.6,19.0,-56.53,-94.4,4.8,-50.71,16.2,29.6,-84.95,-109.0,-17.8,-29.07,-75.8,6.2,-35.53,-59.0,-36.2,-69.44,-93.2,23.4,-46.19,-97.2,-53.2,-47.48,-86.2,-71.0,-36.18,-66.4,-39.4,-67.18,-66.6,5.0,-59.43,-217.6,-88.4,-24.55,-143.0,-163.4,-9.37,-20.4,-120.8,-1.29,-57.2,-52.8,-56.2,-300.4,-70.8,24.87,-216.4,-326.6,431.53,201.4,-173.0,174.1,57.8,0.6,-47.8
1754646957.672236,0.1484072208404541,1.0137958526611328,-0.0470358282327652,-85.17817868576964,78.70343115797829,-175.51705042912263,-0.44600143890480604,-0.5411559594636207,0.5520817358609396,-0.45104164052602136,-107.0,-30.6,-38.44,-96.2,22.6,-43.28,-66.6,-38.6,-38.44,-117.0,2.2,-26.49,-111.4,21.0,-29.07,-88.0,18.8,-54.91,-94.6,4.0,-50.39,16.0,29.0,-84.3,-109.0,-18.2,-28.75,-75.4,6.8,-35.85,-59.0,-36.4,-69.44,-93.4,22.6,-46.19,-97.6,-53.0,-48.45,-86.2,-70.8,-36.5,-66.8,-39.4,-67.83,-66.6,4.6,-59.76,-217.6,-88.4,-25.52,-142.8,-163.4,-9.04,-20.4,-121.2,-1.29,-56.8,-52.4,-55.56,-300.2,-71.0,25.19,-216.6,-327.0,431.85,201.6,-173.0,174.42,57.4,1.0,-47.16
1754646972.5161915,0.14865660667419434,1.013686180114746,-0.04700873792171478,-85.18492616209005,78.71455876324178,-175.49721351454397,-0.44593807637465793,-0.5412261994789137,0.551924475568692,-0.4512124738874071,-106.2,-31.0,-38.44,-96.2,22.8,-43.61,-66.4,-38.6,-38.11,-117.4,2.0,-26.81,-111.4,21.2,-28.75,-87.6,19.4,-55.56,-95.2,4.4,-50.39,16.4,28.6,-84.95,-109.4,-18.0,-28.75,-75.8,6.4,-35.85,-58.8,-36.0,-69.77,-92.6,23.0,-45.87,-97.2,-53.2,-47.8,-86.2,-70.2,-36.82,-66.6,-39.4,-68.15,-66.8,5.0,-59.76,-217.6,-88.6,-24.55,-143.2,-163.0,-9.37,-19.8,-120.2,-1.94,-56.8,-52.4,-55.88,-300.0,-70.8,24.23,-216.2,-327.0,431.53,201.4,-173.2,174.42,57.8,0.8,-47.16
1754646986.25933,0.14855104684829712,1.0136595964431763,-0.04694117605686188,-85.20139399345058,78.70965427767914,-175.5087973963332,-0.4459028823741062,-0.5412778419197797,0.5519131530406207,-0.45119917447080005,-106.4,-31.2,-38.44,-96.0,23.0,-43.61,-66.6,-38.6,-37.79,-116.6,1.6,-26.49,-111.6,21.4,-29.07,-87.6,19.0,-55.56,-94.8,4.4,-50.71,16.2,29.2,-85.6,-109.0,-17.4,-29.07,-75.8,7.0,-35.85,-59.0,-36.2,-69.44,-93.6,23.0,-46.19,-97.8,-53.6,-48.45,-86.2,-70.4,-36.82,-66.4,-39.4,-67.51,-67.0,5.0,-59.76,-217.4,-88.6,-25.19,-143.4,-163.0,-9.04,-20.2,-120.8,-1.62,-57.2,-52.4,-55.88,-300.2,-70.8,24.55,-216.2,-327.0,431.21,201.4,-173.0,174.42,57.4,0.8,-47.48
1754647001.30682,0.14885270595550537,1.0135421752929688,-0.04705224931240082,-85.59510491810717,78.7054608473083,-175.90701230377275,-0.4462136106853836,-0.5416384682856242,0.5516378347167652,-0.45079573079989466,-106.8,-31.0,-38.11,-96.2,22.2,-43.61,-67.4,-38.6,-39.08,-117.0,1.8,-26.49,-111.4,21.0,-29.07,-87.8,19.2,-55.23,-94.8,4.8,-51.36,16.2,28.8,-85.6,-109.0,-17.8,-28.1,-75.8,6.4,-35.21,-59.2,-36.4,-69.44,-93.6,22.8,-46.19,-97.2,-53.2,-48.45,-86.2,-70.6,-36.82,-66.6,-39.6,-67.51,-66.6,4.8,-60.08,-217.6,-88.4,-24.55,-143.4,-163.4,-8.72,-20.2,-121.0,-1.29,-57.0,-52.2,-55.23,-300.2,-70.4,24.87,-216.6,-326.8,431.21,201.6,-172.8,173.77,57.8,1.0,-47.8
1754647015.877929,0.1486666202545166,1.0136770009994507,-0.04710222780704498,-85.41665697191502,78.71211292051238,-175.746202992809,-0.44618962857183075,-0.5413816925008,0.5518202875011162,-0.4509045949584785,-112.2,-36.4,-43.28,-102.6,13.2,-50.39,-68.8,-49.4,-45.22,-116.8,-4.8,-31.01,-123.6,11.0,-34.56,-100.4,-4.6,-61.37,-95.4,-27.0,-57.17,17.2,20.8,-103.36,-136.0,-30.6,-33.27,-117.0,-53.6,-28.42,-61.6,-134.2,-45.54,-48.2,-61.6,-34.56,-200.2,-21.2,-35.21,-418.4,-53.2,290.05,41.0,-96.8,750.33,190.0,7.8,83.01,-235.0,39.8,-32.62,-316.4,224.8,90.44,-28.8,350.4,372.1,71.0,105.2,29.07,-138.0,65.0,-55.88,-155.4,124.2,-18.73,-44.8,188.8,-11.95,14.2,127.8,-50.07
1754647029.5726175,0.09098935127258301,1.0145243406295776,-0.032752618193626404,-81.8399445334825,83.704538839687,-172.0832482536569,-0.4692796019846615,-0.5215308393356551,0.5313292578563622,-0.4748382228120148,-120.8,-47.4,-45.87,-111.8,-9.8,-52.65,-65.0,-76.6,-47.48,-109.6,-25.6,-31.65,-147.8,-5.2,-36.5,-131.4,-66.0,-46.51,-81.2,-111.8,-33.59,27.6,7.6,-110.47,-185.2,-40.0,-26.49,-239.2,-149.6,82.04,-27.6,-324.4,187.99,36.8,-100.4,-8.72,-197.2,-16.6,-34.24,-418.2,-51.8,290.38,40.4,-96.6,751.62,190.4,6.8,83.33,-234.8,39.8,-32.95,-316.4,224.2,90.12,-29.2,350.8,373.07,71.2,105.2,28.75,-138.6,64.6,-55.23,-155.6,123.8,-18.73,-44.8,189.0,-11.95,14.2,127.8,-50.39
1754647043.066846,0.09105449914932251,1.0145695209503174,-0.03269912302494049,-82.42692451837404,83.72541837050852,-172.639631193499,-0.46948809081861953,-0.5218994171261974,0.530864724772804,-0.47474676791511206,-120.6,-48.0,-46.51,-112.2,-9.8,-52.97,-65.0,-76.6,-47.48,-109.6,-25.2,-31.65,-147.2,-4.8,-35.53,-131.6,-65.8,-46.51,-81.0,-111.4,-33.59,26.8,7.8,-110.79,-185.6,-39.4,-26.16,-239.4,-149.6,82.04,-27.8,-324.4,188.63,36.4,-99.8,-8.08,-197.2,-17.0,-34.24,-418.2,-52.0,290.38,41.0,-97.0,751.94,190.8,7.0,83.33,-234.2,39.8,-32.3,-316.0,224.2,90.76,-29.0,350.6,372.74,71.0,104.8,29.07,-138.4,64.4,-54.59,-155.6,123.8,-18.73,-44.2,188.8,-12.27,14.8,127.8,-49.74
1754647057.625089,0.0910494327545166,1.0148143768310547,-0.03283829987049103,-83.4197928002803,83.72153806707502,-173.57959863289878,-0.46964032564744,-0.5226584579176681,0.5302503877292282,-0.4744475890558053,-120.8,-47.4,-45.54,-111.6,-10.0,-51.68,-64.8,-76.4,-48.45,-109.4,-25.2,-31.33,-147.2,-5.2,-35.53,-131.0,-65.6,-47.16,-81.0,-111.6,-33.92,27.4,7.4,-110.47,-185.4,-39.6,-26.16,-239.0,-149.6,82.04,-27.8,-324.4,188.96,37.0,-100.0,-8.08,-197.2,-16.2,-34.56,-417.8,-51.6,291.35,41.0,-97.4,751.3,189.8,7.0,83.98,-234.4,39.4,-32.62,-316.4,224.2,90.44,-29.2,351.2,373.07,71.4,105.0,29.39,-138.6,64.8,-55.56,-155.8,123.8,-18.73,-44.2,189.0,-11.95,14.6,127.8,-50.07
1754647072.1620219,0.09105175733566284,1.0144418478012085,-0.032800689339637756,-82.75007344132175,83.70667809805987,-172.91824755200736,-0.46932296812598256,-0.5223209332789623,0.5306335044204148,-0.47470496036247956,-120.6,-47.2,-46.51,-111.8,-10.0,-51.68,-65.2,-76.6,-47.8,-109.8,-25.6,-32.3,-147.0,-5.8,-36.18,-131.0,-66.0,-46.51,-79.2,-100.4,-32.3,7.6,3.0,-109.5,-185.0,-40.2,-25.52,-235.6,-148.2,83.66,-20.6,-340.0,177.0,21.8,-77.0,1.62,-195.6,-16.8,-33.59,-407.4,-51.2,284.89,32.8,-92.8,719.0,181.2,10.8,85.27,-233.0,39.0,-31.01,-309.4,217.0,89.15,-33.4,333.6,360.79,64.8,101.4,30.69,-137.6,63.4,-53.94,-154.0,119.0,-18.73,-44.8,181.2,-12.27,11.6,124.8,-50.07
1754647086.8429885,0.0911262035369873,1.0144234895706177,-0.03285057842731476,-83.02405420624709,83.70058396433363,-173.1858220841518,-0.46937687965666275,-0.5225151919479857,0.530520855136007,-0.47456369987220937,-119.2,-55.8,-45.54,-121.0,-45.4,-51.03,-115.6,-80.4,-44.9,-65.2,26.0,-44.57,-169.8,-19.8,-47.16,-185.0,-154.2,-66.22,-73.6,-241.4,-68.15,64.6,-82.0,-120.8,-251.2,-77.0,-75.26,-406.8,-383.2,-6.78,28.2,-619.8,66.54,68.0,-124.4,-57.82,-235.6,-43.6,-63.31,-552.2,-209.2,229.65,87.8,-260.2,596.9,174.4,-10.2,65.25,-242.4,30.6,-34.56,-368.8,156.2,90.12,-57.6,171.0,140.51,60.8,85.6,29.39,-146.8,62.2,-52.97,-216.2,177.0,50.39,-50.8,175.0,19.06,15.2,121.8,-43.61
1754647100.8057566,0.03788501024246216,1.016143798828125,-0.02978353202342987,-81.90093986008355,85.29721358504754,-172.09674098593473,-0.4772620052106374,-0.5161836253518162,0.5236015132923254,-0.4812657664627969,-112.2,-65.0,-44.9,-152.2,-28.2,-46.84,-78.0,-16.0,-43.93,-69.0,15.0,-41.34,-150.0,-10.6,-34.24,-139.8,-54.2,-42.96,-83.6,-91.6,-31.98,31.2,-32.6,-73.32,-183.8,-39.0,-22.61,-230.4,-133.8,80.43,-36.2,-290.0,174.1,29.4,-70.0,0.65,-186.8,-17.2,-29.39,-390.4,-34.6,271.97,18.2,-80.4,669.58,169.2,11.2,82.04,-225.0,-14.8,34.88,-343.2,231.4,31.98,-46.6,321.0,341.41,58.2,97.6,31.65,-153.0,99.2,-18.41,-176.8,93.8,-26.81,-45.0,174.2,-6.46,12.4,124.0,-45.54
1754647116.6333654,0.037425458431243896,1.0171860456466675,-0.02980150282382965,-82.84600141931853,85.29245145787995,-173.08760185193495,-0.47773554889141484,-0.5163897190997967,0.5235248479893874,-0.48065788885764665,-132.0,-84.8,-44.57,-147.2,28.8,-47.16,-64.4,-30.4,-46.19,-70.8,11.0,-41.67,-153.6,-10.6,-34.24,-155.0,-84.4,-14.54,-75.6,-176.2,32.62,70.6,-66.8,-59.43,-209.2,-25.6,-18.09,-333.6,-112.4,187.02,-12.2,-295.0,473.2,107.6,-56.6,56.85,-182.2,11.8,-33.92,-373.8,112.2,234.18,0.4,234.2,609.82,159.0,109.2,79.78,-191.8,3.2,5.49,-251.8,211.8,-51.03,-77.2,271.6,116.93,-6.0,100.8,-13.24,-131.2,81.8,-28.42,-147.8,59.6,-51.36,-51.4,110.6,-50.39,-18.2,100.8,-56.85
1754647130.2448633,0.037454426288604736,1.0168325901031494,-0.029870256781578064,-82.75903711096626,85.26260575715246,-173.0324128634498,-0.4777010638120766,-0.516330137433098,0.5238250411594996,-0.48042906267624236,-217.0,-80.6,-33.27,-427.6,6.8,185.73,-56.2,-170.2,707.37,187.0,-22.6,145.35,-206.2,53.2,-26.49,-320.4,168.2,124.36,-61.2,359.2,427.01,234.0,158.8,42.31,-152.4,39.0,-30.69,-159.4,156.0,-7.43,-56.0,189.4,2.91,-25.2,151.8,-22.93,-93.8,15.8,-48.45,-109.0,63.0,-39.41,-88.8,102.2,-60.72,-67.0,91.2,-56.85,-149.0,-7.6,-4.52,-126.8,73.2,-95.93,-99.2,54.6,-38.76,-106.0,15.0,-54.91,-101.0,49.2,-32.95,-119.8,5.4,-58.46,-53.8,26.0,-61.05,-51.8,53.2,-55.23
