timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_w,tracker_rot_x,tracker_rot_y,tracker_rot_z,patch_on,area_num,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754495689.9820504,0.1575719714164734,0.18579316139221191,-0.05688023567199707,0.70027755617742,0.7036662777474467,-0.07563546810797141,0.09351145326150806,1.0,5.0,-1.83,53.7675,-77.1375,10.1775,69.7125,-5.2998,70.4175,111.0075,-37.5584,72.84,144.015,-3.4848,10.0575,147.9975,-63.6702,25.7625,111.27,-26.9709,15.4425,-61.35,-35.7434,4.9275,77.22,-5.2393,-2.3775,151.62,25.8456,-4.47,-9.45,-16.2503,-6.6525,-2.28,-9.5348,-5.535,19.0425,-16.7222,-3.735,78.3075,-9.7526,6.4125,0.3375,-8.5426,4.4925,-76.32,-10.5875,-4.1475,80.1825,-4.5254,142.44,-72.6525,-17.8233,-5.055,-78.0225,-30.9518,-3.7275,-1.755,-31.0365,224.9175,6.8025,-20.4248,-2.115,-186.45,47.0206,-6.7125,5.6325,-34.8117,150.5925,116.7375,-2.0086,3.8625,75.36,-1.9481
1754495690.3465245,0.15766385197639465,0.18557024002075195,-0.056730568408966064,0.7001814900713828,0.7036838662889869,-0.07595316871691163,0.09384023095827346,1.0,5.0,65.82,56.0175,-90.2055,-4.2225,69.7125,2.4442,14.0175,108.0075,-42.1564,-3.66,141.615,-0.0968,-6.7425,176.7975,-63.6702,20.9625,118.47,-30.8429,15.1425,-80.85,-43.4874,14.3775,77.22,-5.2393,0.0225,151.62,-3.6784,6.03,141.45,-10.6843,-4.2525,-2.28,-8.5668,-4.935,148.9425,-10.9142,-3.135,-75.1425,-9.5106,1.4625,-2.0625,30.1774,-2.4075,-77.52,-10.8295,5.4525,-73.4175,26.4506,143.04,-72.2025,39.2887,222.645,-61.2225,-28.2898,-2.5275,-1.755,-31.2785,148.1175,-1.5975,-20.4248,-11.265,-184.05,-7.1874,-7.4625,82.7325,19.3963,151.7925,-37.1625,-1.7666,-5.7375,81.96,-6.7881
1754495690.7093763,0.15763425827026367,0.18557405471801758,-0.056739747524261475,0.7001597511499901,0.7037341906355008,-0.07619479098208642,0.09342837159668473,1.0,5.0,22.17,75.5175,-74.9595,14.5275,72.4125,-5.2998,15.2175,85.8075,-42.1564,72.84,142.815,-3.7268,-6.1425,147.9975,-48.1822,25.7625,111.57,-29.8749,15.1425,-54.75,-37.6794,-4.8225,-76.38,-4.2713,16.8225,-1.98,26.3296,-4.47,139.05,-18.4283,-1.8525,-2.28,-9.5348,-3.435,-0.1575,14.2538,-3.735,78.3075,-9.0266,-2.5875,7.0875,-8.5426,-3.9075,-77.52,-3.3275,15.3525,80.1825,-3.5574,220.59,-72.8025,-22.6633,-10.155,-60.0225,-23.2078,-3.7275,-1.755,-29.3425,150.5175,-2.7975,11.0352,-8.115,-176.85,54.7646,-7.4625,82.4325,-23.1957,150.7425,78.3375,-1.5246,3.8625,72.36,8.6999
1754495691.0729685,0.15755435824394226,0.18587207794189453,-0.056990981101989746,0.7001376535638363,0.7037488674862487,-0.07623388338497045,0.09345157929622674,1.0,5.0,8.97,73.1175,-80.5255,14.6775,69.8625,-5.2998,-5.7825,105.3075,-42.1564,-3.81,142.215,-3.9688,-1.9425,167.1975,-63.6702,75.1125,111.57,-31.8109,-1.6575,-61.35,-43.4874,-4.8225,77.37,-5.2393,-2.3775,151.62,-5.6144,5.13,141.45,-18.4283,61.1475,-2.28,-9.5348,-5.835,148.7925,-5.1062,-1.335,77.1075,21.2234,55.7625,-2.6625,-7.5746,-4.5075,-56.52,-11.0715,-4.1475,83.7825,-3.5574,142.44,-72.8025,-24.5993,-10.155,-42.0225,-30.4678,226.8225,-0.555,-31.2785,224.9175,-38.7975,43.4632,-11.715,-186.45,47.5046,-7.4625,77.6325,-38.6837,160.7925,116.5875,2.3474,-3.3375,72.36,0.9559
1754495691.4370463,0.15753471851348877,0.1856294870376587,-0.05683380365371704,0.7000281202147465,0.7038175807428492,-0.07673893450635712,0.09334112407378593,1.0,5.0,10.32,77.9175,-79.0735,0.5775,74.5125,-4.3318,71.6175,105.0075,-42.1564,15.84,151.215,-2.0328,4.0575,167.1975,-59.7982,16.7625,133.02,-15.3549,15.1425,-61.95,-43.4874,-3.4725,77.22,30.5767,-2.2275,152.37,-5.6144,-3.87,-13.95,13.5157,71.3475,-1.98,-7.5988,3.615,148.6425,-12.6082,5.865,78.3075,21.4654,-3.3375,2.1375,-8.5426,-3.9075,-77.52,-11.0715,-4.1475,80.1825,7.0906,142.44,-72.8025,7.3447,225.045,-80.4225,-27.0798,-3.7275,3.195,-27.4065,153.8175,-66.3975,-12.6808,-11.715,-186.45,-14.6894,-7.4625,82.4325,-42.0717,150.5925,-35.9625,-2.0086,15.8625,72.36,8.6999
1754495691.8009827,0.15758362412452698,0.18576741218566895,-0.05682682991027832,0.6996082103355868,0.7041082809809134,-0.07815122901485834,0.09312505359616716,1.0,5.0,18.12,54.5175,-74.9595,14.3775,75.7125,-5.2998,12.8175,93.0075,-26.6684,-3.81,141.615,-0.0968,-6.4425,176.7975,-28.8222,11.3625,130.47,-31.8109,15.4425,-60.45,-43.4874,-1.2225,-47.58,-5.2393,-2.3775,-0.78,40.8496,-4.47,139.8,-18.4283,-6.0525,-2.28,-9.5348,-1.935,148.7925,16.1898,-1.335,78.3075,-8.7846,-3.3375,-2.6625,-8.5426,-2.7075,-77.52,-11.0715,-4.1475,80.3325,4.1866,219.24,-63.2025,52.8407,-5.355,-51.6225,-30.9518,231.6225,-1.755,-31.2785,224.9175,-1.5975,-20.4248,-11.715,-185.25,4.4286,-7.4625,82.4325,29.5603,157.7925,-27.5625,1.8634,-4.5375,-61.74,-4.6101
1754495692.1635563,0.15772399306297302,0.18614530563354492,-0.05700618028640747,0.6999139799170303,0.7038796649067549,-0.07734882272410051,0.09322560343099016,1.0,5.0,12.57,56.0175,-89.7215,14.3775,70.9125,-5.2998,13.5675,105.6075,-38.2844,15.24,141.765,27.0072,32.2575,147.9975,-58.5882,74.9625,135.57,-31.8109,7.9425,-81.15,-43.4874,-4.2225,77.22,-5.2393,-2.3775,26.97,-5.6144,-4.47,139.05,-10.6843,70.2975,-2.28,-9.0508,-6.135,148.6425,-16.7222,-1.335,78.4575,-3.9446,-2.1375,-2.6625,38.1634,-3.7575,-77.52,-11.0715,0.6525,90.0825,-4.5254,219.24,-72.6525,-12.9833,-9.555,-80.4225,-30.9518,226.6725,20.145,-31.2785,152.9175,-2.7975,-8.8088,-6.315,-186.45,50.8926,-7.4625,78.2325,19.3963,150.5925,-30.8625,-1.5246,-5.4375,72.36,-6.7881
1754495692.5273566,0.15736335515975952,0.18566060066223145,-0.05689406394958496,0.7002142015141221,0.7036115167587951,-0.0768972997715597,0.0933685785630638,1.0,5.0,65.97,75.2175,-90.6895,14.3775,69.7125,-5.2998,22.4175,109.9575,-34.4124,-2.16,141.615,-3.9688,12.4575,174.3975,-50.1182,16.4625,130.47,-15.8389,20.0925,-61.95,-39.6154,-4.8225,77.22,-5.2393,19.2225,32.82,40.8496,-3.27,141.45,-10.6843,-6.0525,-2.28,-1.7908,-5.535,148.6425,-16.2382,8.265,75.9075,14.6894,-3.3375,-2.6625,22.6754,4.4925,-77.37,-3.3275,5.4525,85.8825,-3.7994,219.24,-98.9025,41.2247,-9.855,-80.2725,-29.9838,226.6725,-1.755,-31.2785,178.7175,2.1525,18.7792,-10.515,-185.1,47.0206,-7.4625,77.6325,-42.5557,150.5925,-34.7625,-2.0086,-0.9375,72.36,-6.7881
1754495692.8911862,0.15759912133216858,0.18583691120147705,-0.05681723356246948,0.700297742863794,0.7035663279208425,-0.0765878041384413,0.09333710748074489,1.0,5.0,19.17,82.7175,-75.2015,14.3775,79.4625,-4.3318,12.8175,109.8075,-30.5404,-1.56,141.615,-3.0008,12.7575,147.9975,-63.6702,16.3125,111.27,-31.8109,-3.4575,-81.15,-35.7434,-4.8225,-55.98,-5.2393,-2.3775,26.97,-3.6784,0.33,139.65,12.5477,70.1475,-1.08,-1.5488,-6.135,148.6425,-16.4802,-3.735,76.5075,21.2234,-2.7375,-2.6625,26.3054,-5.1075,-77.52,-6.4735,5.4525,-49.1175,-4.5254,152.04,-56.0025,6.3767,-10.155,-60.0225,-29.9838,-3.7275,-1.605,-31.2785,148.8675,-57.6975,3.0492,-11.715,-186.15,17.0126,-2.6625,39.2325,-42.3137,157.7925,116.4375,7.6714,-5.5875,-80.94,0.9559
1754495693.2548194,0.15747100114822388,0.18555402755737305,-0.056864023208618164,0.6999902009145071,0.7037790717607166,-0.0773719872266908,0.09339332002530155,1.0,5.0,12.72,57.8175,-84.3975,10.1775,70.9125,-5.2998,13.1175,105.0075,-41.1884,-3.96,175.215,-0.0968,-6.7425,147.9975,-61.7342,20.9625,111.27,-31.8109,-4.0575,-81.15,-27.9994,-0.0225,-73.98,-1.3673,2.4225,151.92,-5.6144,6.48,139.05,13.0317,-3.5025,-2.28,-9.5348,13.065,149.8425,0.9438,-3.735,-77.6925,-9.7526,-3.3375,-2.6625,22.4334,-0.1575,-56.52,-8.8935,-4.1475,-42.2175,-4.5254,142.44,-116.0025,45.0967,225.045,-80.4225,-30.9518,-3.7275,-1.155,-31.0365,225.2175,-2.7975,-20.4248,-11.715,-186.45,-14.9314,-7.3125,77.6325,-42.5557,150.5925,116.4375,13.4794,-5.7375,72.36,55.1639
1754495693.6186228,0.15770223736763,0.18575310707092285,-0.05663657188415527,0.7000086328014592,0.703764883165118,-0.07734334505242764,0.09338583181129502,1.0,5.0,5.67,60.8175,-59.4715,-4.8225,69.7125,-5.2998,0.8175,108.3075,-42.1564,-1.56,141.615,-3.9688,-5.5425,148.5975,-63.6702,25.7625,140.07,-18.0169,22.9425,-61.95,-43.4874,1.1775,77.22,10.2487,16.8225,151.62,-5.6144,-4.47,139.05,22.7117,-1.8525,-1.98,-9.0508,-3.735,148.6425,-15.7542,-3.735,-68.0925,-3.9446,1.4625,-2.3625,22.4334,65.6925,-76.92,-11.0715,-3.5475,85.2825,-2.1054,147.24,-72.8025,37.3527,-10.155,-80.2725,-29.9838,226.6725,-1.005,-14.5805,148.2675,-2.4975,-20.4248,4.185,-186.45,0.5566,-5.3625,1.1325,20.3643,151.3425,-37.1625,-2.0086,4.4625,73.56,-6.7881
1754495693.9813273,0.15757355093955994,0.1856175661087036,-0.056873857975006104,0.6999256131362643,0.7038432274121343,-0.07779695069730588,0.09304027650457966,1.0,5.0,8.07,54.9675,-90.6895,71.9775,69.7125,-3.3638,4.4175,105.6075,-42.1564,1.14,141.615,-3.9688,12.4575,167.1975,-63.6702,21.5625,111.87,-31.3269,19.9425,-60.75,-27.9994,-0.0225,-71.58,-3.3033,-2.3775,151.62,-5.1304,-4.17,-12.15,-14.5563,-4.1025,-2.28,-1.7908,-6.135,148.6425,26.8378,-3.135,75.9075,6.7034,-0.3375,-2.6625,-8.5426,-4.6575,-77.52,4.6585,72.6525,80.4825,-3.5574,142.44,-71.3025,41.2247,-8.355,-80.4225,-29.9838,226.9725,-1.605,-30.7945,224.9175,-2.6475,-20.4248,-11.715,-186.45,47.5046,-6.8625,77.6325,19.3963,150.5925,116.7375,-1.0406,-3.3375,72.51,-6.7881
1754495694.3452702,0.15749582648277283,0.18559479713439941,-0.056872427463531494,0.6998445408354173,0.7038639526913442,-0.0782851310572913,0.09308390365260931,1.0,5.0,22.32,54.2175,-71.3295,14.3775,79.3125,-5.2998,15.3675,105.0075,-30.5404,-3.66,141.615,-3.9688,-5.3925,177.3975,-55.9262,16.1625,130.47,-27.9389,-0.4575,-78.75,-43.2454,14.5275,77.82,-5.2393,0.7725,151.62,-5.3724,3.93,139.05,-2.9403,-3.0525,-1.98,25.3132,4.065,149.5425,-16.2382,-3.735,78.3075,21.2234,6.2625,-2.5125,22.9174,2.3925,-55.92,-5.2635,-4.1475,-49.1175,-4.5254,161.64,-130.4025,-16.8553,-10.155,-42.0225,-30.9518,226.6725,-0.555,-29.3425,224.9175,-2.7975,-12.6808,-6.015,-183.75,57.6686,-7.4625,2.0325,-40.3777,160.1925,116.4375,-2.0086,-3.3375,-74.04,8.6999
1754495694.7083282,0.15755614638328552,0.18562209606170654,-0.05683004856109619,0.7000156525235967,0.7037576129769109,-0.07781995473426735,0.09299109306739609,1.0,5.0,3.12,56.0175,-90.6895,14.3775,69.7125,-0.4598,12.8175,106.2075,-42.1564,72.84,144.615,-3.9688,-6.4425,181.8975,-47.4562,-1.8375,111.87,-31.8109,-4.0575,-61.8,-41.5514,5.0775,77.22,-5.2393,3.3225,0.42,-3.6784,-4.47,-14.55,-15.5243,-0.0525,-2.28,-9.5348,-5.835,151.0425,14.4958,2.265,75.9075,21.2234,6.2625,-2.6625,-0.7986,-5.1075,-77.52,-10.8295,-4.1475,80.7825,-4.5254,142.44,-71.6025,-9.1113,-10.155,-80.1225,-21.7558,171.7725,-1.755,-31.2785,224.9175,7.1025,-3.7268,-11.715,-186.45,47.2626,-6.8625,77.6325,-19.3237,150.5925,116.4375,9.6074,-5.7375,-81.24,-6.7881
1754495695.072301,0.15758755803108215,0.1855250597000122,-0.05667567253112793,0.6996803581414028,0.7040403406526262,-0.078071152953064,0.09316379272134914,1.0,5.0,7.77,69.2175,-73.0235,15.7275,69.7125,-1.4278,12.8175,105.0075,-26.1844,35.04,141.765,-1.0648,-6.1425,147.9975,-59.5562,-3.0375,130.47,-31.8109,15.1425,-71.55,-43.4874,-4.8225,77.37,10.2487,-2.3775,152.22,41.8176,2.13,144.0,-18.4283,-6.5025,-2.28,-9.5348,-6.135,148.6425,-16.7222,-3.135,75.9075,21.4654,-3.1875,0.3375,-8.5426,-5.1075,-76.32,-10.8295,-4.1475,-53.0175,4.1866,143.04,-70.4025,-24.5993,225.045,-80.4225,-22.9658,226.6725,-1.155,-8.0465,157.7175,-2.7975,-12.6808,-11.565,-172.05,6.3646,-7.4625,77.7825,20.1223,150.5925,-35.2125,-0.0726,-5.5875,72.36,-6.7881
1754495695.4362795,0.15746697783470154,0.18560874462127686,-0.05683588981628418,0.6997325926488762,0.703973729539591,-0.07830832338684837,0.09307571953106235,1.0,5.0,8.97,86.6175,-90.4475,18.7275,69.7125,25.6762,71.6175,85.8075,-41.1884,-3.06,144.615,-3.9688,-5.5425,168.3975,-63.6702,17.0625,130.47,-30.6009,15.1425,-76.2,-27.9994,71.9775,79.62,-4.2713,-2.0775,151.62,-0.7744,-2.07,139.05,-18.4283,-4.2525,0.72,-9.5348,-4.935,148.6425,-16.7222,44.265,75.9075,28.9674,-2.1375,-2.6625,26.3054,-3.9075,-58.32,-2.3595,-4.1475,89.7825,3.2186,148.44,-123.0525,-9.1113,-10.155,-80.4225,-30.9518,227.5725,12.645,-0.3025,229.7175,-63.9975,-20.4248,12.285,-186.45,-14.9314,-6.1125,83.6325,-20.7757,151.7925,117.6375,-2.0086,-5.1375,-80.19,8.6999
1754495695.7993422,0.1576225459575653,0.18555665016174316,-0.0565829873085022,0.6994360554126039,0.7042047830417634,-0.07842780617633476,0.09345509237643453,1.0,5.0,18.57,82.4175,-88.7535,5.3775,70.3125,-5.2998,18.2175,105.0075,-42.1564,73.44,141.615,-0.0968,-6.7425,149.1975,-48.1822,16.3125,130.47,-24.0669,15.2925,-61.95,-27.9994,-4.8225,79.02,-5.2393,21.6225,22.02,-5.6144,-4.47,139.35,-8.7483,-5.4525,-0.63,-3.7268,-6.135,151.0425,-16.7222,-2.535,76.5075,-6.8486,-3.3375,6.9375,-0.7986,72.8925,-75.72,-3.3275,-4.1475,80.1825,-4.5254,147.24,-72.8025,37.3527,-4.755,-50.4225,-30.9518,228.0225,-1.605,-14.5805,226.1175,-2.7975,-20.1828,-11.265,-185.25,-6.2194,-5.0625,3.2325,-27.0677,152.9925,116.4375,-2.0086,-5.7375,72.36,-2.9161
1754495696.16322,0.1574598252773285,0.1851106882095337,-0.056586384773254395,0.7004021109103528,0.703288627761263,-0.0773025591349351,0.0940546874190549,1.0,5.0,65.52,53.6175,-72.5395,14.6775,74.6625,-5.2998,0.8175,85.8075,-42.1564,0.99,144.315,6.1952,-6.5925,148.2975,-63.1862,17.3625,113.67,-16.3229,-1.5075,-49.95,-43.4874,-4.5225,-73.98,26.7047,-2.0775,151.62,-5.6144,0.48,140.25,-18.4283,-6.6525,-2.28,-8.5668,-6.135,151.0425,6.5098,1.215,75.9075,-9.7526,-3.1875,16.5375,22.9174,-0.1575,-76.92,-9.1355,-1.7475,80.7825,-4.5254,142.89,-70.2525,-4.9973,-10.155,-42.0225,-30.7098,227.2725,17.595,-31.2785,167.4675,-2.7975,-20.4248,-11.565,-145.65,0.5566,2.1375,77.6325,20.3643,150.8925,68.4375,-0.5566,-5.7375,72.36,-2.9161
1754495696.526491,0.15844357013702393,0.18524694442749023,-0.05645644664764404,0.699159500472787,0.7048494690672514,-0.0749647672758377,0.09350677679258027,1.0,5.0,19.77,74.7675,-81.9775,-4.2225,69.7125,-4.3318,14.0175,87.0075,-26.6684,-3.96,142.215,11.5192,-6.7425,169.2975,-54.7162,-1.6875,111.27,-31.8109,15.1425,-81.15,-43.4874,71.9775,77.22,-5.2393,-2.3775,0.42,4.0656,-4.32,139.05,-14.5563,-6.6525,-2.13,-9.5348,13.065,148.6425,14.2538,1.065,85.6575,6.7034,37.4625,-0.2625,-8.3006,5.8425,-77.52,-10.1035,-4.1475,80.1825,3.7026,142.44,-72.8025,-8.8693,-1.755,-80.2725,0.0242,231.7725,7.845,-13.8545,226.1175,-2.7975,-20.1828,-9.315,-172.65,47.9886,-5.0625,24.9825,-42.3137,152.3925,78.0375,-1.5246,13.4625,81.96,-6.7881
1754495696.8901982,0.15230271220207214,0.1935274600982666,-0.06215935945510864,0.6961633945367446,0.7059814506230994,-0.07627436499773688,0.10549376863074791,0.0,0.0,56.82,74.0175,-75.2015,14.3775,71.6625,18.4162,12.8175,85.8075,-41.6724,-3.96,141.615,-1.0648,12.4575,150.3975,-46.9722,73.7625,111.27,-31.8109,-4.0575,-61.65,-35.7434,-0.0225,77.37,-5.2393,-2.3775,151.62,-5.6144,-3.12,139.05,-18.4283,-1.8525,-2.28,-4.6948,-6.135,148.7925,-16.7222,-3.435,-74.0925,-2.0086,3.8625,6.9375,-8.5426,-3.9075,-77.37,13.1285,-3.8475,82.8825,-2.5894,219.24,-72.8025,37.3527,229.845,-80.2725,-26.5958,-3.4275,4.845,-29.3425,224.9175,-2.7975,-20.4248,-11.715,-186.3,0.5566,-4.4625,82.4325,23.5103,152.9925,-35.2125,0.6534,-5.7375,72.36,8.6999
1754495697.2534058,0.12378129363059998,0.33047598600387573,-0.1702272891998291,0.6431747611714378,0.7639202815017088,-0.007968061086893208,0.051851216621460326,0.0,0.0,11.07,-6.6825,-84.6395,-4.2225,69.7125,-5.2998,-5.7825,100.2075,-26.6684,-2.61,145.215,-3.9688,-6.7425,148.1475,0.2178,74.3625,111.27,-30.6009,-4.0575,73.65,18.4646,33.5775,77.22,56.9547,45.6225,38.82,10.8416,38.73,23.85,-18.4283,32.9475,43.32,-9.5348,32.265,-2.2575,53.9418,-3.735,-72.7425,54.1354,-3.1875,6.9375,-8.5426,35.9925,-29.22,54.7525,34.5525,-73.1175,-4.0414,36.84,-63.2025,-16.8553,-10.155,-61.2225,-30.9518,-2.5275,7.845,-31.2785,-3.0825,-2.7975,-20.4248,26.835,-13.65,-14.9314,-7.4625,-66.3675,-42.5557,-3.0075,198.0375,7.6714,0.2625,-70.44,-6.7881
1754495697.6163127,0.08925828337669373,0.44472837448120117,-0.19485294818878174,0.6743385068239786,0.735599327224793,0.0538352707653649,0.035538858682803084,0.0,0.0,-1.38,-3.6825,-90.6895,23.9775,-7.0875,-5.2998,-6.3825,-67.7925,-42.1564,24.84,-11.385,-2.0328,12.4575,95.7975,-61.7342,-3.0375,53.67,-31.8109,-4.0575,-4.35,-43.4874,-4.8225,-47.58,-5.2393,7.2225,-1.98,2.1296,14.73,4.8,44.0077,12.8475,7.47,52.4172,-5.835,-4.9575,45.2298,-3.735,-71.6925,70.5914,15.8625,-2.3625,61.3954,6.2925,-77.52,-7.1995,19.8525,3.3825,10.9626,8.04,3.9975,-7.1753,-10.155,-79.6725,-30.9518,10.6725,27.045,-30.7945,-5.1825,-0.3975,196.4072,-11.415,43.95,12.1726,2.1375,0.8325,-41.1037,8.9925,194.4375,13.4794,-5.7375,-2.94,-6.5461
1754495697.9784696,0.06190183758735657,0.6050546169281006,-0.15234607458114624,0.7035259218074013,0.7053275611636914,0.08692564921961628,0.002872926981822888,0.0,0.0,-10.23,-18.0825,-90.6895,-4.2225,12.1125,-5.2998,-4.8825,-48.5925,-42.1564,0.84,-11.985,-3.9688,-0.4425,-5.6025,-63.6702,-2.8875,34.62,-31.8109,-4.0575,0.45,-43.4874,-4.8225,0.42,10.2487,-2.0775,-1.98,-3.6784,-4.47,-14.4,5.7717,-6.6525,-1.98,52.4172,-6.135,-4.8075,-14.5442,-3.735,-72.8925,6.7034,-0.7875,-2.5125,3.0734,-0.3075,4.08,-3.3275,-4.1475,12.9825,-3.5574,17.64,4.1475,-16.8553,10.245,8.3775,-30.9518,1.0725,-1.005,-31.2785,-4.2825,-2.7975,-20.4248,17.085,45.15,-14.4474,26.7375,0.8325,-42.5557,-1.8075,-37.1625,5.7354,-0.7875,-4.44,-5.5781
1754495698.3404915,0.05403360724449158,0.6524618268013,-0.10659927129745483,0.7867375340345368,0.6107498726536138,0.07934113097236202,-0.04163676153427712,0.0,0.0,-11.13,-22.8825,-81.9775,19.7775,-7.0875,-4.0898,-6.0825,-46.1925,-25.7004,-0.81,7.815,4.7432,-1.3425,90.9975,-63.4282,-3.0375,-42.33,-31.8109,-3.7575,7.05,-43.4874,4.7775,-45.18,-5.2393,-1.7775,-1.83,-4.6464,17.13,-14.55,-2.9403,13.1475,-1.08,-7.5988,-4.935,-2.5575,-16.7222,-1.335,-0.8925,-0.0726,-3.3375,4.5375,57.2814,18.8925,-0.72,-9.1355,15.2025,12.9825,-4.5254,17.64,-70.2525,-19.5173,-10.155,-3.6225,-29.9838,-3.5775,-0.555,-31.0365,-4.2825,-0.3975,-16.5528,-10.365,43.95,0.5566,-7.4625,3.2325,-41.8297,-3.0075,-35.8125,-1.7666,13.4625,-4.14,-6.7881
1754495698.7032332,0.05617092549800873,0.6181338429450989,-0.11222124099731445,0.7676548883040526,0.6363483041253726,0.05671554701255269,-0.05049907893070149,0.0,0.0,-1.23,-21.3825,-82.4615,4.7775,-5.8875,64.3962,3.3675,22.3575,-26.6684,-3.96,-11.985,3.7752,-1.6425,90.3975,-55.4422,-0.4875,63.27,-14.3869,16.9425,5.4,-42.7614,-4.2225,10.17,-5.2393,7.2225,-1.98,-5.6144,8.13,-4.95,12.5477,-6.6525,-2.28,-9.2928,14.265,-4.8075,-16.7222,-3.735,0.3075,-2.0086,15.8625,-2.6625,15.1734,-5.1075,2.88,-11.0715,-2.3475,9.5325,-3.0734,-1.56,4.8975,-23.6313,-10.155,5.9775,-30.9518,-3.7275,-0.405,-23.5345,0.6675,-2.7975,-4.9368,10.485,53.7,-14.9314,13.0875,0.9825,-26.0997,7.0425,204.0375,0.1694,-5.7375,-3.24,-5.8201
1754495699.065458,0.05867217481136322,0.599967360496521,-0.11454927921295166,0.7530845675754518,0.6530038319914567,0.04117934629572631,-0.06894859824119927,0.0,0.0,-10.98,5.6175,-86.3335,5.9775,-4.5375,10.1882,-3.6825,-67.1925,-26.6684,-3.96,-11.985,-3.7268,3.0075,-5.0025,-62.9442,-2.8875,34.47,-31.8109,-2.8575,-52.35,-43.2454,-0.0225,10.32,0.5687,0.1725,-1.98,-5.6144,0.33,-14.25,43.5237,-6.6525,-2.28,54.3532,-6.135,-4.9575,45.2298,-3.435,-0.7425,-9.7526,-0.3375,1.2375,-0.7986,-2.4075,-0.72,-11.0715,5.4525,3.3825,3.2186,9.24,3.9975,-23.3893,-8.355,-3.6225,-30.9518,1.0725,-1.455,-31.2785,4.1175,-2.6475,-16.5528,-11.715,46.35,-14.9314,-6.2625,1.4325,-42.5557,-3.0075,-37.1625,15.8994,-3.3375,-4.14,-6.7881
1754495699.4279375,0.06351496279239655,0.5728235840797424,-0.12501132488250732,0.739870589704995,0.6684998128601968,0.05441973388431737,-0.05232567665800377,0.0,0.0,-11.28,5.7675,-69.1515,-4.2225,-4.6875,-5.2998,-1.5825,-29.3925,-41.1884,-3.96,7.365,-3.4848,7.9575,-5.6025,-61.7342,-3.0375,64.47,-31.8109,5.8425,10.05,-43.0034,4.7775,0.42,-4.7553,-2.3775,-1.98,-1.2584,-3.27,-4.95,-18.1863,-4.2525,7.32,-5.6628,3.465,4.9425,47.1658,6.465,-0.7425,-9.7526,16.4625,-2.6625,-6.3646,-5.1075,-0.72,-11.0715,-4.1475,3.3825,-4.5254,-11.16,6.3975,-24.5993,-7.605,-3.6225,-26.5958,-3.5775,-1.755,-31.2785,-5.1825,-0.9975,-16.0688,12.285,43.95,76.0606,-6.2625,0.8325,-23.1957,-0.6075,-37.1625,-2.0086,-5.5875,-3.09,-5.8201
1754495699.7911189,0.07447826862335205,0.4532734155654907,-0.14156395196914673,0.7369966937340989,0.6716342563957508,0.0741385049791004,-0.015708851350776987,0.0,0.0,8.37,9.2175,-75.2015,-4.8225,2.5125,-3.3638,13.4175,-38.9925,-42.1564,-3.96,12.315,-3.9688,12.4575,101.1975,-63.6702,13.7625,36.27,-31.0849,-4.0575,-3.15,-43.4874,-4.8225,0.42,-4.7553,-2.3775,-1.98,-4.6464,-4.47,-14.55,43.5237,12.5475,0.12,23.3772,14.565,-4.8075,-12.8502,0.165,4.2075,52.1994,-2.1375,-2.6625,-7.5746,-5.1075,0.78,4.4165,-2.7975,4.8825,-4.5254,-11.16,9.9975,-24.1153,28.395,5.9775,-26.8378,-2.5275,1.845,-23.2925,-5.4825,-2.7975,-20.4248,-11.115,45.75,-14.9314,2.7375,1.2825,-42.0717,-3.0075,135.6375,5.7354,-5.7375,-4.44,-6.7881
