timestamp,pos_x,pos_y,pos_z,rot_roll,rot_pitch,rot_yaw,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1752676111.6122215,0.1503167748451233,1.1147767305374146,-0.9744483232498169,89.83153417001643,-15.405925936119322,-0.5201931950475253,-34.38,35.265,-42.2774,-35.235,175.4325,-28.2414,2.4075,-6.12,-50.1424,222.0075,500.3925,-82.5946,302.3175,481.6575,-51.7638,290.355,137.5275,-70.5309,301.05,12.0075,-54.8493,-27.9,161.67,-77.8756,-5.25,96.585,12.947,6.5025,127.8525,-92.2746,-16.7625,-0.6675,-21.0056,-7.2075,-29.3625,-23.2562,-3.7725,-19.1475,-17.908,5.7975,143.895,-58.8786,-10.68,140.5275,-52.2478,-33.255,155.55,-61.468,43.4775,-562.1776,-35.1989,44.955,77.79,245.0492,-28.785,-1.3575,-70.4462,-43.0125,-615.675,-8.2885,-1.0875,-560.745,96.5459,3.135,56.805,291.4769,-59.85,47.28,300.8786,-27.6,-3.165,-3.9083
1752676111.9773943,0.14943110942840576,1.1159658432006836,-0.9815934896469116,89.08426749937712,-15.12753996755276,-0.2774080168591236,-33.78,112.065,19.4326,-12.435,97.1325,49.6826,-2.3925,75.93,75.6976,219.6075,402.5925,4.0414,326.3175,294.4575,62.4602,290.055,63.8775,54.5831,338.25,17.4075,8.5547,-23.4,17.37,-18.1016,71.55,100.785,-18.029,-3.0975,-38.3475,-92.2746,-16.7625,147.9825,40.9464,-7.2075,-10.1625,22.4818,-2.7225,-17.9475,-48.4,6.0975,144.195,-67.8326,-10.08,145.3275,10.6722,-33.255,612.15,-57.596,-33.3225,-596.9776,-33.9889,-33.045,-538.41,236.3372,-26.685,-1.3575,-70.4462,-43.0125,-615.825,-54.2685,-2.5875,-570.495,-4.6101,-1.665,56.505,221.7809,-60.45,40.08,238.9266,-27.15,611.2351,-74.5723
1752676112.3416932,0.14717096090316772,1.114920735359192,-0.99120032787323,88.9153824924357,-14.33350497310657,-0.2667630552562144,-34.38,6.615,-11.5434,-25.635,-16.8675,128.5746,0.0075,-6.12,81.7476,267.6075,616.4925,165.6974,302.3175,611.4075,60.5242,290.055,595.4776,-70.5309,337.65,-2.2425,68.5707,-27.9,612.57,-49.8036,-4.65,-57.615,-8.349,-2.7975,-39.5475,-90.3386,-16.7625,613.8825,227.2864,2.3925,585.0375,37.9698,-4.2225,-13.1475,233.288,-5.0025,605.895,-37.0986,-11.58,613.3275,-52.0058,-33.855,621.15,201.828,-33.3225,-596.9776,-35.1989,-34.245,-539.01,300.2252,-28.485,2.2425,177.3618,34.3875,-615.825,193.0555,74.2125,-570.495,26.1239,3.135,56.505,237.5109,-2.85,40.08,300.8786,16.05,611.2351,204.6957
1752676112.707279,0.14395511150360107,1.11356520652771,-0.9992528557777405,89.22855438024595,-14.160857346702057,-0.45364031077364225,-34.38,4.065,236.7486,-31.635,-13.2675,219.5666,0.3075,-5.82,-50.1424,-27.5925,654.5925,166.1814,-4.2825,635.2576,186.3642,-15.345,595.4776,-55.0429,29.85,6.9075,-55.3333,12.6,631.77,168.9644,35.55,-54.615,-17.787,44.9025,-20.3475,-30.3226,-13.7625,627.9826,288.7544,0.2925,604.2376,7.4778,53.8275,-31.8975,198.44,-2.6025,623.895,-5.6386,-13.08,-10.6725,211.2902,-33.855,631.35,171.336,-30.7725,-577.7775,-35.1989,-34.245,-538.86,246.0172,50.715,-595.6575,177.3618,-47.2125,-615.825,210.4795,2.2125,-551.295,-5.0941,-1.665,85.605,252.7569,-36.45,70.08,242.7986,-17.85,611.2351,173.2357
1752676113.0717747,0.13916641473770142,1.1143991947174072,-0.9989928007125854,89.50973169465891,-14.020579906916694,-0.040589249630359994,-34.23,-3.135,205.5306,-36.435,-18.0675,-21.4654,2.5575,-3.72,77.6336,-77.9925,612.8925,190.3814,-2.4825,596.8576,309.3002,-14.745,614.9776,53.3731,-0.75,-2.6925,69.5387,-18.6,612.87,168.7224,15.15,-52.815,-18.029,-3.0975,-38.3475,-92.2746,-14.2125,608.7825,226.8024,-6.9075,585.1876,-54.9582,34.1775,-32.3475,206.184,42.9975,628.695,-37.0986,26.52,-13.0725,200.1582,-28.755,611.5501,186.824,-21.0225,-566.9776,-2.2869,-33.495,-519.81,244.0812,-29.085,-614.8575,178.8138,-46.4625,-591.225,177.5675,7.4625,-555.795,87.8339,7.935,56.505,221.7809,-59.85,49.68,242.7986,-17.85,611.2351,192.8377
1752676113.4371805,0.12724900245666504,1.1140012741088867,-1.0047142505645752,89.44175142193428,-11.62472229524932,-0.6348841709463737,-29.43,-3.135,246.9126,-36.435,-15.6675,2.7346,-1.1925,-5.52,-19.1664,-30.2925,619.9425,197.6414,15.0675,596.8576,188.3002,-12.045,595.6276,-8.5789,-10.95,-2.6925,7.1027,39.0,612.57,229.2224,47.55,-48.015,-2.541,-2.9475,-39.5475,-29.8386,-5.9625,618.3825,290.6904,-6.0075,590.4376,37.9698,-4.0725,-29.6475,-49.368,67.2975,609.495,-67.8326,-12.78,-13.0725,-48.3758,-33.705,617.5501,-53.724,-18.9225,-595.7775,-35.1989,13.755,-536.61,237.3052,-7.185,-611.2575,178.8138,-47.6625,-615.225,177.5675,36.1125,-532.095,14.0239,3.135,56.505,245.0129,-59.85,38.88,238.9266,-27.6,611.2351,-51.0983
1752676113.8013244,0.12089335918426514,1.1155738830566406,-1.0064713954925537,89.21183440178972,-10.249520701667047,-0.8074724497126775,-28.98,35.865,-32.8394,-36.435,-18.0675,-27.0314,-1.7925,-5.67,-46.9964,-85.0425,613.9425,413.0214,4.7175,635.2576,-61.9278,-16.995,662.9776,-70.5309,-10.95,40.6575,6.6187,-26.4,612.57,-80.7796,-2.55,-41.865,-4.961,-0.0975,4.2525,1.6214,-16.4625,647.1826,-18.8276,-7.2075,623.4376,-54.9582,-3.9225,-31.1475,-45.012,-2.6025,647.895,1.8634,-13.08,27.7275,-52.2478,-33.855,650.7001,-76.956,-12.1725,-595.7775,-26.4869,-34.245,-538.71,21.6832,-28.785,-614.8575,-70.4462,-45.4125,-615.825,-8.2885,3.4125,-570.345,-5.3361,27.135,56.505,40.2809,-59.25,49.68,53.0706,-8.4,611.835,-66.8283
1752676114.165243,0.11450755596160889,1.1142544746398926,-0.9986051321029663,89.04336221293043,-9.924708823667437,-1.6405391739351336,-33.18,11.265,-41.3094,-17.235,-18.0675,95.6626,3.0075,-6.12,75.6976,-73.4925,620.9925,536.9254,-3.5325,597.4575,61.0082,11.655,595.4776,57.7291,-3.75,6.9075,76.3147,-27.6,622.62,-80.7796,6.75,-57.165,-18.029,16.1025,-28.7475,-53.5546,60.6375,610.5825,-21.0056,-6.9075,588.3375,-54.9582,43.7775,-22.7475,-48.4,7.1475,605.295,-68.0746,39.72,-12.1725,-36.7598,4.545,632.2501,-73.084,-30.9225,-594.4276,-4.2229,4.155,-539.01,-11.4708,-26.685,-596.8575,-54.9582,-47.8125,-606.225,-8.2885,35.8125,-558.495,56.6159,7.935,57.105,35.9249,-59.85,37.68,53.0706,-26.1,35.235,-43.5963
1752676114.5300372,0.10975605249404907,1.1118252277374268,-0.9913578033447266,89.67060198189066,-10.154725289027706,-0.422688314705292,-34.38,73.665,-34.7754,117.765,72.5325,-24.3694,151.2075,109.08,11.8096,84.9075,426.8925,487.5574,5.0175,337.9575,2.4442,136.455,105.8775,-70.5309,181.35,112.9575,-55.3333,25.8,36.57,-71.8256,34.35,97.335,-18.029,10.1025,-39.3975,-27.4186,-4.7625,186.5325,-19.0696,40.7925,162.6375,6.9938,-3.0225,6.3525,-45.496,52.8975,153.495,-68.0746,46.92,-13.0725,-30.9518,-33.855,6.75,-76.472,-28.5225,-596.9776,-34.7149,-24.645,-498.21,4.0172,9.315,-577.6575,-38.9862,-7.0125,-571.425,-8.2885,-2.4375,-522.495,-5.3361,38.685,75.705,-8.6031,-40.65,37.83,-8.6394,-26.4,-2.415,-74.5723
1752676114.8945081,0.10891526937484741,1.1156330108642578,-0.9806914329528809,90.60136023507802,-9.674076938573023,-0.534615082707516,-31.98,80.865,-42.5194,117.765,135.5325,-28.2414,151.5075,70.68,-50.1424,68.1075,382.1925,419.3134,-4.8825,290.1075,-63.3798,174.855,288.2775,-60.8509,142.65,76.5075,-55.3333,19.8,8.07,-49.8036,4.95,95.985,-0.121,1.7025,-31.7475,-90.8226,60.3375,149.1825,226.8024,-6.0075,124.8375,8.9298,72.7275,-32.3475,231.352,-5.0025,182.445,-5.8806,-8.28,-3.1725,228.4722,-33.855,150.75,-76.714,-33.0225,-592.1776,-3.7389,-24.645,-500.61,19.5052,-22.785,-605.8575,-66.5742,10.0875,-615.675,-70.2405,0.4125,-416.895,25.6399,2.235,56.505,-26.0271,-60.3,37.68,25.9666,-25.2,150.435,-59.0843
1752676115.2592373,0.10580337047576904,1.1135444641113281,-0.9672607183456421,90.46820250626375,-10.140672917552736,-0.2956885696573566,-33.18,9.015,-11.0594,156.165,294.5325,134.3826,-2.0925,-6.12,104.7376,75.4575,470.5425,77.1254,19.1175,444.1575,60.5242,136.455,153.8775,55.7931,147.45,-1.4925,68.8127,-18.45,152.07,-80.7796,-5.25,95.985,-13.189,16.4025,-1.1475,-92.2746,60.0375,191.1825,230.6744,69.5925,162.6375,-39.4702,72.5775,6.6525,229.416,-3.8025,145.095,-6.1226,-13.08,-13.0725,226.5362,-33.705,150.75,-71.148,-30.9225,-440.6775,-31.3269,4.155,-385.1101,19.5052,-29.085,-454.9575,-62.7022,-47.6625,-596.625,-39.2645,-2.5875,-407.145,17.8959,4.635,56.655,-10.5391,16.5,49.98,6.8486,25.2,151.035,-59.0843
1752676115.6241493,0.1015552282333374,1.1134190559387207,-0.955498456954956,90.79411110726525,-10.529629777671618,0.07331860424308778,-31.98,-2.385,-42.5194,117.165,289.1325,-28.2414,151.2075,-0.12,-42.3984,106.9575,457.7925,-82.5946,-4.7325,443.2575,-47.4078,144.255,135.8775,-55.0429,145.8,-0.2925,-53.3973,-28.2,152.37,-64.3236,-5.25,100.935,-17.061,6.5025,-39.3975,-7.0906,-16.6125,151.5825,226.8024,-7.2075,124.2375,-53.9902,-4.2225,-31.1475,202.312,-0.2025,165.795,28.7254,-13.08,-10.6725,195.5602,-24.255,151.35,-76.956,-14.1225,-434.8275,-34.2309,-34.245,-481.41,-11.4708,48.315,-408.4575,-68.5102,-9.2625,-423.825,-70.2405,46.7625,-378.495,-5.3361,-1.515,73.305,-25.0591,-50.4,95.28,55.4906,-27.6,54.435,-66.3443
1752676115.9881897,0.10103410482406616,1.1126474142074585,-0.9453145265579224,90.71679513456827,-11.898660125318232,-0.007689210232278425,-34.08,35.265,-41.5514,121.965,135.5325,95.6626,-2.3925,32.88,74.7296,75.3075,370.0425,41.7934,-4.8825,328.0575,60.5242,136.455,40.0275,55.7931,-10.35,-2.0925,73.4107,-28.2,-1.83,-80.7796,23.55,-0.015,12.947,17.1525,-39.3975,-30.3226,60.0375,13.5825,-17.1336,71.9925,-29.0625,-20.1102,82.1775,-22.1475,-49.368,-5.0025,9.495,-35.1626,4.92,-11.8725,-47.4078,-33.855,1.95,-76.714,-32.7225,-442.7775,-34.7149,-33.045,-519.51,5.9532,-29.085,-616.0575,-65.6062,-47.8125,-462.225,-39.2645,-2.5875,-407.295,11.1199,-1.665,56.505,1.0769,-60.3,38.28,68.5586,15.6,1.635,-62.9563
1752676116.3522215,0.09824329614639282,1.1133205890655518,-0.9346565008163452,89.9687949779654,-12.922778886494841,1.1473927079494115,-34.38,74.565,-10.8174,-35.235,291.5325,-28.2414,-2.3925,70.68,-46.2704,-8.6925,383.3925,-51.6186,34.1175,289.6575,-63.3798,21.255,57.8775,-70.5309,32.85,86.4075,-44.9273,-28.2,5.37,-79.8116,71.55,-18.015,-17.545,-1.8975,-37.1475,-57.4266,21.6375,3.9825,-8.9056,69.5925,-29.3625,-53.7482,72.8775,-29.9475,-18.392,-4.8525,-9.705,-68.0746,-12.93,-11.8725,-43.5358,-33.705,-2.85,-76.956,-33.3225,-443.0775,26.7531,-33.945,-519.81,50.4812,-28.935,-615.7575,-70.4462,-45.4125,-441.825,-68.3045,-2.2875,-407.295,-3.4001,-0.465,215.805,-26.0271,-60.45,47.28,87.9186,-26.4,11.235,-74.5723
1752676116.7167614,0.09224826097488403,1.112154245376587,-0.9234298467636108,90.3275873938261,-14.684269325500683,0.07566088533555158,-27.18,74.865,-41.5514,-34.035,290.3325,-8.8814,-2.3925,70.68,-49.1744,-82.9425,385.9425,-82.1106,0.5175,290.2575,-58.5398,-17.145,58.0275,-68.5949,-10.95,74.1075,-55.3333,29.4,17.37,-80.7796,75.15,-33.615,12.947,1.7025,-39.2475,-82.5946,-15.5625,-5.0175,13.8424,-0.0075,-29.2125,-54.7162,82.1775,-12.9975,-10.406,-4.7025,-4.905,-68.0746,-13.08,7.3275,-48.8598,-33.855,19.35,-75.988,-33.0225,-443.0775,58.2131,-15.045,-531.81,50.9652,-29.085,-614.8575,-70.4462,-46.6125,-423.675,22.6875,-1.3875,-397.095,29.9959,-1.515,229.305,12.6929,-60.45,76.08,84.0466,-25.2,25.635,11.0957
1752676117.0804253,0.08997690677642822,1.1118080615997314,-0.910915732383728,91.01809382547363,-17.268705011678765,1.2030870330461048,-34.38,73.665,-2.8314,9.165,58.7325,-27.9994,-2.3925,90.03,43.2696,-46.7925,385.7925,25.8214,4.7175,289.6575,-1.4278,21.255,57.8775,22.3971,32.25,75.3075,6.6187,-27.3,17.37,-14.9556,33.15,-57.465,12.947,-3.0975,-20.1975,4.5254,-14.3625,-5.4675,17.7144,-1.2075,-29.2125,-37.5342,-4.2225,-32.3475,-48.642,-5.0025,-9.705,-67.8326,36.12,-8.2725,40.6802,-33.855,-2.85,15.972,-33.0225,-556.1776,-35.1989,-33.945,-347.01,89.2012,-29.085,-462.4575,-39.4702,0.3375,-443.025,32.3675,-2.5875,-376.095,73.0719,0.735,211.605,43.9109,-60.45,37.68,-8.8814,-26.4,-2.865,-4.6343
1752676117.4441173,0.08968013525009155,1.1113739013671875,-0.8934355974197388,90.00125309136399,-19.007048730560694,1.5500296808001206,-34.38,73.665,-9.6074,1.965,289.1325,64.9286,-0.7425,77.88,-50.1424,-58.9425,382.7925,14.2054,-3.9825,289.6575,6.3162,-17.145,77.0775,22.6391,-10.95,75.3075,10.7327,-27.6,5.37,-18.8276,19.05,-57.615,12.947,-1.8975,-34.7475,-29.3546,-16.1625,4.1325,-20.0376,-6.7575,47.4375,-39.2282,-4.2225,-31.7475,43.56,-4.7025,67.095,-37.0986,8.52,-13.0725,40.6802,-12.105,9.75,15.972,-33.0225,-520.1776,58.2131,-12.645,-344.46,-11.4708,-29.085,-462.4575,24.6598,-46.6125,-422.625,40.5955,-1.0875,63.105,57.0999,0.135,267.705,-22.1551,-60.45,47.88,-8.8814,-25.2,-3.015,-3.9083
1752676117.8083334,0.08569514751434326,1.1105268001556396,-0.8783735036849976,89.42270938089986,-20.017955366490895,0.3428668745951573,-34.38,84.465,-32.3554,-36.435,290.3325,-28.2414,-1.1925,71.88,11.8096,-86.8425,383.6925,12.2694,-4.8825,311.5575,2.4442,136.455,77.0775,-6.6429,-10.95,75.0075,6.6187,-28.2,17.37,13.1164,-5.25,-56.415,12.947,-3.0975,-28.7475,-92.2746,-16.6125,71.1825,-21.0056,70.0425,-28.6125,-31.7262,-3.0225,-31.7475,-48.884,53.0475,69.495,-63.9606,-13.08,-13.0725,9.9462,-31.455,73.95,-7.26,-33.3225,-593.9776,-32.2949,-15.045,-539.01,-11.4708,-29.085,-441.7575,-70.4462,-41.8125,-402.225,22.6875,5.8125,120.855,62.4239,-1.665,229.305,-25.5431,-58.05,-346.32,57.9106,-27.6,-2.865,-10.4423
1752676118.1730177,0.08260536193847656,1.1103603839874268,-0.8712112903594971,88.91886440883366,-18.571748435475065,0.4373008192613224,-34.38,78.465,-42.5194,117.315,290.0325,-28.2414,160.8075,80.28,11.8096,68.1075,386.5425,-18.4646,4.8675,299.2575,6.3162,137.055,57.8775,-5.4329,142.65,85.0575,-55.3333,-21.9,0.57,12.1484,76.65,-52.815,-18.029,54.8025,-39.5475,-30.3226,-16.7625,-5.6175,17.7144,74.3925,-29.3625,-51.0862,72.5775,49.2525,-49.368,-0.2025,-7.305,-64.2026,55.32,-12.9225,9.7042,-33.255,54.75,-15.004,-33.3225,-414.5775,-35.1989,-34.245,-471.66,-11.4708,-3.585,-442.8075,-70.4462,-47.5125,-401.925,7.1995,-2.4375,120.705,87.5919,-1.665,136.305,35.9249,-60.45,-384.72,22.0946,-27.3,-2.865,18.8397
1752676118.5364466,0.08227837085723877,1.1107227802276611,-0.8589332103729248,88.85651938246417,-16.92491503719412,0.3205449686687674,-29.58,73.815,-40.5834,117.765,-18.0675,-22.4334,151.2075,73.68,20.5216,70.8075,376.9425,-15.8026,-2.4825,313.8075,2.4442,136.455,57.8775,22.3971,143.85,78.9075,14.3627,-27.6,-1.83,12.6324,37.95,-57.015,-18.029,46.1025,-39.5475,-30.3226,-15.2625,-5.6175,-19.0696,-7.2075,47.4375,8.2038,72.5775,-32.3475,-49.368,71.7975,-7.905,-6.1226,25.32,-13.0725,15.5122,-33.705,-2.85,-14.52,-33.3225,18.6225,59.6651,-24.645,-450.06,50.4812,-27.885,-382.0575,-0.2662,-47.6625,-382.875,22.6875,2.8125,111.255,72.1039,-1.665,95.205,10.7569,-41.25,-346.02,-1.1374,-15.6,-0.765,18.3557
1752676118.9007711,0.08673548698425293,1.1109280586242676,-0.8535623550415039,89.85595515232541,-13.811058266798717,0.32009925870772105,-34.38,-2.535,-11.3014,117.165,-17.6175,34.1946,151.2075,78.48,42.7856,72.9075,400.3425,20.4974,-4.8825,290.2575,-1.4278,137.655,57.8775,-3.7389,144.0,-2.6925,22.1067,-28.2,8.07,12.1484,74.25,-57.615,12.947,45.0525,-39.5475,-26.4506,-9.5625,0.3825,-13.2616,40.7925,47.4375,-23.9822,-0.6225,44.6025,-49.368,72.3975,-9.705,7.6714,-13.08,-13.0725,9.9462,-33.255,-2.85,15.972,-32.7225,17.5725,34.4971,-34.245,80.19,58.2252,-19.485,-1.6575,-70.4462,-47.8125,-615.675,-3.4485,2.2125,197.505,67.2639,10.935,57.105,66.9009,-60.3,-365.22,23.0626,-27.6,74.835,20.2917
1752676119.2641997,0.09008914232254028,1.1045057773590088,-0.852592945098877,91.08772661196618,-5.09827900678451,-0.21813103732893957,-34.38,73.665,-26.0634,117.765,-18.0675,-27.2734,151.5075,70.98,42.7856,65.7075,1.9425,-7.5746,4.7175,290.2575,30.5162,136.455,57.8775,-8.5789,157.05,74.4075,6.6187,-13.8,60.57,12.3904,42.75,19.185,13.431,2.9025,-29.9475,-30.3226,-16.7625,-0.3675,-20.7636,70.0425,-29.3625,7.2358,-1.8225,34.8525,12.584,71.7975,-7.305,-68.0746,26.52,-13.0725,13.5762,-32.655,-2.7,31.46,-23.7225,17.4225,30.6251,-34.095,-326.6101,21.4412,-9.885,-404.8575,-8.4942,-46.3125,-0.825,23.6555,-2.2875,46.305,-5.3361,-1.665,210.105,43.6689,-60.45,-372.72,22.0946,-27.6,73.635,18.5977
1752676119.6285625,0.09530740976333618,1.1087483167648315,-0.8653215169906616,92.77042218444578,10.412974268779212,5.059815451814198,-34.08,74.265,-37.6794,117.765,59.0325,41.4546,160.8075,77.88,55.8536,65.8575,385.7925,18.0774,-4.7325,-16.9425,-1.4278,138.855,-12.9225,26.2691,152.85,-2.6925,6.6187,-28.2,-1.83,-18.8276,71.55,19.485,47.795,73.7025,-39.5475,-91.3066,-16.7625,-5.6175,13.8424,69.5925,-29.0625,10.8658,74.9775,-32.3475,25.168,38.1975,4.695,-29.3546,-6.93,-13.0725,9.7042,-23.655,-1.05,16.456,-32.1225,-575.3776,27.9631,-14.745,-366.21,-5.1788,-18.135,-395.2575,-0.2662,-47.8125,-615.075,22.9295,-0.4875,43.905,30.4799,-0.465,210.105,8.8209,-60.3,-379.62,-8.3974,-25.05,-2.715,-8.5063
1752676119.9921267,0.09042167663574219,1.1118700504302979,-0.8675268888473511,94.5831234925677,21.222486606742674,4.056994295733205,-34.38,73.665,-11.0594,120.015,68.3325,-28.2414,160.8075,40.08,42.7856,77.5575,380.9925,10.3334,-2.1825,289.9575,-1.4278,136.455,-18.9225,22.6391,142.65,-2.6925,6.6187,-27.3,8.07,-17.3756,71.7,-57.165,12.947,-2.4975,-29.7975,-26.4506,-16.7625,-4.2675,9.9704,45.5925,-19.7625,-51.0862,34.4775,-31.7475,-48.4,15.3975,67.695,-68.0746,-12.93,-13.0725,-19.3358,-33.855,11.85,15.972,-33.3225,17.4225,73.7011,-31.545,-486.21,-3.7268,-28.935,-421.6575,-8.4942,-46.0125,-615.825,-8.2885,-2.5875,44.355,87.5919,-1.665,210.105,35.9249,-59.25,-373.32,25.9666,-27.45,76.035,18.3557
1752676120.3561356,0.09018439054489136,1.1098072528839111,-0.8661508560180664,90.77650949234182,28.462103573076757,3.6781007836737163,-34.38,73.665,-11.3014,136.965,68.9325,64.6866,151.2075,34.83,12.7776,65.7075,371.3925,10.8174,-4.8825,290.2575,-1.4278,136.605,59.0775,22.3971,142.65,74.1075,14.3627,-28.2,-1.23,8.2764,73.35,-52.815,12.947,-2.7975,-39.5475,10.3334,-16.7625,-2.4675,-21.0056,-7.2075,-28.7625,-23.9822,44.9775,-32.0475,-18.392,5.7975,-9.705,-68.0746,-13.08,-11.2725,-21.2718,-21.855,-2.85,15.972,-33.0225,17.7225,35.9491,-33.945,-500.61,-3.7268,-26.685,-383.8575,22.4818,-47.8125,-615.675,30.4315,-2.5875,216.705,56.6159,-1.665,219.705,36.8929,-55.65,-370.02,30.3226,-27.0,73.635,20.2917
1752676120.720977,0.08880442380905151,1.1078455448150635,-0.8682438135147095,90.3267111451539,28.177083816613447,2.418778524538856,-32.88,79.065,-11.5434,117.165,-18.0675,49.1986,156.6075,73.38,17.1336,79.3575,387.5925,-17.7386,-4.8825,292.0575,14.0602,145.005,57.8775,-8.3369,164.25,74.1075,22.1067,-22.8,79.77,12.3904,71.55,-55.215,-14.157,-0.6975,-39.5475,-30.3226,-16.6125,-5.6175,-13.2616,39.5925,-29.2125,-54.9582,35.3775,6.0525,-49.368,16.5975,-9.705,26.7894,25.32,-12.4725,-17.3998,-23.955,-1.95,19.844,-27.9225,17.5725,-35.1989,-34.095,-462.21,81.4572,-24.285,-418.9575,-6.0742,-28.0125,-615.825,-0.5445,-0.1875,226.305,90.4959,-1.665,210.255,40.7649,-41.25,-346.32,-8.8814,-27.6,73.635,18.5977
1752676121.0847378,0.0973517894744873,1.106544017791748,-0.8724173307418823,90.14280817949394,31.34325637403357,3.3228532402085507,-29.58,77.865,-42.5194,119.565,59.9325,68.5586,151.8075,80.58,11.8096,66.3075,384.5925,10.3334,-4.5825,290.2575,-1.1858,136.455,39.2775,22.3971,142.8,83.7075,14.3627,-28.2,74.97,12.1484,43.5,19.185,12.947,-3.0975,37.4025,1.1374,62.4375,-5.6175,-11.3256,69.7425,52.2375,8.6878,72.7275,-32.3475,-49.368,72.9975,-9.705,-67.8326,-12.78,-8.2725,-48.3758,-29.055,18.75,-5.808,-32.7225,-366.4275,-35.1989,-34.245,-462.21,19.5052,-15.285,-1.6575,24.4178,-47.8125,-614.625,23.6555,-1.3875,197.655,25.6399,-1.665,57.705,67.8689,-60.3,-346.32,22.3366,-27.6,76.035,-10.6843
1752676121.4492207,0.09764719009399414,1.1086986064910889,-0.9145857095718384,89.9654762001039,39.110144614127016,6.566162954650219,-34.38,88.065,-10.3334,117.465,64.7325,-28.2414,151.2075,76.08,11.8096,85.0575,390.8925,-16.7706,15.5175,289.9575,2.4442,136.455,58.4775,-4.2229,161.85,74.1075,6.6187,-27.0,-1.83,-18.8276,-5.25,-48.015,-13.915,2.3025,-38.9475,-22.5786,-16.7625,3.9825,9.9704,2.3925,-29.0625,-23.9822,-3.0225,-27.3975,-48.884,-5.0025,-4.755,-37.0986,-13.08,-5.8725,9.9462,-33.855,-2.85,15.972,-33.3225,-519.8776,26.7531,-9.945,-497.01,54.3532,-28.935,-385.5075,-3.6542,-47.8125,-422.625,23.1715,-2.5875,48.855,-5.3361,-1.665,229.305,-25.5431,-55.65,76.08,60.8146,-27.6,-2.865,-9.7163
1752676121.8129852,0.10025840997695923,1.1092143058776855,-0.9685609340667725,90.15817888952745,39.289344544563974,4.243628456608365,-34.38,83.865,-11.0594,1.965,68.3325,88.8866,-1.0425,81.33,58.2736,-49.4925,410.0925,-82.5946,-4.8825,289.6575,-63.3798,-12.945,77.0775,-70.5309,3.45,75.3075,-55.3333,-7.8,17.37,-69.1636,14.55,-27.615,-18.029,-3.0975,-29.9475,-60.3306,60.3375,-5.3175,9.9704,72.5925,-29.3625,-8.4942,46.1775,-32.3475,-49.126,72.5475,29.895,-37.0986,-11.88,25.4775,-44.0198,-32.655,36.0,-14.036,-30.9225,-385.7775,-35.1989,4.155,-539.01,-8.3248,-18.285,-424.0575,-66.5742,-46.0125,-442.425,-70.2405,37.0125,-373.245,87.5919,1.035,66.705,20.4369,-58.65,76.08,62.7506,22.8,40.185,-43.3543
1752676122.1780198,0.10143548250198364,1.1093437671661377,-0.9938465356826782,90.35994249519267,41.557781104002416,3.0749272551866142,177.42,35.565,-38.6474,136.365,289.4325,-28.2414,38.4075,-1.32,-48.2064,71.1075,460.3425,-82.5946,0.0675,328.0575,-63.3798,136.455,19.4775,54.3411,163.65,35.7075,-53.8813,-27.9,151.77,-79.8116,-5.1,95.985,-9.801,-3.0975,-39.5475,-61.0566,-13.1625,147.9825,226.8024,-7.2075,135.7875,-23.9822,72.5775,-32.3475,198.44,33.3975,144.045,-0.0726,63.72,-12.6225,196.0442,-33.255,165.45,-75.02,-33.3225,-443.0775,-35.1989,-34.245,-366.06,-6.6308,10.515,-443.2575,-62.7022,-40.3125,-610.875,-54.7525,-0.0375,-416.895,25.6399,0.735,-403.995,7.1269,-60.45,38.28,-6.9454,-27.6,150.585,-65.8603
