timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,actuator_on,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1752755119.458482,0.4217432737350464,1.1111305952072144,-0.03203314542770386,0,-37.1475,-1.3575,28.4592,138.495,-1.485,61.2502,119.7225,6.0075,-44.4917,55.065,-25.5,2.5047,82.305,-3.495,-3.993,137.6025,-0.6375,-52.1268,0.1125,-1.6275,-60.6573,-69.9825,-2.655,-46.1494,-76.2825,-3.9,-14.7499,91.3425,-232.9725,-14.7983,-38.8875,-299.94,-0.5082,-3.69,17.2575,-5.808,-154.23,-234.255,-3.8599,68.19,72.27,-75.6008,145.7775,66.1725,-49.3196,-8.205,8.025,-80.949,116.295,-4.8675,-12.6445,-25.14,-2.025,-15.0645,127.0875,9.96,-61.8794,-26.715,3.645,-73.205,-15.8925,-1.965,-6.0742,1.8675,17.655,-12.4872,-51.1725,-3.6225,116.9586,-10.3875,-3.375,-70.9302
1752755119.821585,0.39160943031311035,1.1027405261993408,-0.04755198955535889,0,31.5525,-1.3575,28.7012,143.895,-2.085,7.0422,120.0225,7.2075,-40.3777,55.065,-13.35,-94.2953,82.905,-4.395,3.751,140.0025,-0.6375,10.7932,6.7125,-4.0275,-14.1933,-63.3825,6.945,46.7786,-229.2825,73.2,-14.7499,4.9425,-232.6725,72.5637,-38.8875,-223.14,58.0558,87.51,-5.5425,26.62,-154.23,-235.755,61.9641,-8.61,72.27,-73.6648,-10.2225,66.1725,-18.3436,-8.805,0.825,-18.513,-37.905,-4.7175,-28.6165,-29.94,7.725,0.4235,-26.5125,20.16,0.0726,-31.515,16.695,-3.509,-20.9925,22.035,89.0318,-3.6825,36.255,-20.2312,-52.3725,-3.3225,-8.8814,1.6125,-2.175,-9.9462
1752755120.184593,0.37747883796691895,1.11100435256958,-0.06275898218154907,0,21.6525,18.4425,-29.6208,61.995,-2.085,25.4342,43.0725,6.0075,16.9763,-4.635,-11.1,-34.0373,3.105,1.605,7.623,-15.9975,-5.4375,9.3412,74.5125,-4.0275,-14.1933,-79.7325,-1.455,47.7466,-212.4825,73.05,50.1061,16.7925,-309.6226,-12.8623,-28.0875,-309.5401,-3.8962,0.96,13.6575,-6.05,-152.88,-235.755,52.5261,-8.61,0.42,-13.6488,69.5775,-17.8275,-45.2056,68.295,-3.825,-18.029,-35.505,5.0325,-28.6165,-34.74,-0.825,-15.0645,21.4875,-2.04,8.7846,-31.515,-1.305,-11.253,-14.9925,-1.965,-5.5902,16.1175,36.855,-13.4552,6.4275,-3.6225,-6.9454,-0.7875,-2.775,-10.6722
1752755120.5482724,0.3885536193847656,1.116257905960083,-0.07019400596618652,0,-55.1475,-1.3575,55.5632,-3.105,-2.085,-8.4458,-33.8775,-3.5925,-10.1277,50.265,-19.5,-27.7453,-66.495,-4.395,0.363,-6.3975,-2.4375,-79.7148,73.9125,-1.6275,-13.7093,-73.5825,-2.655,16.0446,-231.5325,-1.5,48.1701,72.2925,-309.7726,41.8297,-38.8875,-309.2401,-4.3802,-3.09,18.4575,-5.808,-155.43,-312.5551,7.7561,-8.46,72.27,-15.3428,68.3775,56.5725,-48.8356,68.145,-3.975,-3.509,-37.905,-4.2675,2.3595,-25.14,9.975,-7.3205,-26.5125,-2.04,15.5606,45.285,-1.905,-5.445,-20.9925,0.585,-4.1382,-3.3825,36.255,-20.2312,38.8275,-3.4725,-6.9454,86.8125,-2.625,-3.1702
1752755120.9112127,0.3869917392730713,1.1153202056884766,-0.09599101543426514,0,-55.1475,-1.3575,-2.0328,-14.955,3.315,53.5062,-13.4775,1.2075,17.9443,51.615,-25.5,-28.4713,1.005,0.705,-3.993,-13.5975,-3.0375,9.3412,150.7125,0.9225,16.7827,-80.1825,-2.655,16.7706,-231.6825,82.5,49.1381,71.9925,-309.7726,41.3457,-38.8875,-231.54,-4.3802,72.96,73.6575,27.104,-133.23,-311.3551,5.8201,-8.61,-2.73,-77.2948,-5.4225,56.5725,12.6324,-8.805,-2.925,11.979,-28.305,-4.2675,-16.7585,-29.94,-0.525,-15.0645,-25.0125,-2.04,16.5286,-31.515,-2.505,4.235,-20.9925,7.785,-6.0742,-3.2325,17.055,-16.1172,-47.5725,-3.6225,-8.8814,-10.3875,-2.775,-10.9142
1752755121.2749212,0.37283724546432495,1.114078402519226,-0.12121307849884033,0,-34.7475,-1.3575,27.0072,138.795,-1.785,-37.4858,119.7225,-3.5925,17.9443,56.265,-22.8,-5.2393,77.505,-4.245,30.855,140.3025,4.1625,-83.5868,150.7125,0.7725,-6.4493,-78.9825,-2.055,48.7146,-200.3325,72.9,47.2021,72.5925,-308.5726,-18.6703,-19.6875,-309.3901,-4.8642,15.36,71.2575,55.902,-133.83,-311.6551,75.5161,14.19,0.27,-77.2948,8.9775,-20.2275,-33.8316,-7.605,-3.975,-17.061,-33.105,-4.7175,53.6635,-30.84,7.875,-11.1925,-26.5125,-2.04,15.8026,-30.915,7.095,-8.349,-1.1925,-1.965,11.3498,-3.6825,17.055,10.7448,-52.3725,1.1775,-8.8814,-5.5875,-3.375,-10.9142
1752755121.6375694,0.391801655292511,1.1198182106018066,-0.13338959217071533,0,-54.5475,8.2425,-37.3648,61.695,-2.085,53.7482,-14.6775,-3.5925,-13.5157,-9.735,-25.5,-3.0613,22.305,-3.795,-65.703,137.6025,-5.4375,9.8252,73.9125,-1.6275,-14.1933,3.8175,-2.505,15.8026,-154.2825,-3.9,47.2021,78.4425,-304.9726,-18.6703,-38.8875,-303.9901,-3.8962,6.96,72.7575,56.144,-77.43,-293.0551,-1.9239,-3.81,72.27,-7.8408,-7.8225,60.1725,-17.3756,-6.105,-3.975,-18.755,-37.905,-3.0675,-28.6165,-34.74,17.175,-14.8225,-18.1125,12.51,1.0406,-30.315,-2.505,-1.573,-10.7925,0.435,-6.0742,-3.6825,17.055,-7.8892,-52.2225,-3.6225,-8.3974,-10.2375,-3.375,20.5458
1752755122.0015755,0.4080922603607178,1.1216583251953125,-0.1719377636909485,0,-53.9475,10.6425,-2.7588,140.895,0.315,-37.4858,119.7225,-3.5925,16.9763,53.115,-23.1,-5.2393,-76.095,-4.395,-65.945,137.6025,-0.4875,-52.6108,150.7125,-3.4275,16.7827,-80.1825,12.345,54.7646,-231.6825,72.9,47.2021,71.9925,-309.6226,72.3217,-34.0875,-304.7401,61.2018,72.96,71.8575,28.556,-155.43,-235.755,21.3081,1.59,72.87,-15.5848,-10.2225,57.7725,14.5684,-8.805,-3.975,15.851,-36.705,-4.5675,-28.6165,-29.64,-2.025,31.3995,-24.7125,-2.04,-61.8794,-21.765,-2.355,-72.963,-19.6425,-1.965,-6.0742,12.2175,19.455,-4.0172,-42.4725,-3.6225,-0.1694,-10.3875,-3.375,21.0298
1752755122.36514,0.40363144874572754,1.1134579181671143,-0.2083495855331421,0,-53.9475,3.4425,-33.2508,148.695,-2.085,-38.4538,126.9225,-3.5925,17.7023,50.265,-24.9,0.5687,-76.095,-3.945,28.919,147.8025,-5.2875,14.4232,151.3125,-4.0275,-14.1933,-80.1825,-2.655,16.5286,-231.0825,75.6,-10.8779,23.9925,-304.9726,-19.6383,-38.8875,-309.5401,-4.3802,34.56,74.2575,24.684,-73.83,-235.755,21.3081,15.39,-4.53,-73.6648,9.2775,-11.8275,-48.3516,-8.805,-3.375,1.089,-37.905,-4.8675,-28.6165,-34.74,-2.025,15.9115,50.2875,7.86,0.0726,-26.565,1.095,19.723,-20.9925,-1.215,55.8778,-3.6825,17.805,-20.2312,-50.5725,-2.4225,-6.7034,67.6125,-0.675,-10.9142
1752755122.7283995,0.412053644657135,1.1253467798233032,-0.20467537641525269,0,-54.8475,-1.3575,-6.3888,-4.305,0.315,-23.9338,119.7225,6.0075,-9.8857,50.715,-25.35,-5.2393,-76.095,-3.195,27.467,138.2025,-5.4375,-21.6348,153.1125,-4.0275,-14.1933,-75.3825,-2.655,31.5326,-229.2825,-3.9,0.7381,2.3925,-303.7726,-17.7023,-31.6875,-308.34,-4.8642,15.36,76.0575,56.87,-78.63,-309.8551,-3.8599,10.59,-4.53,-77.5368,-9.9225,-20.2275,-49.3196,-4.005,1.125,-13.189,-37.905,5.3325,-14.8225,-33.84,-2.025,15.9115,-26.5125,-1.59,0.7986,21.435,-2.505,21.659,-16.1925,7.635,55.8778,-3.0825,18.555,-19.9892,-52.0725,-3.0225,-8.6394,66.4125,-2.925,20.0618
1752755123.0915198,0.42457008361816406,1.1212680339813232,-0.2290934920310974,0,-52.7475,-1.3575,-21.8768,140.295,-0.885,-39.4218,119.7225,-3.5925,16.9763,55.215,-12.3,11.2167,-75.645,-4.395,-65.461,137.6025,-3.0375,-83.5868,150.7125,5.5725,-14.1933,-80.1825,-2.655,46.7786,-212.4825,-3.9,-14.7499,-4.6575,-309.1726,-4.8763,-38.2875,-309.2401,-4.3802,-3.84,71.2575,55.66,-126.63,-235.755,83.2601,-8.46,-4.53,-69.3088,-0.6225,56.5725,12.6324,-8.205,-2.475,-15.125,-1.905,-4.7175,33.3355,-34.74,-2.025,46.8875,-26.2125,-1.44,0.0726,-29.115,-0.105,19.723,-16.1925,-1.965,17.1578,-3.6825,17.055,42.2048,-51.7725,-3.6225,22.0946,-5.2875,-3.375,21.0298
1752755123.455584,0.4365183115005493,1.1082663536071777,-0.2787024676799774,0,-55.1475,38.2425,-6.3888,138.495,-1.935,53.5062,119.8725,78.1575,16.9763,52.815,-24.0,2.7467,-71.295,-3.195,-3.993,142.4025,8.3625,11.7612,16.3125,-3.8775,-14.1933,-78.8325,-2.655,46.7786,-231.6825,-1.5,-7.0059,7.1925,-309.7726,-18.1863,-38.5875,-304.7401,-4.8642,-3.84,71.4075,-6.05,-123.03,-309.8551,54.7041,-2.61,72.27,-15.5848,-10.2225,-10.6275,-18.3436,29.595,6.075,13.915,-37.905,-0.0675,-28.6165,-25.14,-2.025,47.3715,-25.9125,-2.04,4.4286,-29.115,-616.6051,-5.445,-11.3925,-462.765,55.8778,15.5175,17.055,73.6648,-52.3725,1.1775,-8.8814,14.2125,-3.375,-10.9142
1752755123.819159,0.43560755252838135,1.1153578758239746,-0.2617274522781372,0,-54.5475,-1.3575,24.5872,-15.105,-0.885,22.5302,71.7225,55.5075,-13.9997,54.165,-24.9,-24.5993,0.705,334.005,-2.541,137.7525,-5.4375,10.0672,150.7125,-4.0275,-14.1933,-80.1825,-2.055,15.8026,-192.9825,-1.5,-7.0059,34.7925,-309.7726,72.3217,-38.8875,-309.5401,34.0978,37.26,-4.3425,55.66,-124.23,-302.9551,56.1561,-8.61,43.47,15.3912,-10.2225,-5.8275,12.6324,-8.805,-3.975,13.915,-34.305,-3.6675,-12.6445,-27.54,-2.025,77.8635,-26.5125,-2.04,31.0486,26.385,-2.205,21.175,-20.9925,2.835,10.3818,3.5175,17.055,-20.2312,-52.3725,-384.6225,-8.3974,-10.3875,-0.975,5.0578
1752755124.1826262,0.43638426065444946,1.1253819465637207,-0.25188881158828735,0,-55.1475,-1.3575,-6.3888,138.495,-1.485,-35.7918,119.7225,-3.4425,16.9763,12.165,-20.1,7.1027,-76.095,0.405,-3.993,137.6025,4.7625,10.3092,150.7125,-2.8275,-14.1933,-80.1825,-1.305,47.2626,-226.8825,-3.6,47.2021,33.5925,-304.9726,-20.6063,-38.8875,-306.9901,-4.3802,34.56,0.4575,1.936,-107.43,-234.555,22.5181,29.79,-4.53,-11.2288,18.5775,-19.4775,16.5044,19.995,3.225,-3.509,-37.905,-4.7175,6.2315,-15.54,-0.525,48.8235,-25.3125,-2.04,2.4926,-31.515,-2.505,-11.253,-11.3925,-1.365,71.8498,-3.6825,18.555,42.6888,-31.9725,-1.8225,-8.8814,-9.6375,-3.375,20.0618
1752755124.545556,0.4415209889411926,1.190295934677124,-0.11728924512863159,0,-55.1475,1.0425,-37.3648,-5.505,-1.785,-39.4218,-29.0775,6.0075,-75.9517,2.265,-5.7,-27.7453,-71.295,-3.195,3.751,-6.3975,4.1625,-21.6348,150.7125,-4.0275,-14.1933,-75.2325,-1.305,15.8026,-231.6825,-3.6,-7.0059,21.5925,-304.9726,-20.6063,-38.1375,-304.7401,5.2998,16.56,71.2575,16.94,-126.63,-234.555,61.9641,-8.61,-4.53,-15.5848,-10.2225,-20.2275,-48.3516,-6.405,2.625,-18.997,-28.305,5.0325,64.3115,-34.74,-2.025,17.8475,-26.5125,-2.04,0.0726,16.785,-2.505,-7.381,38.1075,2.835,-4.1382,34.7175,22.005,42.2048,-27.9225,-3.6225,-8.8814,-10.3875,-2.925,20.0618
1752755124.9101555,0.4621654748916626,1.157117247581482,-0.1864912509918213,0,-50.3475,1.0425,1.3552,-12.705,-2.085,-39.4218,66.9225,-3.5925,-13.9997,2.415,-25.35,-36.2153,15.105,-3.495,-3.025,-6.3975,-5.4375,-17.7628,151.0125,6.7725,-8.8693,-52.5825,-2.655,15.8026,-231.0825,-3.9,16.2261,4.7925,-290.5726,-20.6063,-37.6875,-305.94,-4.6222,24.96,71.2575,-6.05,-153.03,-235.455,52.7681,-8.61,5.67,16.3592,-10.2225,-20.2275,-16.4076,13.395,8.025,-18.997,-27.105,-4.8675,33.5775,13.26,-2.025,46.8875,-26.5125,2.76,9.7526,26.085,-2.505,19.723,11.5575,-1.365,63.6218,45.5175,26.655,-18.0532,-47.5725,-0.0225,18.2226,-10.3875,-3.375,20.0618
1752755125.2732327,0.48015403747558594,1.1132285594940186,-0.2728631794452667,0,-55.1475,-1.2075,9.5832,139.695,57.915,62.9442,-33.8775,73.2075,-10.1277,51.465,353.7,-0.1573,-68.895,2.205,-3.993,142.4025,73.7625,-18.7308,151.0125,-4.0275,-13.7093,-80.1825,-2.505,31.2906,-154.8825,-3.9,0.7381,34.4925,-309.4726,-20.6063,-38.8875,-309.5401,57.0878,-2.64,-5.2425,57.596,-77.43,-235.1551,5.8201,-8.61,73.47,-46.5608,-0.6225,-20.0775,44.0924,-8.655,-2.775,27.467,-37.755,-4.8675,-20.8725,-34.74,-392.025,83.6715,-25.6125,-402.84,-23.1594,-31.515,-2.505,-69.333,-20.9925,-1.665,-6.0742,1.1175,19.455,49.4648,-33.1725,-1.2225,68.5586,-10.3875,-0.975,-72.8662
1752755125.636518,0.49571216106414795,1.1181080341339111,-0.26703280210494995,0,-45.3975,-0.1575,33.2992,145.695,-1.785,-39.1798,124.5225,-3.4425,17.9443,58.065,-23.4,-5.2393,-75.945,-2.595,29.161,138.8025,-5.4375,17.0852,153.4125,0.7725,-10.3213,-80.1825,-1.455,15.8026,-154.7324,-3.9,47.2021,-4.8075,-308.5726,-20.6063,-38.8875,-307.59,72.5758,-3.84,81.1575,9.196,-155.43,-226.1551,-8.2159,39.39,72.87,-46.5608,30.8775,-17.5275,30.0564,0.795,-0.975,-11.253,-28.305,-0.0675,34.3035,-34.74,-0.825,-14.0965,-26.3625,-1.44,31.0486,-31.515,-616.905,-11.253,-11.0925,-1.665,56.8458,-2.4825,18.255,46.0768,-49.3725,-3.6225,-5.0094,2.2125,1.425,6.5098
1752755125.999823,0.5075591802597046,1.1257041692733765,-0.23995178937911987,0,-55.1475,75.4425,24.5872,139.695,-2.085,-38.4538,126.9225,-2.3925,-13.7577,58.215,-22.2,-27.5033,-73.695,-4.395,-3.993,139.1025,-5.4375,-21.6348,150.8625,5.7225,-14.1933,-77.7825,-2.505,15.8026,-188.3325,1.2,47.2021,33.5925,-309.1726,-20.6063,-35.5875,-309.09,10.6238,45.36,71.2575,-6.292,-155.43,-235.755,-9.6679,-6.21,-3.93,-77.0528,-7.8225,-20.2275,21.5864,-8.205,-3.975,-18.513,-28.305,-0.0675,35.0295,-34.14,3.075,15.9115,-21.7125,12.36,2.0086,-31.215,7.695,19.965,-19.7925,-1.965,1.6698,-3.6825,17.055,49.4648,-41.5725,-3.6225,22.0946,1.6125,-3.225,-10.9142
1752755126.3634403,0.5213363170623779,1.1307711601257324,-0.19297504425048828,0,-53.9475,77.8425,-37.3648,138.495,-2.085,-39.4218,119.7225,56.4075,17.2183,51.615,-21.6,-4.5133,-68.895,-1.995,-2.057,148.8525,76.1625,10.3092,172.3125,0.7725,-13.2253,-80.1825,6.945,15.8026,-183.6825,1.5,16.7101,-4.8075,-309.7726,-12.8623,-38.8875,-309.5401,27.0798,73.56,71.2575,10.164,-97.83,-235.305,83.2601,-8.61,72.27,-31.0728,42.5775,-20.0775,43.6084,-8.355,-3.975,15.851,-10.305,-4.8675,3.3275,-17.94,-424.125,2.3595,-26.5125,-385.74,33.9526,-31.515,-616.155,-73.205,-19.3425,-442.965,-6.0742,-1.2825,93.855,-15.8752,-16.9725,-3.6225,-6.9454,-10.3875,15.825,-64.6382
1752755126.7282956,0.5494453310966492,1.126920223236084,-0.20106667280197144,0,-55.1475,85.0425,-6.3888,-5.505,77.115,92.2262,-33.8775,114.0075,63.9243,-103.035,377.7,25.7367,-74.745,341.205,62.073,-15.9975,81.7125,56.7732,1.9125,73.3725,80.6707,-80.1825,36.045,-14.6894,-226.8825,36.0,20.0981,4.7925,-309.7726,-12.8623,-38.8875,-270.5401,28.0478,-3.54,-5.5425,9.196,-153.03,-269.3551,-7.7319,-8.01,15.12,-19.4568,-9.9225,18.1725,12.6324,-8.805,-0.975,-49.973,0.795,-465.5175,-28.3745,-34.74,-432.675,-7.3205,-26.2125,-450.84,-61.8794,-26.715,-458.505,-11.253,-20.9925,-442.215,-4.1382,10.7175,36.255,-20.2312,-52.3725,15.7275,12.4146,-7.9875,-3.375,51.0378
1752755127.0927901,0.5543973445892334,1.128516674041748,-0.19479256868362427,0,-25.7475,76.9425,-35.4288,-1.905,77.115,107.7142,-32.6775,79.2075,71.1843,-103.335,358.5,90.8347,-73.695,313.605,89.903,-14.7975,71.3625,102.2692,-2.2875,72.7725,79.9447,-75.3825,-2.355,-5.9774,-229.2825,-3.9,0.7381,0.1425,-309.6226,72.8057,-38.5875,-290.34,26.3538,-3.54,-5.5425,55.66,-135.63,-287.6551,13.5641,-8.61,-3.33,-15.3428,-9.6225,-19.6275,-41.5756,10.395,17.625,-79.013,-18.705,-465.6675,-28.6165,-34.44,-462.825,-15.0645,-7.3125,-452.34,-38.6474,-29.415,-463.305,-73.205,-1.7925,-461.565,-2.2022,1.1175,-433.545,-12.4872,-42.4725,-444.0225,-8.8814,-9.7875,6.225,-7.0422
1752755127.4570763,0.5516995191574097,1.1409441232681274,-0.1636623740196228,0,-35.9475,116.2425,-6.3888,-15.105,74.715,84.7242,-33.7275,92.4075,48.1943,-68.535,370.5,27.9147,-40.095,302.805,65.703,14.0025,90.8625,43.2212,-2.5875,92.1225,47.7587,-36.9825,-2.505,-42.2774,-193.2825,15.3,-4.1019,7.1925,-288.1726,-12.8623,-38.8875,-299.6401,2.8798,-3.84,71.4075,-6.292,-136.23,-290.9551,-9.4259,-8.61,14.67,-58.1768,-7.8225,18.7725,-18.3436,0.795,25.125,-77.077,15.045,-465.6675,-28.6165,-28.74,-462.825,-15.0645,-26.2125,-413.64,-56.0714,-31.515,-616.905,-73.205,-20.9925,-456.615,24.9018,-3.6825,55.755,18.4888,-52.3725,-3.0225,37.5826,8.8125,35.175,-41.6482
1752755127.821456,0.5604573488235474,1.1369587182998657,-0.15519583225250244,0,156.0525,85.0425,-33.0088,-14.805,122.715,-38.4538,-31.3275,73.2075,56.6643,-103.335,397.2,25.9787,-75.645,341.205,57.959,-14.7975,83.3625,-83.5868,-2.5875,72.7725,47.7587,-80.1825,8.145,-44.2134,-231.3825,-3.75,20.0981,-4.8075,-308.5726,1.4157,-38.8875,-255.54,65.0738,1.56,148.2075,25.168,-117.03,-274.1551,52.2841,39.69,-4.53,-77.5368,28.1775,-19.0275,13.8424,29.595,152.175,-49.973,-37.905,-436.8675,18.3315,-15.54,-462.375,234.6795,22.6875,-0.84,-15.4154,-31.365,-616.905,-73.205,17.4075,-462.765,-6.0742,-3.6825,23.055,41.7208,-40.3725,-3.6225,-5.0094,31.0125,150.225,-3.1702
1752755128.186111,0.535728931427002,1.1391057968139648,-0.14549648761749268,0,165.6525,-1.3575,-32.5248,138.495,114.015,-39.4218,4.8225,74.4075,-75.9517,96.765,382.5,88.1727,-74.295,305.205,120.153,137.9025,71.3625,71.7772,193.9125,84.7725,83.0907,-79.8825,-2.655,-15.1734,-154.5825,34.8,30.2621,71.9925,-303.6226,-20.6063,21.7125,-266.34,4.0898,29.91,-5.3925,14.036,-78.63,-274.1551,21.3081,-6.21,36.27,-60.5968,-9.9225,-20.2275,-48.3516,68.445,34.425,-74.657,-35.505,-424.8675,33.3355,-34.74,0.525,-15.0645,-26.5125,36.36,-61.8794,-31.515,-616.905,-73.205,-20.3925,-453.165,24.9018,1.1175,65.655,26.4748,-31.9725,15.5775,-1.1374,67.6125,-3.075,-38.0182
1752755128.5494401,0.5344820618629456,1.1420303583145142,-0.11048924922943115,0,117.6525,18.1425,-37.3648,138.495,-2.085,-28.2898,123.3225,-3.5925,-33.3597,128.265,-19.95,-47.3473,-76.095,5.205,-19.481,150.2025,-4.5375,-68.0988,151.0125,-4.0275,-68.4013,-78.9825,4.695,0.3146,-154.7324,1.5,86.1641,71.9925,-307.3726,96.5217,-26.8875,-271.1401,43.7778,83.01,8.8575,87.604,-78.63,-302.9551,-9.6679,77.79,33.87,-77.5368,-9.0225,-19.6275,-48.3516,-8.505,-3.975,-79.981,-28.305,-4.8675,95.2875,-34.74,-1.875,-15.0645,-7.3125,-1.44,-59.9434,-30.915,35.895,-71.995,0.6075,-1.965,125.5738,15.5175,21.855,103.6728,-52.0725,-3.1725,115.0226,-10.0875,35.025,-68.0262
1752755128.913292,0.5506454110145569,1.1351819038391113,-0.08568525314331055,0,108.6525,8.2425,-37.3648,140.895,31.515,-35.5498,43.5225,-3.5925,-13.9997,132.165,8.55,33.4807,-76.095,-4.395,4.235,36.8025,-4.8375,-83.5868,151.0125,-4.0275,-67.9173,6.2175,-1.905,77.7546,-154.8825,-1.5,-6.7639,76.7925,-290.5726,-20.6063,37.9125,-299.94,-2.9282,-3.84,8.8575,-4.356,-78.48,-310.1551,118.1081,0.99,-1.53,-75.6008,66.5775,-19.7775,-49.3196,70.395,5.625,44.891,-33.105,-4.5675,-28.6165,-15.24,-1.725,232.7435,-25.1625,-2.04,-48.3274,-31.515,-2.505,175.087,-16.1925,-1.965,-6.0742,-3.6825,17.055,231.4488,-51.7725,-3.6225,6.6066,-9.7875,-3.375,-72.8662
1752755129.2771049,0.5361505746841431,1.144496202468872,-0.05220907926559448,0,98.4525,76.7925,-21.8768,138.495,36.765,-39.4218,-22.9275,73.2075,-74.0157,54.165,13.05,-98.1673,-76.095,0.405,5.687,-15.9975,71.3625,-82.1348,150.7125,83.7225,-6.4493,-80.0325,-2.655,39.0346,-154.5825,21.3,-14.7499,72.2925,-290.5726,-18.6703,-38.8875,-307.1401,26.1118,72.96,-3.1425,-6.292,-155.13,-310.1551,-9.6679,68.19,-1.38,-77.5368,72.5775,-17.8275,-48.3516,-8.205,0.825,-65.461,-37.305,5.0325,-28.3745,-34.44,-1.425,2.3595,-26.5125,-2.04,93.0006,-31.365,-2.505,-72.963,-20.9925,-1.965,129.6878,-1.2825,20.055,134.6488,-52.0725,5.9775,121.3146,-10.3875,73.425,-41.8902
1752755129.6409297,0.5256149172782898,1.1302528381347656,-0.05676710605621338,0,98.9025,-1.3575,-37.3648,-0.705,-1.935,-39.4218,-28.4775,-1.1925,-75.9517,69.615,51.3,-97.6833,-51.945,-4.395,-65.945,12.8025,-5.4375,-83.1028,150.7125,72.7725,-74.2093,-56.1825,-2.055,-27.9994,-135.6825,5.7,47.4441,105.5925,-309.4726,41.3457,57.1125,-299.94,57.0878,98.16,-2.8425,-6.292,-59.43,-312.5551,57.1241,68.94,14.67,-36.8808,-9.9225,-15.4275,-49.3196,147.195,-3.975,-79.981,119.445,33.5325,95.7715,119.46,55.575,8.1675,127.0875,0.36,62.0246,122.535,39.645,50.699,-20.9925,55.785,117.8298,151.1175,17.055,104.1568,110.8275,35.9775,115.0226,158.8125,-3.375,-64.6382
1752755130.0054426,0.5315614938735962,1.1413869857788086,-0.03390049934387207,0,98.6025,-1.3575,-35.9128,7.695,-2.085,-38.4538,119.8725,15.6075,-75.9517,89.115,-3.3,-57.2693,-76.095,0.855,-34.969,-15.9975,13.7625,-83.5868,160.3125,-1.0275,-41.2973,75.8175,16.545,-15.1734,-205.8825,-3.9,47.2021,153.5925,-304.9726,41.3457,-38.8875,-308.34,-4.8642,150.96,-4.9425,-3.872,-57.03,-312.5551,-9.6679,-8.61,-0.93,-77.5368,66.5775,-17.8275,-49.3196,145.095,-3.975,-49.973,-37.905,-4.2675,-28.6165,-15.54,7.725,-5.3845,-20.9625,-2.04,-61.3954,-17.115,-2.505,-72.963,-20.9925,2.835,490.9938,1.1175,94.305,-20.2312,-51.1725,73.3275,-7.9134,-7.2375,73.425,-72.8662
1752755130.3685477,0.5332955121994019,1.1322938203811646,-0.045754969120025635,0,108.0525,75.4425,-6.3888,61.845,8.265,30.2742,-33.8775,1.2075,1.4883,52.815,-13.5,-16.3713,3.105,58.005,-49.489,62.0025,-4.2375,-83.5868,-2.8875,-2.3775,-76.1453,-2.7825,75.345,-46.1494,-145.2825,73.05,-14.7499,75.5925,-232.9725,-20.3643,37.9125,-232.14,1.1858,72.96,-5.5425,-4.84,-150.63,-235.755,-9.6679,70.89,1.77,-77.5368,76.1775,56.5725,-47.3836,77.595,72.825,-80.949,-37.305,72.6825,-20.3885,-13.14,74.775,-15.0645,-25.3125,-2.04,-46.3914,-30.915,-1.605,-73.205,-20.6925,2.835,494.3818,-3.6825,26.655,10.7448,-47.5725,-2.4225,-8.8814,-9.6375,-3.375,-41.8902
1752755130.7326396,0.5328454971313477,1.1293723583221436,-0.04293084144592285,0,99.6525,80.2425,25.5552,-15.105,74.715,8.2522,-33.7275,6.3075,-75.9517,69.765,61.2,-32.3433,-49.695,14.805,-3.993,-6.3975,71.3625,-52.3688,153.1125,15.1725,-6.4493,-58.5825,-1.455,-46.1494,-154.8825,-3.9,-14.7499,71.9925,-309.7726,-3.9083,-19.5375,-309.5401,-2.9282,-3.84,-5.3925,-3.872,-77.43,-312.5551,115.2041,68.19,81.87,-77.5368,66.5775,-17.8275,-10.5996,-6.405,72.825,-3.509,-37.905,-4.2675,157.2395,4.26,-2.025,51.7275,-26.2125,-2.04,-58.0074,11.985,-2.505,-69.333,18.0075,0.435,117.8298,34.7175,104.655,104.6408,-13.6725,73.1775,120.3466,-10.3875,1.725,-72.8662
