timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,tracker_rot_quat_x,tracker_rot_quat_y,tracker_rot_quat_z,tracker_rot_quat_w,sensor_x,sensor_y,sensor_z
1754658492.4675562,0.06683272123336792,1.0187833309173584,-0.07740043103694916,-95.03885745741337,15.143915324782373,-152.1274568503449,-0.08970313121064098,0.7309883228196458,-0.6263398118444721,0.25555377829157855,-183.6,46.2,-26.16
1754658492.673239,0.059237897396087646,1.0262106657028198,-0.07916949689388275,-109.2963270606019,17.776658167165706,-153.33140389688324,-0.0988598393729903,0.8047140542991367,-0.527172265725254,0.25446284469807545,-174.8,53.2,-40.38
1754658492.8963153,0.05463385581970215,1.0316075086593628,-0.0780753344297409,-129.0482194961387,13.612652109865836,-164.5245994770791,-0.07017796344492395,0.8951054774764235,-0.4088060529061978,0.16351986578961994,-156.0,60.2,-61.37
1754658493.1012022,0.04138326644897461,1.0323628187179565,-0.07297815382480621,-126.46562389261638,-13.976335240725843,167.99146949910306,0.03820697041339128,0.8870810638169953,-0.4332056563900853,-0.15479083364755344,-132.8,53.2,-85.6
1754658493.3071146,0.04174447059631348,1.0360610485076904,-0.06691770255565643,-92.92591359328306,-15.728762686329333,130.9398442517502,0.21239466910005944,0.692426984101653,-0.5795774463625295,-0.37352817784358106,-116.8,17.6,-71.38
1754658493.5290387,0.04623156785964966,1.0361191034317017,-0.073879674077034,-72.82334393860421,4.974601331471189,125.91466656740636,-0.3007274924730126,-0.5123082336056471,0.7278223011221727,0.34260447119663223,-110.2,0.4,-47.16
1754658493.7350528,0.04036426544189453,1.0390416383743286,-0.07581494748592377,-62.4244698718688,20.623820008700353,129.8238624174211,-0.3548300427787249,-0.39682527646876853,0.8013881151598525,0.2727679042489611,-113.0,-5.6,-35.85
1754658493.9412344,0.04682517051696777,1.0271813869476318,-0.07830710709095001,-45.991655330760274,37.34136309802503,160.19404655364593,-0.35394874765188794,-0.31391000266996427,0.8806039816335992,0.02678294360921255,-106.0,-6.6,-27.46
1754658494.1638868,0.03394949436187744,1.0345760583877563,-0.07679502665996552,-29.208612808841227,38.90533411272396,-170.63332405105834,-0.3017800575601959,-0.2632679987421512,0.9025488616206673,-0.15819045952338642,-116.2,-7.4,-14.21
1754658494.369921,0.03786748647689819,1.0284672975540161,-0.08367104828357697,-28.211130090621992,44.0163259674165,-153.14787828611398,-0.30104357223010797,-0.30416229133673767,0.8533964619500392,-0.29761127963772915,-123.6,-5.2,-16.47
1754658494.5760517,0.01634049415588379,1.0523834228515625,-0.0833318680524826,-30.918415549354982,50.50553401632671,-145.70646581793855,-0.32182700944263537,-0.35158732390327296,0.7994418549710189,-0.3656587803805392,-135.8,-4.0,-18.09
1754658494.7968965,0.025073885917663574,1.0444300174713135,-0.08191995322704315,-51.75355478111389,44.66498964198709,155.79016773385223,-0.4189375458995607,-0.32303221005235616,0.8485212439275578,0.01237435378867787,-135.4,0.8,-35.21
1754658495.0022855,0.022635936737060547,1.0708003044128418,-0.08409421145915985,-53.51809011944825,45.60487206096856,142.01246176612528,-0.4622945473891845,-0.27982629625898553,0.8350995132829264,0.10290629079962653,-103.8,9.0,-39.73
1754658495.2102013,0.009797811508178711,1.1032607555389404,-0.10544584691524506,-71.63161247927484,53.40185481786578,124.60857636313713,-0.5655951086289783,-0.2935360234267843,0.763640742142957,0.10388204647347916,-93.2,23.2,-48.77
1754658495.4338562,0.029600441455841064,1.0876550674438477,-0.08729444444179535,-57.22822448965086,48.79166312840922,147.85422901574634,-0.46917009803180837,-0.31871212199229976,0.8229970238882093,0.03126987846278967,-91.6,30.0,-44.57
1754658495.6399696,0.0513073205947876,1.0425275564193726,-0.07244782149791718,-59.27615523246756,46.42514710305184,-173.55734311104467,-0.31649597428504517,-0.47302000865233496,0.7865915275146178,-0.2394912182315987,-101.0,10.2,-10.01
1754658495.8479197,0.069896399974823,1.0083281993865967,-0.07672561705112457,-75.28025304996076,50.02805909848294,-162.7739582064466,-0.2481749801116285,-0.5973218963472698,0.6708238142343429,-0.36278236914464573,-154.8,4.8,-12.6
1754658496.0385056,0.06231778860092163,1.0112396478652954,-0.06935559213161469,-94.29273600002156,57.4045422259077,-153.31953343903697,0.16945827595641796,0.7010317372832362,-0.4992264551932847,0.48021993866046836,-182.6,30.0,-8.72
1754658496.2779713,0.03985488414764404,1.027767300605774,-0.06217460334300995,-121.1790288302511,55.39990604827226,-176.72757292273909,0.20615042750475948,0.7774912344416975,-0.4230448067896356,0.4171838409072912,-180.8,40.4,-26.16
1754658496.4842217,0.03006899356842041,1.0295823812484741,-0.054527923464775085,-113.91681847891225,44.88424557111956,155.8259701461108,0.36577215160123316,0.7140266329106714,-0.5597907848109036,0.2073906587403868,-172.8,39.0,-57.49
1754658496.6904848,0.034281134605407715,1.0356556177139282,-0.05179746448993683,-58.04275749417372,52.70634703763339,160.17436414492752,-0.4572074304173447,-0.36140555377278005,0.8089375525186211,-0.0772483882813563,-153.8,-13.8,-48.45
1754658496.9140625,0.03771662712097168,1.0395677089691162,-0.06364183127880096,-7.112177725810904,56.97630891397033,-160.03492541592584,-0.4594013007773196,-0.13621377582919633,0.8588143166912262,-0.18120180559518131,-119.2,-20.2,-23.58
1754658497.121866,0.04130423069000244,1.0543060302734375,-0.07560037076473236,28.066727201908076,48.116587016224386,-126.67206108748647,-0.4528039736940573,0.020391911277775156,0.8360298809807009,-0.30920330954080477,-106.0,-5.8,-21.64
1754658497.3279862,0.051999032497406006,1.0427765846252441,-0.09032087028026581,31.602972447322163,49.07504388873284,-125.42436150346776,-0.4686932620241095,0.03694746401560142,0.8297488647871536,-0.30079596075482795,-100.6,4.2,-25.84
1754658497.547967,0.06424695253372192,1.059769868850708,-0.07169114053249359,-18.83978601725246,45.3324628604134,150.53198630899206,-0.406075931177921,-0.049373045138170354,0.8964291973212244,0.1705263830792098,-99.2,10.0,-27.13
1754658497.755004,0.09680795669555664,1.063448190689087,-0.046058908104896545,-30.79312090202529,25.422283888922063,121.26180440630193,-0.31189277123171344,-0.1216651898248133,0.8482610944151127,0.41033340303230154,-89.6,9.6,13.89
1754658497.9616742,0.09641897678375244,1.0539758205413818,-0.04103858768939972,-62.36614838161903,21.93476354702275,130.3138439342924,-0.36126224463270107,-0.3928966797097539,0.8035557575060155,0.2634764555485732,-91.6,11.2,29.39
1754658498.1689398,0.10080665349960327,1.0189601182937622,-0.05503757297992706,-67.03263402270551,54.96670973399384,-161.14106149327296,-0.29930410355161247,-0.5462760175885173,0.6878955120625755,-0.37255769291032653,-151.6,-0.8,27.78
1754658498.391215,0.08735096454620361,1.0264854431152344,-0.038580045104026794,-13.187547314849517,58.298079799738005,-120.85508954089468,-0.37133575834469584,-0.3260195991059573,0.7269576444080533,-0.47681594031532276,-243.0,53.2,78.49
1754658498.5981011,0.09413415193557739,1.0427813529968262,-0.03924770653247833,0.793005696749685,52.77864653303543,-153.99854937957684,-0.434459490949878,-0.09394648926482413,0.8735038960696949,-0.19851916497918606,-228.8,-21.2,73.0
1754658498.805124,0.10601460933685303,1.0545177459716797,-0.040457502007484436,-13.569535346156862,48.19953955988825,171.0495532477445,-0.4126457681529259,-0.07587581816943469,0.9074435841939479,0.02263527348613382,-131.0,-4.0,42.31
1754658499.0264041,0.09872221946716309,1.0430998802185059,-0.040432438254356384,-41.16566450662436,55.00302699457177,167.57982567794812,-0.4634904997483027,-0.263241165241855,0.8430654079679236,-0.07156297250917042,-110.0,0.4,59.43
1754658499.231657,0.09642744064331055,1.0227750539779663,-0.0574793666601181,-93.50124233259888,64.81412813967344,150.5829847861161,-0.5113078435480757,-0.5015562182481169,0.6586239315733078,-0.23069472192155843,-169.6,-10.0,15.83
1754658499.438142,0.10805094242095947,1.0234661102294922,-0.06158126890659332,-146.61551367211064,62.151785939666,133.11441226361325,0.46240266624007675,0.6936931021873411,-0.4224001474332638,0.3557409970131451,-211.4,27.6,-54.91
1754658499.6594477,0.11798334121704102,1.0240235328674316,-0.057951465249061584,-162.25132561714835,69.24401357753379,147.85946932775173,0.3092936449424918,0.7570320423845522,-0.2773819005577684,0.5042805427489102,-169.8,71.8,-77.2
1754658499.866843,0.09974205493927002,1.038529634475708,-0.05264557898044586,-36.09288109066238,78.57411298545126,-72.02358360458437,0.16003045073424485,0.6279740259949719,-0.27400564648831227,0.710605119202314,-150.0,104.6,-21.96
1754658500.0732362,0.09877389669418335,1.0306586027145386,-0.04899604618549347,2.325571735026953,64.63386737568487,-49.71515120973773,0.2402421760720699,0.4777651183314903,-0.3650217386663955,0.7620913205728481,-154.2,99.8,46.19
1754658500.2941608,0.09808152914047241,1.0358248949050903,-0.04897274076938629,3.5251412234682893,51.38620754837467,-66.15060140299643,0.2597196870278067,0.34799738800278285,-0.5027244068624116,0.747470100492199,-197.6,82.8,74.94
1754658500.5010302,0.0894092321395874,1.045274257659912,-0.056168332695961,4.7367104438572305,43.63750075174709,-70.01332102372153,0.24445839353282278,0.2821626595464516,-0.5447015298946657,0.7509490629402086,-193.6,58.0,72.03
1754658500.70788,0.10061895847320557,1.0374729633331299,-0.06813208758831024,-18.661825543588158,60.16576753768243,-83.8331803343123,0.2260325548992433,0.4617804700027489,-0.5099386766739847,0.6896596820684884,-173.4,51.4,41.67
1754658500.9308991,0.10797703266143799,1.0301768779754639,-0.08189676702022552,-120.17844467340363,75.41566543452883,-176.49446832727014,0.2838743986708709,0.6947701603907902,-0.378101778651733,0.5419857368429034,-173.8,82.6,-41.02
1754658501.1347904,0.1134955883026123,1.0141196250915527,-0.08252589404582977,-132.82963756207954,57.88760805599203,145.15956233697366,0.42485286547751494,0.7072412379232109,-0.46685828971189963,0.3183600315959072,-142.8,67.6,-76.87
1754658501.3562868,0.025470972061157227,1.0974388122558594,-0.0453367680311203,-76.1980570472191,52.63519966452033,163.51741705094835,-0.42456463190952004,-0.4973462792793806,0.7373064028486294,-0.169619326039592,-153.8,36.0,-38.11
1754658501.5627558,0.016421020030975342,1.1310582160949707,-0.0452418178319931,-32.95106215783363,47.36385475178404,-167.42123953573676,-0.35439629132729666,-0.3003550902555729,0.8604231164904487,-0.20943274825404234,-183.8,20.8,12.27
1754658501.7692947,0.07402032613754272,1.0764915943145752,-0.06621252000331879,-18.433190312993048,38.660426803295806,-131.10725641076044,-0.2348990858114026,-0.27280620725495985,0.8259985902112655,-0.4337342872765786,-174.6,39.0,31.98
1754658501.9752083,0.08574247360229492,1.0602829456329346,-0.07038114964962006,-6.150892322359453,38.55746597951175,-129.07854084755593,-0.27589848807494466,-0.1874545414652122,0.8434074289219737,-0.4211943073637898,-168.6,47.2,28.42
1754658502.1981778,0.09697657823562622,1.0505859851837158,-0.06191761791706085,-2.570156514526377,45.87696856163573,-152.53630366943096,-0.3736047849012419,-0.112556296277797,0.8923014539641586,-0.2270430855262561,-150.2,19.4,32.95
1754658502.4041653,0.10313457250595093,1.0484380722045898,-0.05468301475048065,-23.125576915722913,46.438220877637804,178.2968824649143,-0.38894243470188145,-0.17844593737084063,0.9014282536511491,-0.06563408472456582,-141.6,15.6,47.8
1754658502.6121469,0.0925678014755249,1.0586309432983398,-0.04783792793750763,-42.679292995044726,45.79335050830557,148.17628801521616,-0.44041467605276635,-0.22302576390718679,0.8639887159138279,0.09908492268627035,-142.4,7.6,33.92
1754658502.8192124,0.08787882328033447,1.0648261308670044,-0.04339517652988434,-60.75315718106859,32.600455187195514,118.70751554661328,-0.45572347621069004,-0.29413822869874395,0.7847374183290888,0.2999764776304237,-124.6,-8.6,4.52
1754658503.0411706,0.08684086799621582,1.0755256414413452,-0.04284299910068512,-74.44236279392342,23.97103367261866,95.74819826162262,-0.5195408209920207,-0.3279326458111104,0.661981362089833,0.4293228245499714,-108.2,-7.4,-25.19
1754658503.2471445,0.08622890710830688,1.056208610534668,-0.03537960350513458,-83.77184134395515,33.47204949312926,124.65912453805161,-0.48677662414515505,-0.4666911149221531,0.7206860155178466,0.16080884525909397,-92.2,-12.6,-1.94
1754658503.4676428,0.10280942916870117,1.0353630781173706,-0.021872147917747498,-97.77749990379989,49.806354778174395,156.10463912032978,-0.41234827382226086,-0.6112584586489587,0.6491463733317118,-0.18692482342470043,-155.8,-19.0,47.16
1754658503.6741998,0.11863213777542114,1.0259768962860107,-0.0023048073053359985,-88.0393283137384,63.845299201267736,-159.53324982713312,0.2694087719470085,0.6479801639161482,-0.5353571261870689,0.47003534611606773,-268.8,89.4,117.57
1754658503.8816955,0.11574321985244751,1.0227524042129517,0.011361882090568542,-41.87461705905953,68.96165167338468,-109.20555457364792,0.260388656827044,0.5463911836037442,-0.5103952292071579,0.6108608287984739,-253.4,224.6,254.52
1754658504.0881376,0.11043369770050049,1.019382357597351,0.012991324067115784,-8.543494339352314,64.20953768503361,-87.93904825845934,0.32255003743801774,0.42524671172338296,-0.557980098336578,0.6354406230480567,-201.6,199.8,363.05
1754658504.30955,0.08728897571563721,1.034254789352417,-0.00448627769947052,-23.73314774765788,68.94078544025702,-152.19627405908764,-0.49693003778417494,-0.29763839774769707,0.7552054432561537,-0.30681681646924025,-185.0,9.6,262.92
1754658504.5151644,0.08957362174987793,1.041971206665039,-0.009449079632759094,-91.62580541356246,64.00139438806464,118.61790883198941,-0.6280079305918022,-0.33440150970594307,0.7022484295651947,-0.025073814038401584,-213.6,-79.4,62.66
1754658504.7381542,0.09568387269973755,1.0455266237258911,-0.010945841670036316,-107.66482560859149,54.44895350803458,98.27114599639879,0.6738523617131222,0.36625072742008974,-0.638499682470386,-0.06404256040900068,-166.2,-68.0,1.94
1754658504.944874,0.0955389142036438,1.0468195676803589,-0.008650913834571838,-105.49291717737128,51.98290686389201,98.60364583541067,0.6676594927347694,0.36944509646709583,-0.6399834204403073,-0.09034499254907,-159.0,-66.4,-2.58
1754658505.1491816,0.09207761287689209,1.0495824813842773,-0.0014473944902420044,-101.8090692839029,37.73888242756378,108.49045808353318,-0.5946247273973383,-0.4768031416942761,0.6309198521776473,0.14498361820318717,-156.0,-73.2,22.61
1754658505.372136,0.09553295373916626,1.0648219585418701,0.008183643221855164,-111.84134594012176,-12.63333779940279,102.38947323177632,0.4678575076831639,0.6801651449255016,-0.3769032415843406,-0.42003403896907426,-162.0,-49.0,-27.78
1754658505.577187,0.09165841341018677,1.0535352230072021,0.008814290165901184,-105.77857925236016,-20.00804320045623,109.54261110197749,0.3674025786748691,0.7019755345558282,-0.4054498327989234,-0.4559123626223202,-133.6,-50.0,-27.78
1754658505.7841551,0.09036540985107422,1.0498820543289185,0.0074654072523117065,-105.39628108649418,-17.183676638677294,113.74224197925892,0.3540378758644937,0.7081514410147953,-0.43686022980796735,-0.42700328376733504,-145.2,-71.6,-8.08
1754658506.005898,0.10273754596710205,1.0404024124145508,0.00938810408115387,-107.54049525620695,17.881962129379577,154.28238802905466,0.2668903978697889,0.7564256208020175,-0.5971015727720805,-0.007710193403044856,-161.8,-66.8,106.59
1754658506.2117372,0.10833728313446045,1.0353612899780273,0.011497601866722107,-100.11834636162352,36.38428878839009,-173.39911387195426,0.15816739142755137,0.7387151099290867,-0.5951132552036512,0.27408604904533473,-274.8,92.2,218.35
1754658506.4184523,0.11012929677963257,1.0285654067993164,0.005692198872566223,-86.7661207519197,43.55891621658381,-145.02501265992686,0.06552666097445453,0.6893956346830205,-0.5671244727401541,0.4458806901167415,-263.0,192.4,165.7
1754658506.6397803,0.10400676727294922,1.0244032144546509,0.006408289074897766,-81.76816273586049,48.23547312537105,-149.67061180408174,0.14189309888683918,0.6574060441557337,-0.5960472237171626,0.4386470296978026,-218.8,206.4,194.45
1754658506.8451483,0.07310760021209717,1.0396628379821777,0.020678356289863586,-36.02542311294121,52.132033817677225,-163.0809667006993,-0.37246004353144746,-0.33622683656359587,0.8249781125228578,-0.2600692980426184,-257.4,31.6,316.54
1754658507.0522213,0.08790892362594604,1.0487759113311768,0.004426583647727966,-0.909849474142055,54.83943372286524,-149.19687232342685,-0.4420819090450997,-0.12909300734036958,0.8547814931216828,-0.2392636405414551,-140.8,-55.2,167.64
1754658507.257736,0.08616262674331665,1.0566167831420898,0.006242707371711731,37.69657423547899,68.15726781257248,-122.51396589490824,-0.5936210782985691,-0.020390502834868665,0.7743231442201974,-0.21822413898224685,-97.0,-60.8,57.49
1754658507.4788542,0.08727991580963135,1.049863576889038,0.011822119355201721,-73.42829567436469,80.08741083466889,129.75921518479424,-0.6612535102226866,-0.19543394566012007,0.7189259106526777,-0.08771963648794813,-94.8,-72.0,3.88
1754658507.685331,0.08976942300796509,1.044114351272583,0.01089547574520111,-116.06680939003847,69.18255785062031,104.59714495845326,0.6649049912250873,0.36876032877674253,-0.6393737497832248,0.11453482365535399,-145.2,-97.0,111.76
1754658507.9081047,0.10550618171691895,1.0430662631988525,0.009889677166938782,-151.8187269202441,55.84391074479162,108.71646284678816,0.5920351239281838,0.6300327728726677,-0.4394758773847497,0.24374972754467647,-218.2,-60.2,144.38
1754658508.1135025,0.1195211410522461,1.0215576887130737,0.009688600897789001,-168.17837638854942,81.71489349280219,113.74304396873467,0.467572287303626,0.5932092725620636,-0.4208470092838642,0.5023608388708276,-290.0,123.6,213.83
1754658508.3199987,0.12185370922088623,1.016060471534729,0.012711092829704285,16.81940642463027,65.41312547110907,-57.0550254180793,0.36340074844088177,0.4108565056764814,-0.4669687116528783,0.6935970866017137,-318.4,271.2,330.11
1754658508.5420582,0.11391198635101318,1.0034221410751343,0.0030997544527053833,57.94940361379154,57.61491752376608,-53.56301640286983,0.5688881984691317,0.18507143894872058,-0.5537957627608632,0.5791587929968017,-158.8,89.2,337.21
1754658508.748095,0.08178913593292236,1.0467170476913452,-0.002900943160057068,70.74656967107147,70.39447653493723,-69.5958457119762,0.6566797847292762,0.11597227108895447,-0.6542618737962254,0.3567399019867125,-216.8,-98.8,138.89
1754658508.9551365,0.08150321245193481,1.0508668422698975,-0.01696734130382538,89.47318010744281,80.12461135506243,-65.43166395930434,0.7003323142973521,0.09352103121592949,-0.6749811361319642,0.21257660812798476,-180.8,-70.0,25.84
1754658509.1731818,0.08243149518966675,1.0533558130264282,-0.022946611046791077,81.62933516983998,67.97546028362659,-77.54863136334086,0.6874683817181827,-0.009558282795918997,-0.6778503831590653,0.2604123692167014,-142.8,-54.2,-11.31
1754658509.3811405,0.09818953275680542,1.0409116744995117,-0.02883400022983551,50.17067070768228,55.76367646621819,-72.18735335799643,0.5523295159003789,0.12147480203293369,-0.631815947045292,0.5300796042121595,-135.4,-43.4,95.29
1754658509.5880194,0.10604345798492432,1.0165352821350098,-0.04100404679775238,40.66010448716053,69.73230663246744,-50.53205343151678,0.4865886857306149,0.36309957242445495,-0.5079984805470485,0.6110053158491413,-216.8,22.8,96.25
1754658509.811083,0.09804248809814453,1.021897792816162,-0.047069892287254333,153.6539392925268,75.20095584117853,73.39486523667075,0.5354454799507398,0.5724920632039177,-0.3684497360358168,0.4997955648086023,-275.4,77.6,-18.09
1754658510.0171475,0.07868778705596924,1.0487608909606934,-0.025987431406974792,-140.35419410549304,52.21625628968159,98.61759176585304,0.6639193773307287,0.5432264121763898,-0.500806228268226,0.11536522045899174,-224.8,31.6,-59.11
1754658510.2381353,0.07285428047180176,1.0486116409301758,-0.021473512053489685,-70.371501683257,60.24099492663403,133.97216492728006,-0.5723497082568346,-0.29840961128534105,0.7637164159015086,0.010229231186391052,-181.8,-43.8,-4.52
1754658510.4440508,0.07413244247436523,1.0492210388183594,-0.015439614653587341,-40.49135387975161,52.90669213212106,157.72883484628701,-0.4699128661102037,-0.223262818564484,0.8539408883540802,0.010976507542229693,-131.8,-60.4,35.21
1754658510.6501725,0.07803124189376831,1.045482873916626,-0.019681409001350403,-82.02373042297927,48.97078685906806,133.76525968818984,-0.5220993345971628,-0.4264589095842864,0.7383533069222804,0.019477426717078555,-115.8,-65.0,45.22
1754658510.8714552,0.08788609504699707,1.0519378185272217,-0.015860125422477722,-101.94788851799765,8.92377707599925,124.96219348825593,0.4012970671844006,0.6642429407310437,-0.5846631714947388,-0.2364548005056276,-171.2,-49.4,26.81
1754658511.0787296,0.08412516117095947,1.0528260469436646,-0.020034685730934143,-105.29066837743495,-17.56195085561616,119.27082905894227,0.31719117423958176,0.7246392030566067,-0.456040346535899,-0.40781725780530964,-175.4,-32.6,-47.48
1754658511.2843723,0.08666002750396729,1.056707501411438,-0.016499415040016174,-100.26411430786283,-17.449444890051524,116.56337978587594,0.31613940950268143,0.6964545621711843,-0.47776084464616625,-0.43214747909003165,-146.0,-40.2,-25.19
1754658511.5071387,0.0882260799407959,1.0535509586334229,-0.015602126717567444,-101.11540833976967,-19.154809656851437,118.34952368998204,0.2994398010452836,0.7080903735200487,-0.4721097588874531,-0.43134222865632826,-147.6,-41.2,-15.83
1754658511.7130787,0.08810639381408691,1.051513910293579,-0.021640285849571228,-100.27848246776789,-19.68379408228955,120.60762732303905,0.2795104460872371,0.7112502782918322,-0.48355451722155535,-0.4268160086073815,-154.6,-43.6,-9.69
1754658511.9188747,0.0866461992263794,1.050241470336914,-0.014539375901222229,-89.92133640724884,-26.58065667763234,108.40396405813917,-0.27031877613417876,-0.6529270466856366,0.4635286499311727,0.534560630858405,-154.0,-42.0,-6.78
1754658512.1261415,0.08436429500579834,1.0498740673065186,-0.009086981415748596,-81.17878861414745,-30.168655592144976,107.70008310110998,-0.21100766477239358,-0.6238474004927702,0.4921795642235432,0.5692532906326188,-140.4,-56.2,17.12
1754658512.3449368,0.08108997344970703,1.0471360683441162,-0.011520102620124817,-86.42388651264143,-26.985519801868396,114.99116661446688,-0.21436488129978945,-0.6528827966149784,0.5118434151950152,0.5155655870020336,-142.2,-64.6,27.78
1754658512.5490346,0.08412086963653564,1.0421383380889893,-0.01704619824886322,-89.6427560583764,-15.864039083388283,129.0744987528809,0.21177843787175546,0.6724218289018618,-0.5924612402477589,-0.3898568684912398,-160.8,-64.0,37.15
1754658512.771012,0.08503502607345581,1.0310673713684082,-0.025114819407463074,-95.57424685428907,1.6473511766941518,152.48360334549605,0.18550915754339692,0.7170314132260477,-0.6550740005793942,-0.14943326032602436,-204.6,-48.4,45.54
1754658512.9755428,0.08677363395690918,1.0295950174331665,-0.02397756278514862,-100.1075910025322,3.22823499645367,158.20750360947804,0.16262245182406518,0.7491082985165309,-0.6343241858538187,-0.10011714930730245,-275.8,-13.6,35.53
1754658513.1959932,0.08485293388366699,1.0263241529464722,-0.02401675283908844,-99.1239610516302,5.334915539894371,172.7839825792395,0.0779712579683362,0.756876810262265,-0.6488670734334343,-0.0054226881649877675,-284.2,8.2,24.87
1754658513.4030976,0.08850044012069702,1.019300937652588,-0.020219877362251282,-89.14173720336152,-4.635595004671377,179.85632351820934,0.02793107220655352,-0.7012523402950257,0.7117639508952788,0.02927440009849903,-311.6,73.4,112.08
1754658513.6101239,0.08488291501998901,1.0226234197616577,-0.023601070046424866,-89.12664876106227,-3.6334869480963348,-179.29575824318792,0.026897250708395815,-0.7011923398966677,0.7122404438771426,0.01786894051518525,-348.4,44.8,84.95
1754658513.8321476,0.09345591068267822,1.0309617519378662,-0.02088315784931183,-81.84843934620127,11.736440938297825,-151.3162309254349,0.08656964539630463,-0.6504550680603018,0.7116029878027142,-0.25106771245287957,-332.0,63.6,108.53
1754658514.0384886,0.088509202003479,1.0353503227233887,-0.02122722566127777,-90.80392506858392,17.526982625761924,-144.19488228335422,-0.11453423381927674,0.7025464750847498,-0.6269837508965265,0.3165463477843269,-257.2,126.8,72.35
1754658514.2455444,0.08528941869735718,1.02373206615448,-0.02418564260005951,-92.08794268286762,-0.25242414195653096,-179.99619994828498,-0.00155282859045997,0.7198708951113602,-0.6941044243246296,-0.0015627432870498567,-236.6,86.2,16.47
1754658514.4658127,0.08897262811660767,1.0424107313156128,-0.008492395281791687,-50.11296626971251,2.9343111415265115,163.49143297536338,-0.08373624469484599,-0.4156568625474443,0.8977691154473872,0.11928178253272335,-327.2,15.0,236.11
1754658514.67316,0.08232384920120239,1.0526700019836426,-0.016072645783424377,-24.062984145485707,21.489175554383216,-169.33626479197287,-0.16251657720458595,-0.22085209891617616,0.9531174878309037,-0.12798306622277406,-188.0,13.2,132.43
1754658514.8791547,0.07512450218200684,1.0381380319595337,-0.012726977467536926,-40.813310495118714,31.138035922481674,-154.6918496681898,-0.171863684834748,-0.3828351264982421,0.8604209083902086,-0.2890950029816285,-125.2,0.8,177.33
1754658515.102129,0.07786613702774048,1.0304937362670898,-0.013069495558738708,-54.73631204280176,35.601077130525994,-143.71695013591165,-0.12170743917452,-0.500472320607314,0.7597661545464796,-0.39682494995445733,-196.2,-12.2,224.49
1754658515.3090794,0.08105659484863281,1.0254603624343872,-0.018909677863121033,-74.9142322801593,33.53206300757855,-151.84288362359914,-0.08045814509321125,-0.6205248839746837,0.6945596725469949,-0.35505222435702394,-270.0,46.8,202.2
1754658515.5150332,0.08453309535980225,1.0216333866119385,-0.021836712956428528,-99.75275514956276,7.856825267724076,172.77315045326307,0.09214148153733905,0.7585600061700151,-0.6449482245355226,0.011762512185966238,-307.6,64.2,59.11
1754658515.7210221,0.08379828929901123,1.0321649312973022,-0.009492531418800354,-85.51332767917683,-9.90843229793401,142.0771574563171,-0.15979898711057494,-0.6602530624328086,0.6727572134110807,0.29313450447754547,-319.0,-28.8,85.27
1754658515.9406917,0.08855772018432617,1.0452861785888672,0.006354048848152161,-51.499789825390344,4.7521450600124036,138.46363931799758,-0.18883109837510123,-0.3926245457442767,0.8478365763456056,0.30226118004227465,-251.8,-63.6,204.46
1754658516.1465979,0.08072006702423096,1.0404276847839355,-0.0008912235498428345,-49.173097734738384,18.414117245354376,158.98801052163765,-0.217944469180101,-0.3772922863647432,0.8947092070829229,0.09821437144545661,-124.0,-47.2,202.84
1754658516.3701274,0.07138127088546753,1.0416852235794067,-0.009581431746482849,-29.582351269683755,33.01488099631482,-179.36030480408257,-0.2733535461824997,-0.24630404514795418,0.926591952790179,-0.07771380039627185,-144.8,-60.4,132.11
1754658516.5771105,0.07031434774398804,1.0303852558135986,-0.01096750795841217,-54.33515606945225,29.17010296950811,177.0003952977988,-0.2355239704585057,-0.4358655833227935,0.8637193974706057,-0.09240330850621775,-113.8,-59.4,167.64
1754658516.7830796,0.07102847099304199,1.020146131515503,-0.01247386634349823,-88.26337877811473,27.464586473679947,168.33042317224456,-0.23826246690244468,-0.6555807844565453,0.7104165898856255,-0.09355753709996216,-218.0,-93.4,172.16
1754658517.0035088,0.07699286937713623,1.019782304763794,-0.011000081896781921,-106.6617800039818,30.440013739252574,-177.5388606933133,0.1401210403418115,0.7771524836187308,-0.5715910322796728,0.2228983835958195,-332.8,-56.0,95.61
1754658517.2109075,0.07663941383361816,1.0255358219146729,-0.004962548613548279,-80.92199881091207,43.240739886700204,-148.55447910590902,0.10637194493556909,0.6566699932005255,-0.6160613955847168,0.4218266737518279,-353.4,39.8,197.68
1754658517.4163003,0.07258796691894531,1.0369954109191895,1.0326504707336426e-05,-43.50627787864131,35.953964839316285,-130.12484140128586,-0.11129980004364544,-0.44051287113628906,0.7528532684572861,-0.4762064848433449,-308.8,17.0,280.04
1754658517.639131,0.06835675239562988,1.0494157075881958,-0.005982145667076111,-15.273422543242338,39.56164641693563,-141.78982226020003,-0.2760171843188226,-0.22794633210399998,0.8665576829993062,-0.34775374413006316,-171.2,-19.2,159.24
1754658517.8450408,0.08378410339355469,1.045121669769287,-0.010616973042488098,-18.301111611813926,46.22658043162584,-175.48568961040212,-0.38149355598932716,-0.16141426722011862,0.9048626161985517,-0.09814081169756289,-110.8,-34.2,89.47
