timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,actuator_on,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1752756129.792075,0.4086441993713379,1.1401143074035645,-0.10731178522109985,104.06711593034498,74.53149577220763,-27.427180976987056,0,-15.96,10.9125,59.0238,-22.8075,-5.3925,23.8007,-67.605,-5.64,5.5781,14.04,-6.915,-20.5821,-60.1425,-0.885,-66.5984,84.165,-1.9275,-3.6663,-2.475,-2.475,-3.6905,-80.955,0.99,-5.082,-223.9875,-8.3325,56.749,-1.41,-303.225,5.8927,-60.825,-292.035,59.9071,13.0125,75.6225,-7.2842,-133.92,52.9875,-38.4417,-33.15,-8.9925,38.0182,-10.0425,20.0775,-55.4785,11.9475,-1.5075,-9.4259,-1.665,-8.7975,-24.2968,16.77,-33.6375,51.5581,42.135,-0.63,-23.6918,13.9875,-21.585,-40.8496,-13.53,-17.745,-23.6071,-6.0375,-2.91,-22.2277,-95.6325,-6.51,58.2978,2.73,-3.0525,32.307
1752756130.1560502,0.4303790330886841,1.1481977701187134,-0.0915454626083374,106.89044075538891,73.21706007411794,-25.87262168182742,0,3.09,6.1125,56.8458,-12.9075,-5.6925,4.4407,-70.605,-6.24,23.0021,12.24,2.085,-22.5181,-77.9925,-2.085,-66.5984,74.565,-1.6275,-15.5243,74.175,6.825,-50.1545,-2.955,-1.41,-5.082,-214.3875,9.6675,56.265,5.49,-289.725,-56.5433,-80.025,-279.8851,74.9111,13.0125,-1.1775,-7.2842,-57.27,-23.2125,-38.4417,-33.15,-6.4425,38.2602,9.1575,-56.7225,-55.4785,19.1475,-1.5075,-10.3939,26.535,-6.0975,-22.6028,0.87,-34.0875,-8.4579,52.335,-4.53,-23.2078,42.1875,-21.585,-49.0776,-31.83,-6.945,-0.8591,-6.0375,-0.51,-29.9717,-95.6325,12.84,-7.5262,-72.27,-0.0525,16.819
1752756130.5188553,0.4526040554046631,1.1358102560043335,-0.10621511936187744,104.01434710095879,72.23032922179434,-28.58811708813361,0,-5.16,-3.4875,57.0878,-12.0075,4.0575,-49.7673,-76.005,-3.84,24.9381,70.44,-5.715,-3.4001,-3.7425,-2.085,-51.1104,151.965,7.6725,-81.3483,74.175,10.425,-3.6905,-80.955,-1.41,-5.082,-233.5875,-8.0325,56.507,-3.81,-304.4251,5.4087,-80.025,-293.2351,-2.0449,13.7625,75.6225,-0.5082,-114.87,52.9875,23.5103,-13.95,68.1075,40.9222,11.5575,-44.7225,-51.6065,69.9975,27.2925,-8.4579,-1.665,-7.8975,52.9012,-2.73,-23.1375,51.5581,75.735,-4.53,-23.4498,75.7875,-21.585,-56.8216,-42.33,-16.545,-23.6071,-44.4375,-2.31,-28.0357,-90.8325,7.89,62.1698,-76.47,-2.7525,16.819
1752756130.8821845,0.47349339723587036,1.1184921264648438,-0.12900811433792114,99.81678921834198,72.41020609710283,-33.44153486241973,0,146.94,10.9125,56.8458,121.3425,-5.6925,-55.0913,80.295,-3.24,9.4501,70.14,9.585,-10.4181,-80.5425,17.715,-4.6464,151.365,17.2725,-80.6223,150.975,-2.775,-2.2385,-75.555,17.79,-4.84,-226.3875,67.2675,56.749,-2.91,-232.425,9.7647,1.575,-270.7351,-2.5289,70.6125,75.6225,-1.9602,-129.27,53.2875,-38.4417,-28.35,68.1075,-21.9978,66.9075,24.8775,-47.7345,2.6475,-0.1575,-9.4259,-1.965,-8.7975,-10.2608,-2.73,-14.8875,-9.9099,13.335,-4.53,-77.8998,13.6875,-19.185,-52.9496,-41.13,-17.745,-24.0911,-44.4375,2.49,-29.7297,-94.4325,-4.26,54.4258,-77.52,-2.4525,17.303
1752756131.2454095,0.4971036911010742,1.1201977729797363,-0.11701047420501709,99.69835764214756,72.35297620787675,-35.22335441473749,0,178.29,-3.3375,3.6058,124.7925,-0.8925,-57.5113,76.395,-6.24,5.8201,69.84,-12.315,-18.4041,-80.2425,-1.785,-66.5984,151.365,-1.4775,-19.3963,150.975,-2.175,-3.6905,-79.605,-1.41,-63.162,-233.2875,-9.5325,60.137,72.69,-232.425,-40.5713,-3.225,-293.2351,59.6651,80.2125,-1.1775,-8.2522,-133.62,-23.0625,-34.5697,-4.35,-8.9925,-6.2678,-10.0425,22.4775,6.4735,-7.2525,-0.9075,-12.8139,-0.915,6.8025,-24.5388,6.87,-29.2875,-0.7139,-5.865,14.67,-23.6918,0.3375,-19.185,-55.8536,-51.33,-17.595,-24.5751,-38.4375,-2.76,-28.0357,-93.2325,3.24,-7.0422,-77.52,-2.6025,-45.133
1752756131.6091952,0.5210610628128052,1.1253485679626465,-0.09791076183319092,101.95858403617385,72.87270110204545,-33.553807068291306,0,214.14,1.3125,56.8458,159.5925,0.3075,-56.3013,115.395,-6.24,5.5781,110.64,-6.315,-18.8881,-80.2425,7.515,-66.3564,173.415,2.8725,-73.6043,189.375,-1.575,-65.6425,-41.655,-0.51,-66.55,-221.5875,-4.7325,-5.687,112.29,-227.625,-56.5433,-77.175,-216.435,61.3591,109.0125,75.7725,1.4278,-129.27,-19.0125,-38.4417,43.65,-7.6425,42.1322,-7.0425,-56.7225,21.9615,69.8475,-1.5075,-13.2979,36.285,-5.6475,37.4132,-2.73,-32.7375,-9.4259,70.935,34.92,-85.6438,-5.8125,-16.485,-56.8216,24.87,-17.745,-9.0871,-44.4375,35.49,31.9803,-90.8325,-6.66,7.9618,20.13,0.5475,16.819
1752756131.9739735,0.5408059358596802,1.1302688121795654,-0.0855339765548706,98.51047441589391,73.66493726079347,-37.26405640834646,0,-11.46,1.6125,2.6378,121.1925,4.5075,-57.0273,114.795,3.36,-54.1959,185.64,-8.565,-7.0301,-42.1425,7.665,-51.1104,115.365,10.0725,-11.6523,243.375,-2.475,-65.6425,36.645,-0.66,-4.356,-190.3875,4.8675,64.493,46.29,-309.0751,5.4087,-2.175,-293.2351,59.4231,32.2125,-1.1775,53.6998,-42.87,-23.8125,-30.6977,-31.8,-6.5925,38.0182,66.7575,-56.7225,-55.4785,129.5475,0.8925,-75.2499,132.735,29.7525,-20.6668,-2.43,-34.0875,-8.4579,99.885,-3.33,-77.8998,-5.8125,21.615,-118.7736,-51.93,-17.745,-9.0871,-42.0375,45.24,-28.0357,-95.6325,4.14,-3.6542,-72.87,-0.6525,-45.133
1752756132.336003,0.5520440340042114,1.1296474933624268,-0.08372998237609863,86.27582903267033,75.47100910723051,-49.91730256163858,0,-16.26,78.1125,-3.1702,-29.7075,14.1075,-56.5433,-77.205,-6.24,-52.5019,-83.76,7.335,-66.8041,-79.3425,21.915,-66.3564,-2.235,7.6725,-80.3803,-2.625,16.725,-65.6425,-79.755,-1.41,-63.162,-174.7875,-4.7325,56.265,58.29,-309.225,7.3447,-41.625,-288.4351,6.1831,61.0125,8.4225,61.4438,-38.07,-19.0125,27.3823,-13.95,-8.9925,-9.1718,33.1575,-56.7225,-51.6065,-0.0525,17.6925,-75.2499,0.135,30.2025,-22.6028,4.47,-34.0875,-9.4259,-5.865,-4.53,-76.6898,6.1875,-21.585,5.3724,-42.33,-17.745,-16.8311,-44.4375,-2.31,94.4163,-84.8325,-6.36,120.2498,-63.27,-2.9025,-43.197
1752756132.700081,0.5834274291992188,1.124419927597046,-0.08919167518615723,85.87170685955812,74.66463048920333,-50.21740215835712,0,290.94,-3.3375,6.5098,-9.4575,71.1075,-56.5433,-74.505,-6.24,-56.1319,-64.56,76.635,-22.2761,-70.7925,-1.935,-4.4044,36.465,79.6725,-65.6183,16.575,2.025,-63.7065,-42.555,-1.41,-67.034,-156.7875,-9.5325,-5.687,73.29,-309.225,-56.5433,-3.225,-293.2351,13.4431,70.6125,56.4225,-6.3162,-134.07,-23.8125,-7.4657,-23.55,-7.7925,-8.4458,28.9575,-56.2725,-55.4785,2.3475,56.0925,-47.6619,2.535,-8.7975,-23.5708,8.37,-34.0875,268.3901,-5.865,-2.13,-81.7718,-4.4625,24.015,129.0344,-51.93,-12.945,-5.2151,-43.5375,0.09,358.6803,-90.8325,-6.51,124.3638,-77.67,-2.9025,-45.133
1752756133.0637798,0.611173152923584,1.117676019668579,-0.0859726071357727,76.02970414920979,75.48899349992173,-59.07098956542571,0,137.49,73.3125,56.8458,-32.4075,73.6575,-57.5113,-77.205,75.36,-56.3739,-77.16,65.235,-73.0961,-12.7425,2.715,-66.5984,-2.235,84.4725,-81.3483,170.175,-0.975,-33.6985,-78.405,75.39,-57.354,-136.9875,67.8675,33.033,83.49,-270.6751,-17.8233,-80.025,-178.035,-2.2869,90.5625,18.0225,-6.0742,-54.57,36.1875,-6.9817,-28.05,32.1075,7.0422,-4.0425,59.0775,-9.0145,69.5475,86.0925,-12.3299,16.935,70.4025,109.0452,-2.73,-34.0875,252.9021,11.085,77.07,-85.6438,-5.8125,-21.585,253.9064,-51.93,1.605,116.9949,-33.6375,-1.71,341.7403,-94.1325,-6.66,116.3778,-72.27,83.3475,16.819
1752756133.4291532,0.6170517206192017,1.1090716123580933,-0.0924757719039917,75.83767143526639,77.76682576189712,-61.40739123297237,0,84.54,1.3125,-5.1062,121.7925,-5.6925,-57.2693,-77.205,75.36,37.5221,71.19,-11.115,8.2159,-3.7425,-1.485,-4.1624,112.965,-1.7775,-81.1063,-2.625,-2.775,-65.6425,-42.555,75.54,-39.93,-231.0375,-4.7325,-5.687,-4.11,-232.125,-24.1153,-77.025,-293.2351,1.3431,40.6125,8.4225,53.6998,-94.47,-23.8125,-30.6977,-33.0,-8.9925,22.7722,-10.0425,39.2775,6.4735,31.1475,-0.9075,-63.6339,-1.965,29.6025,161.3172,35.67,4.9125,237.4141,34.935,0.27,-85.6438,32.7375,-21.435,260.6824,-13.53,30.555,99.3289,-44.4375,-2.91,349.4843,-86.0325,56.34,121.2178,-77.67,-3.0525,78.771
1752756133.7933521,0.6000443696975708,1.1010090112686157,-0.10332876443862915,124.84841101902897,74.22795539897305,-9.725110237640834,0,71.49,1.3125,10.3818,-22.8075,54.3075,-57.5113,0.195,-6.24,44.2981,13.59,-2.715,15.9599,-3.5925,-2.085,57.5476,74.865,-1.7775,-81.1063,-2.625,-2.775,-50.1545,-80.955,8.19,60.742,-213.1875,-8.9325,44.649,12.09,-297.0751,-56.5433,-60.825,-293.2351,17.7991,13.0125,4.0725,-8.0102,-114.57,-16.4625,97.0783,-33.15,-7.6425,-23.9338,9.1575,-56.4225,-55.2365,69.5475,12.8925,50.5901,-2.265,29.6025,116.7892,2.07,24.8625,245.1581,17.685,38.67,-70.1558,13.3875,20.415,283.9144,-45.78,20.955,99.3289,-25.2375,-0.36,341.7403,-75.8325,48.69,131.8658,-72.87,-3.0525,78.771
1752756134.1551173,0.6262246370315552,1.1358702182769775,-0.09405380487442017,145.4289942503088,69.91750415299438,12.307503194393172,0,89.49,-3.4875,-5.1062,-22.6575,-5.6925,-34.2793,4.395,-6.24,67.5301,-4.56,-5.115,48.8719,6.1575,12.465,57.3056,-2.235,18.4725,43.5237,2.175,-1.875,-65.6425,-61.755,-1.41,72.358,-214.0875,-9.3825,-5.687,7.44,-307.725,-56.5433,-70.125,-274.035,121.3751,-5.8875,12.0225,115.6518,-45.27,1.9875,85.4623,-23.55,-8.9925,-8.4458,4.6575,-36.3225,-53.5425,69.5475,152.3925,51.0741,-2.265,-469.5975,107.1092,35.67,-533.2875,239.3501,-5.865,-4.53,-85.6438,71.1375,-539.9851,256.0844,24.87,-478.545,-24.5751,32.3625,-2.91,341.7403,-62.0325,-6.66,120.4918,0.33,170.4975,78.771
1752756134.5198724,0.6252734065055847,1.1318652629852295,-0.12474405765533447,137.96106126040996,69.20777608796351,3.684818991060224,0,-16.26,-2.2875,49.1018,-12.0075,157.8075,-57.0273,18.795,5.16,-21.5259,24.39,450.885,-14.2901,20.8575,458.715,-4.6464,-2.235,155.2725,-14.5563,-1.425,-2.775,-1.7545,-80.955,152.79,10.406,-156.4875,148.8675,25.289,72.69,-308.9251,-54.6073,-3.225,-133.635,96.2071,80.8125,162.3225,7.2358,-51.27,-4.6125,27.6243,44.1,1.8075,-16.1898,-7.6425,96.8775,6.4735,-6.6525,152.2425,-13.0559,-2.265,-450.0975,37.6552,-2.73,-485.2875,253.8701,-5.265,-2.88,-48.8598,-5.8125,-633.585,-107.1576,-47.13,-439.995,-8.6031,-10.0875,-2.91,221.7083,-95.4825,-3.06,40.3898,-77.52,189.2475,20.691
1752756134.8842826,-0.023452162742614746,1.1329741477966309,-0.25391292572021484,161.34222820923404,80.32321781682538,27.852069356506803,0,-10.86,-3.4875,-4.1382,123.5925,186.3075,190.2967,76.995,-3.84,-8.9419,69.84,487.035,163.0959,-80.5425,468.315,200.5696,153.765,199.9725,-34.8843,189.375,-2.775,-63.7065,-80.955,190.59,185.614,-156.6375,144.0675,-5.687,72.69,-270.525,194.1687,-0.825,-101.235,245.5211,13.1625,191.1225,244.8798,-71.67,19.3875,209.8503,44.25,187.9575,224.8422,67.9575,-16.5225,207.8175,-7.2525,162.2925,172.5581,2.535,-469.5975,-9.0508,-2.73,-484.9875,247.5781,-5.865,-426.93,-84.6758,32.5875,-443.385,-117.5636,-9.93,-440.145,-24.5751,-44.4375,-2.76,31.9803,-95.6325,-6.66,240.7658,-75.27,188.9475,17.787
1752756135.2492805,-0.04196256399154663,1.1308577060699463,-0.2650247812271118,159.52922134887962,80.27850995940149,24.570890787326316,0,-14.46,37.9125,41.3578,-32.4075,152.7075,-54.3653,-76.905,-6.09,6.5461,-54.96,453.285,-53.7361,-61.3425,459.9151,10.8416,-1.635,151.8225,-3.9083,6.975,-2.475,11.7975,-80.955,157.59,10.89,-233.5875,145.1175,-5.203,0.69,-308.025,194.1687,-70.425,-139.635,307.2311,-6.1875,152.4225,57.5718,-134.07,-23.8125,271.5603,-33.15,163.8075,223.8742,9.1575,-55.2225,196.4435,-6.6525,152.2425,-9.4259,0.135,-468.9975,39.3492,74.07,-485.2875,-10.3939,-5.865,-426.33,-85.6438,70.9875,-438.885,-116.8376,25.17,-419.745,-9.0871,32.3625,-2.91,-29.9717,-95.6325,-6.66,-7.5262,-0.87,154.1475,-27.709
1752756135.6132412,-0.06810152530670166,1.1263209581375122,-0.25647038221359253,142.53895941283926,81.0659981304345,7.520386067209274,0,-16.26,82.9125,-5.1062,-29.7075,51.9075,-57.5113,-77.205,3.36,-23.4619,3.24,368.685,-69.2241,-3.1425,463.515,-66.5984,-1.035,151.6725,-81.3483,-2.475,74.025,58.2615,0.645,154.59,-47.674,-156.7875,50.4675,26.015,-4.11,-309.225,-56.5433,6.375,-139.635,59.4231,71.0625,157.2225,53.6998,-51.27,-20.2125,23.5103,43.65,144.6075,-23.9338,75.1575,-56.7225,6.7155,74.9475,152.0925,-72.8299,74.835,-455.1975,-8.0828,-2.73,-418.0875,-10.3939,-5.865,-383.73,-85.6438,-1.0125,-479.835,-111.0296,25.17,-462.795,-24.0911,-34.2375,-2.76,-29.9717,-8.9325,72.54,-7.5262,0.03,0.0975,-43.197
1752756135.977744,-0.10934901237487793,1.1281297206878662,-0.25914931297302246,146.01127403438014,84.90752933113428,10.610203850207899,0,-13.56,-1.9875,-3.1702,-31.8075,90.3075,-55.5753,-74.805,108.96,-33.1419,2.64,377.685,-62.9321,7.0575,321.915,-66.5984,0.465,114.7725,-79.4123,74.475,74.025,11.7975,-4.005,75.39,10.406,-156.7875,-8.1825,-5.687,-3.96,-308.025,-56.3013,-80.025,-216.285,60.8751,-3.7875,78.6225,22.7238,-131.37,-21.2625,25.4463,-26.4,-8.3925,39.9542,-4.9425,20.0775,21.9615,2.3475,75.2925,-13.2979,75.735,-392.7975,-24.5388,74.22,-34.0875,51.5581,-5.865,-383.73,-84.6758,70.9875,-631.1851,-56.8216,-45.93,-391.995,37.3769,-43.8375,8.49,39.7243,-95.4825,-6.06,0.2178,-58.47,-1.5525,17.787
1752756136.3413253,-0.1524829864501953,1.1305192708969116,-0.26104432344436646,154.47539894217888,87.54189368462382,18.155578990638485,0,-16.26,-3.4875,43.2938,-32.1075,-3.8925,-57.5113,-77.205,-6.24,-13.7819,-78.96,-12.315,-15.0161,-68.2425,-1.485,-51.1104,2.865,-1.9275,-81.3483,-2.625,-1.425,-59.8345,-78.555,-1.11,-5.082,-156.7875,-9.5325,-5.203,-4.11,-299.625,-55.5753,-80.025,-288.285,1.3431,71.2125,-1.1775,-0.5082,-112.47,-23.8125,-38.1997,19.65,0.6075,-22.9658,67.5075,-37.5225,-47.7345,-7.2525,8.0925,-13.2979,7.335,-5.1975,-24.0548,-0.18,-24.4875,1.2221,13.335,-4.53,-23.6918,18.3375,-11.985,-116.8376,-42.33,-12.345,-24.5751,-43.2375,9.09,32.4643,-95.0325,-6.66,-7.5262,-77.67,-2.1525,-41.261
1752756136.7042558,-0.17815864086151123,1.1304625272750854,-0.26334428787231445,146.150061677927,86.22275444584974,10.225139650480664,0,-16.26,16.1625,57.8138,121.1925,13.8075,-49.7673,76.395,9.36,-24.6719,69.99,4.785,-22.5181,-80.5425,17.115,-4.6464,153.765,-1.9275,-19.3963,151.875,16.425,-56.9305,-75.555,18.39,-4.598,-155.5875,0.0675,58.201,-3.36,-309.225,-39.3613,-80.025,-269.0851,5.2151,-6.1875,0.6225,7.4778,-134.07,-2.2125,-35.5377,44.55,68.1075,42.1322,-5.0925,-46.9725,-55.2365,16.8975,17.6925,-75.2499,27.135,-8.7975,-24.5388,11.67,-12.4875,67.0461,-5.865,-2.13,-84.6758,32.5875,-19.185,-54.8856,-39.93,-3.345,41.7329,-36.9375,-2.91,-28.5197,-90.3825,-4.26,55.8778,-72.87,-1.8525,16.819
1752756137.068749,-0.20736372470855713,1.1287939548492432,-0.27343472838401794,154.88768864017672,85.52408058340251,18.942949539774123,0,2.94,-3.4875,56.8458,-31.5075,15.9075,8.3127,-74.805,-2.64,5.5781,18.24,19.185,-4.3681,6.1575,7.515,-4.1624,151.365,0.7725,-18.4283,16.875,16.425,-3.2065,-61.755,0.99,-0.242,-223.8375,-9.2325,56.265,-4.11,-309.225,13.8787,-79.575,-283.6351,61.3591,13.0125,18.0225,7.2358,-124.47,-2.2125,25.4463,-30.45,10.2075,38.0182,-8.8425,-36.9225,-55.4785,11.9475,-1.5075,-11.3619,17.235,-3.9975,-24.5388,55.02,-28.0875,-10.3939,52.185,0.27,-85.6438,32.5875,-21.435,-56.8216,-32.73,-17.745,-24.5751,13.4625,-2.31,1.4883,-76.1325,-6.66,56.6038,-67.47,-2.9025,16.819
1752756137.4312165,-0.23401403427124023,1.131988525390625,-0.2841855585575104,155.35109807876978,87.29782108347685,17.715278772068043,0,-16.26,-3.4875,-5.1062,-32.4075,13.5075,-57.5113,-71.205,12.96,8.4821,3.09,11.835,-18.8881,-3.7425,-2.085,-4.4044,-2.085,-1.9275,-19.3963,16.575,17.025,4.0535,-76.155,17.79,-3.146,-233.4375,-3.8325,58.201,15.69,-309.0751,20.8967,-75.075,-290.8351,-2.5289,-6.1875,1.3725,-6.3162,-134.07,-14.2125,-33.3597,-13.95,-8.9925,38.0182,-8.8425,-56.7225,-53.5425,55.4475,-1.5075,-13.0559,56.535,-6.3975,6.4372,36.27,-29.2875,67.2881,32.535,-3.03,-85.6438,-1.0125,-21.585,-25.8456,5.67,-17.595,37.3769,-44.4375,-2.61,39.7243,-95.4825,-6.66,54.4258,-76.17,-3.0525,17.303
1752756137.7942512,-0.24708521366119385,1.132331132888794,-0.30440258979797363,137.16862240550145,87.98778460162545,-1.0679723662398264,0,-13.71,-2.2875,29.7418,-12.9075,13.5075,19.9287,-72.405,-6.24,21.0661,12.99,6.885,17.4119,15.6075,0.315,-4.6464,4.365,0.9225,11.8217,-0.225,-2.475,4.5375,-80.955,-1.41,-5.082,-233.5875,9.9675,-5.687,-4.11,-301.725,6.3767,-59.025,-288.285,0.6171,-5.5875,75.6225,-8.0102,-131.22,-21.4125,23.5103,-23.55,-7.7925,-16.1898,-10.0425,-56.4225,-20.6305,-7.2525,-1.5075,-13.0559,-1.965,-3.9975,-24.5388,-2.73,-34.0875,51.5581,13.335,-4.53,-54.6678,-3.4125,-16.485,-36.9776,-51.93,-17.745,37.6189,-5.7375,-2.91,31.9803,-18.8325,-6.06,54.4258,-77.67,-3.0525,16.819
1752756138.1571398,-0.2444150447845459,1.130061388015747,-0.33125656843185425,156.62729701867252,88.16365018215818,18.81035454366356,0,-16.26,-3.4875,29.9838,-32.4075,-3.2925,5.4087,-62.805,-1.29,9.4501,-2.16,-12.315,9.1839,-3.5925,2.865,-4.6464,2.715,7.6725,-15.2823,-2.625,16.425,4.0535,-79.605,3.39,-4.84,-231.1875,67.2675,-0.847,3.09,-232.275,7.5867,-80.025,-293.2351,-0.1089,-6.1875,13.2225,22.9658,-126.87,-23.8125,-34.5697,-33.0,-8.9925,38.0182,-10.0425,-56.7225,-53.5425,2.6475,-1.2075,17.6781,-1.515,-8.1975,6.4372,57.87,-34.0875,84.7121,32.535,-1.23,-52.7318,15.1875,-2.235,-25.3616,-32.13,-17.745,37.6189,-2.4375,-2.61,62.9563,-37.4325,-6.66,54.9098,-75.12,-2.4525,17.303
1752756138.5202188,-0.21502578258514404,1.1298747062683105,-0.33487480878829956,160.66700143700587,87.1255260393998,22.78597573926739,0,-11.46,-3.4875,0.7018,-32.1075,-5.0925,8.3127,-77.205,8.31,5.5781,-2.16,-7.515,8.2159,7.6575,-2.085,-2.7104,-2.235,-1.9275,-11.1683,2.175,-2.475,0.4235,-80.805,-0.21,-5.082,-233.5875,-4.7325,-5.687,-4.11,-232.125,7.3447,-80.025,-293.2351,-2.0449,-5.2875,75.6225,22.7238,-114.27,-23.8125,23.5103,-22.95,-8.6925,38.5022,-10.0425,-54.0225,-53.5425,2.3475,-1.2075,3.1581,58.935,-8.7975,38.3812,74.07,-34.0875,51.5581,34.935,-4.53,-23.6918,13.3875,-18.885,-24.8776,-11.13,-17.145,-24.5751,-6.0375,-2.91,49.6463,-92.0325,-6.66,62.1698,-58.47,-0.0525,24.805
1752756138.8831935,-0.184967041015625,1.1283771991729736,-0.3300071060657501,-166.73474539019495,86.7970840175444,58.150259946419666,0,-10.86,10.9125,-1.2342,-26.4075,-5.6925,5.4087,-77.205,-3.84,6.3041,14.94,-5.115,-12.1121,-3.7425,-2.085,9.3896,-2.235,-0.7275,-19.3963,0.075,-0.375,-3.6905,-60.555,-1.41,-3.146,-233.5875,-8.1825,9.801,3.69,-308.625,-56.5433,-79.425,-283.035,-2.0449,15.4125,18.1725,-7.5262,-122.67,-22.6125,31.4963,-33.15,-8.8425,38.0182,9.7575,-56.1225,-39.9905,14.3475,-1.5075,-13.2979,36.735,-8.7975,-19.6988,35.67,-28.6875,-10.3939,55.635,0.27,-21.7558,32.5875,-21.585,-56.8216,5.97,-17.745,-24.3331,-15.3375,1.89,31.9803,-57.0825,-6.66,87.3378,-57.27,3.3975,16.819
1752756139.2462547,-0.14816391468048096,1.1277474164962769,-0.3221873641014099,174.825514512803,84.40075456574142,40.17412912629466,0,-11.16,-3.4875,-4.8642,-32.4075,-5.5425,-49.5253,29.595,-6.09,5.5781,12.24,-12.015,-6.3041,1.0575,0.465,-4.6464,-2.235,0.4725,-18.4283,-2.625,2.025,-3.6905,-80.805,-1.41,-4.114,-212.2875,12.0675,25.289,0.69,-308.9251,20.8967,-41.625,-293.2351,-2.5289,13.0125,22.8225,-8.2522,-95.67,52.9875,-22.7117,-29.25,67.9575,38.9862,-10.0425,-53.1225,-55.4785,31.1475,17.8425,-59.7619,19.335,-7.5975,6.4372,36.87,-24.4875,52.0421,-3.465,15.57,-23.6918,32.5875,-11.985,-49.0776,5.67,-17.445,-3.7631,-14.4375,-2.91,-21.9857,-64.4325,-6.66,77.6578,-39.27,1.7475,16.819
1752756139.6102517,-0.10987472534179688,1.1290010213851929,-0.31603407859802246,178.34100710073943,84.7365154183935,40.935332570042696,0,-11.46,-3.4875,4.5738,125.9925,-5.6925,-26.5353,78.645,-5.49,-24.4299,42.24,-11.715,-80.8401,-79.9425,-2.085,-43.3664,151.365,0.4725,-49.6463,150.975,-2.475,-50.1545,-79.755,1.14,-36.058,-195.1875,-7.1325,9.801,43.89,-308.9251,-41.0553,-78.825,-283.6351,-2.5289,51.4125,75.7725,-4.3802,-114.87,-23.8125,-38.4417,-10.35,6.0075,7.0422,23.7075,-55.9725,-51.6065,-7.2525,1.1925,-59.7619,12.135,-6.3975,-23.5708,-0.03,-33.7875,-6.5219,-3.465,-2.13,-84.6758,-5.8125,-21.285,-56.8216,-42.33,-15.345,-22.6391,-44.2875,-2.91,-29.9717,-95.6325,-6.66,-7.5262,-72.87,6.5475,-29.645
1752756139.973943,-0.07782125473022461,1.1291444301605225,-0.31143736839294434,-172.6024008459512,84.71223034794916,47.05875800313703,0,-15.06,-1.0875,60.7178,-32.4075,-4.4925,-57.5113,-66.555,-0.54,-48.6299,-64.56,-2.715,-78.1781,-80.5425,-1.785,-66.5984,19.515,-0.5775,-58.1163,-2.625,-2.775,-3.6905,-71.355,-1.41,-61.226,-195.0375,-9.5325,-5.687,-3.96,-308.775,-39.1193,-77.625,-283.6351,28.4471,-6.1875,-1.1775,-7.7682,-94.77,-21.2625,-7.2237,-33.15,-8.9925,38.0182,11.5575,-55.5225,6.4735,31.1475,0.8925,-13.2979,19.335,-458.7976,37.4132,26.37,-485.2875,-10.3939,13.335,-460.53,-7.9618,32.5875,-21.585,-49.0776,-32.73,-477.945,41.7329,-39.0375,-2.91,-29.7297,-95.6325,-5.46,-7.5262,-77.37,58.4475,44.891
1752756140.3380322,-0.04507279396057129,1.1299717426300049,-0.3096519410610199,177.59789594332054,84.9649933089317,35.75623535285289,0,-6.66,37.9125,-4.1382,-32.1075,-5.6925,-55.5753,-77.055,44.16,5.5781,-54.66,364.785,-18.4041,-80.5425,343.515,18.5856,-2.235,308.1225,12.7897,-2.625,35.925,-65.6425,-80.955,4.59,-66.066,-214.2375,-8.9325,-4.719,-3.81,-270.525,-56.5433,-48.825,-293.2351,-0.1089,70.6125,-0.5775,-8.2522,-95.67,-23.8125,-38.4417,43.65,-8.9925,-23.9338,-8.5425,-56.7225,-37.0865,31.8975,8.0925,-42.3379,52.035,-469.5975,37.4132,7.17,-494.8875,-10.3939,-3.315,-464.73,-19.8198,-5.8125,-395.835,-118.7736,-49.38,-471.345,-24.5751,-44.4375,-386.61,1.0043,-52.4325,-467.46,55.3938,-39.27,6.5475,32.307
