timestamp,patch1_area_id,patch2_area_id,patch1_inference_enabled,patch2_inference_enabled,tracker1_pos_x,tracker1_pos_y,tracker1_pos_z,tracker1_rot_roll,tracker1_rot_pitch,tracker1_rot_yaw,tracker1_rot_quat_x,tracker1_rot_quat_y,tracker1_rot_quat_z,tracker1_rot_quat_w,tracker2_pos_x,tracker2_pos_y,tracker2_pos_z,tracker2_rot_roll,tracker2_rot_pitch,tracker2_rot_yaw,tracker2_rot_quat_x,tracker2_rot_quat_y,tracker2_rot_quat_z,tracker2_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754656667.3153973,6.0,8.0,1.0,1.0,-0.16402196884155273,1.0118482112884521,0.0225086510181427,88.49588015376149,62.31609480507423,-2.0610224225413556,0.6036765579841908,0.35982908978449757,-0.3719899732320567,0.606399964819357,-0.007941126823425293,1.0114641189575195,-0.0916842669248581,86.84343571285788,71.96824242903786,-3.3695213968600863,0.5685064295057569,0.410216790581795,-0.42097214685340634,0.5755908792721752,-167.4,-49.0,-44.25,-132.6,47.4,-49.1,-111.8,-64.2,-29.07,-90.6,-53.6,-4.85,-144.0,18.4,-37.15,-139.6,14.8,-53.62,-184.6,-23.8,25.52,0.4,-47.6,33.27,-126.2,-14.8,-39.08,-117.6,2.2,-48.13,-170.2,-89.4,-43.93,-181.6,-192.8,147.93,-113.6,-43.0,-56.53,-136.6,-51.6,-53.62,-245.6,-22.4,0.0,-247.6,-9.6,465.12,-196.4,-62.0,-45.54,-170.0,-76.2,-74.61,-164.8,-24.4,1.29,-162.6,158.6,146.97,-220.2,-69.6,-19.06,-213.2,-280.2,152.13,64.0,-182.6,78.81,31.0,81.6,-37.47
1754656672.3921442,6.0,8.0,1.0,1.0,-0.16464173793792725,1.0124616622924805,0.02273423969745636,88.39436474099884,62.272637756643505,-2.1869420439773175,0.6036668133245382,0.3592602481835365,-0.37211424866974563,0.6066706678487144,-0.006725311279296875,1.0095314979553223,-0.0922958105802536,86.60060880127672,71.94925380844889,-3.6588651724482633,0.5683853097684737,0.4095745754103969,-0.4214673630962279,0.5758054238495397,-161.0,-46.8,-42.96,-114.8,57.6,-52.97,-84.0,-24.4,-49.42,-93.0,-2.6,-41.34,-133.0,18.0,-37.47,-117.2,18.8,-65.89,-129.4,-26.0,-58.14,-38.4,-75.4,-50.39,-124.2,-16.4,-38.76,-118.2,3.6,-47.48,-171.2,-88.4,-43.61,-182.0,-191.8,147.29,-105.2,-41.8,-59.43,-135.6,-46.2,-52.97,-247.2,-21.0,-0.65,-247.2,-10.0,465.77,-198.4,-63.8,-45.54,-169.6,-76.0,-74.61,-164.8,-24.4,1.62,-162.2,158.4,146.97,-220.2,-69.6,-19.38,-213.4,-280.6,152.13,63.8,-182.2,79.14,30.8,81.8,-37.15
1754656677.4624639,6.0,8.0,1.0,1.0,-0.16454261541366577,1.0122857093811035,0.022627517580986023,88.48372345890711,62.24907750583373,-2.0283529626873045,0.603714256257264,0.3596783315873228,-0.37143357470561583,0.6067928326870116,-0.006606042385101318,1.009374976158142,-0.09228293597698212,86.5709880031429,71.92771069008425,-3.7159937623748727,0.5685127065482574,0.40928700496522447,-0.4215469085556422,0.5758259122522013,-160.8,-46.8,-43.28,-113.8,57.6,-52.65,-83.8,-24.4,-49.42,-92.8,-2.8,-41.34,-133.0,18.2,-38.11,-117.2,19.0,-64.92,-129.2,-26.0,-59.11,-38.8,-75.2,-50.39,-124.6,-17.0,-38.44,-118.4,3.6,-48.45,-171.6,-88.2,-43.28,-182.2,-191.6,147.29,-105.2,-42.0,-59.43,-135.8,-46.6,-53.3,-247.0,-21.0,-0.65,-247.2,-9.8,465.12,-198.2,-64.2,-45.22,-169.2,-76.2,-74.61,-165.0,-24.4,1.29,-162.6,158.6,147.29,-220.4,-69.6,-19.06,-213.4,-280.8,152.13,63.6,-182.8,79.14,31.4,82.0,-37.47
1754656682.5483012,6.0,8.0,1.0,1.0,-0.1645355224609375,1.0123320817947388,0.022567838430404663,88.51784030548801,62.26748144200059,-1.9803619159727988,0.603687995963689,0.35992006321066283,-0.3713814248075649,0.606707510305281,-0.006501197814941406,1.009168267250061,-0.0923556536436081,86.55950830926213,71.91873298274197,-3.7274235502804975,0.5685258462650787,0.4092253412202241,-0.4215209453052906,0.5758757179152425,-161.0,-46.8,-43.28,-114.8,57.4,-52.33,-83.6,-24.4,-48.77,-93.2,-2.6,-41.34,-133.6,18.8,-37.47,-117.4,19.0,-65.25,-129.2,-26.4,-58.46,-38.8,-74.8,-50.71,-124.6,-16.8,-38.44,-118.2,3.4,-48.13,-170.8,-88.2,-43.28,-182.4,-191.4,147.61,-105.6,-42.0,-59.11,-135.6,-46.0,-52.33,-246.4,-20.8,0.0,-247.0,-10.0,465.77,-198.4,-64.6,-45.54,-169.6,-76.2,-74.94,-164.8,-24.2,1.62,-162.4,158.6,147.29,-220.6,-70.0,-19.7,-213.4,-280.8,152.46,63.4,-182.6,79.14,31.2,82.0,-37.15
1754656687.6256804,6.0,8.0,1.0,1.0,-0.16454148292541504,1.012320876121521,0.02257956564426422,88.51350214418672,62.263752176970726,-1.9805386892256516,0.6036769967465705,0.35991305301407306,-0.37134954187486663,0.6067421626406315,-0.006478428840637207,1.0091294050216675,-0.09233056008815765,86.49416150814474,71.91923131860804,-3.7591779610618383,0.5683091675967085,0.4093108304983395,-0.4214495311478059,0.5760811225845947,-161.2,-46.2,-42.96,-114.8,57.6,-52.97,-83.4,-24.0,-50.07,-93.4,-3.0,-41.34,-133.4,18.2,-37.79,-117.2,18.8,-65.57,-129.8,-25.8,-59.11,-38.2,-75.2,-50.07,-124.6,-17.0,-38.44,-117.8,3.4,-48.13,-171.2,-88.4,-42.31,-182.2,-191.8,147.61,-105.4,-41.6,-58.79,-135.8,-45.6,-53.3,-246.8,-21.2,-0.97,-247.0,-10.2,465.77,-198.4,-64.0,-45.22,-169.8,-76.4,-75.26,-165.0,-24.6,1.29,-162.2,159.2,146.97,-220.2,-69.4,-19.06,-213.2,-280.4,152.13,63.4,-182.4,78.49,31.4,81.8,-37.15
1754656692.696572,6.0,8.0,1.0,1.0,-0.1643695831298828,1.011980652809143,0.022624030709266663,88.49920678321841,62.25168609195948,-1.9765964727261305,0.6036257667441656,0.35991490903634343,-0.3712215390326861,0.6068703321346818,-0.0064463019371032715,1.009217619895935,-0.09230594336986542,86.54563290853838,71.90148140003332,-3.736731929306835,0.5685470591134618,0.40913957802260326,-0.42143678851014144,0.5759773493272607,-161.2,-46.8,-43.61,-114.4,57.8,-52.0,-83.6,-24.4,-49.42,-93.2,-2.8,-40.7,-133.2,18.2,-38.11,-117.0,18.6,-64.92,-129.6,-26.0,-58.46,-38.6,-75.4,-49.74,-124.2,-17.2,-38.44,-117.8,3.2,-47.8,-171.0,-88.6,-43.61,-182.2,-191.6,147.93,-105.2,-41.8,-59.11,-135.2,-45.8,-52.33,-247.2,-21.0,0.32,-246.8,-10.6,465.12,-198.4,-64.2,-45.87,-170.0,-76.0,-74.61,-165.0,-24.4,1.29,-163.0,158.8,146.64,-220.0,-69.6,-19.7,-213.4,-280.2,151.81,63.8,-182.4,78.81,31.2,81.6,-37.47
1754656697.7713485,6.0,8.0,1.0,1.0,-0.16456127166748047,1.0123447179794312,0.02259601652622223,88.5003793350508,62.25892798541828,-1.9451236077017962,0.603510971276034,0.3601160403992548,-0.3710958942594143,0.606942051556596,-0.006533265113830566,1.0091357231140137,-0.09235052764415741,86.56662563567038,71.90435242340857,-3.7932770327167646,0.5688447432786686,0.4087968089240454,-0.4218094351168407,0.5756539545647569,-161.0,-46.2,-43.61,-114.4,57.8,-51.68,-83.8,-24.2,-49.74,-93.2,-2.8,-41.34,-133.2,18.4,-37.47,-117.0,18.4,-64.6,-129.4,-26.0,-58.14,-38.4,-75.0,-49.74,-124.2,-16.8,-38.44,-118.4,3.6,-47.8,-171.2,-88.6,-42.96,-182.2,-191.8,147.93,-105.0,-42.0,-59.43,-135.8,-45.8,-52.65,-247.4,-21.4,0.0,-247.2,-10.6,465.44,-198.6,-64.2,-45.54,-169.6,-76.4,-74.94,-164.8,-24.6,1.29,-162.4,158.8,146.97,-220.4,-69.4,-19.38,-213.4,-280.6,152.13,63.6,-182.6,78.81,31.0,81.6,-37.47
1754656702.8628857,6.0,8.0,1.0,1.0,-0.16450977325439453,1.0122323036193848,0.02267707884311676,88.51072323815387,62.24308485457333,-1.9654023435342396,0.6036778797513458,0.3598901114011177,-0.3711540606865531,0.6068744821488243,-0.006514906883239746,1.0091501474380493,-0.09231643378734589,86.55571694514883,71.89960574200958,-3.791983645498004,0.5688011724499177,0.40881842948621655,-0.4217415642613744,0.5757313342315065,-161.4,-46.6,-43.61,-113.8,57.8,-52.0,-83.4,-24.8,-49.1,-93.0,-3.2,-41.34,-132.8,18.4,-38.11,-117.0,18.8,-64.92,-129.6,-25.8,-57.82,-38.4,-75.2,-50.71,-124.6,-17.4,-38.44,-118.6,3.6,-47.48,-171.6,-88.4,-42.96,-182.2,-191.8,147.61,-105.6,-42.0,-59.43,-135.8,-46.0,-52.97,-247.0,-21.0,-0.32,-247.2,-10.4,465.77,-198.4,-64.0,-46.19,-169.4,-76.4,-75.26,-165.0,-24.8,1.29,-162.8,158.2,147.29,-220.4,-69.4,-20.03,-214.0,-280.4,152.13,63.8,-182.4,78.81,31.2,81.4,-36.82
1754656707.936869,6.0,8.0,1.0,1.0,-0.16449964046478271,1.0122827291488647,0.02264656126499176,88.48034950925548,62.24910144408889,-1.9875502988343983,0.6035682092319251,0.359904348168776,-0.3712069964486468,0.6069427460389346,-0.006591618061065674,1.0091943740844727,-0.09229372441768646,86.47056121806786,71.9208910889107,-3.843760058975937,0.5684869838346066,0.4089868319766148,-0.4217982446826296,0.575880511865695,-161.2,-46.4,-43.28,-114.2,57.6,-52.33,-83.2,-24.0,-49.42,-93.4,-2.8,-40.7,-133.4,18.4,-37.47,-117.0,18.6,-64.6,-129.4,-26.0,-58.14,-38.8,-75.6,-50.07,-124.2,-16.8,-38.44,-117.6,3.8,-47.8,-171.0,-89.0,-43.28,-182.0,-191.8,147.61,-105.4,-42.2,-59.11,-135.8,-45.8,-52.97,-246.4,-20.8,-0.32,-247.0,-10.2,466.41,-198.4,-64.0,-45.22,-169.6,-76.6,-74.29,-165.2,-24.4,1.62,-163.0,158.4,147.29,-220.2,-69.4,-19.06,-213.4,-280.6,152.46,63.4,-182.2,78.49,31.2,81.6,-36.82
1754656715.527947,6.0,9.0,1.0,1.0,-0.16447138786315918,1.0121852159500122,0.02258482575416565,88.38794374270825,62.27964222473359,-2.0478399971660575,0.6031748697223686,0.36005147342998856,-0.37139343441612094,0.6071324202600898,-0.15855169296264648,1.0103474855422974,-0.08374948799610138,88.32029469410888,58.113489179828804,-1.7752004763607534,0.614307517797287,0.33894580382457923,-0.348027592123605,0.6217866767750078,-161.0,-46.8,-42.96,-114.4,57.8,-52.33,-83.6,-24.8,-49.42,-93.2,-3.2,-41.67,-133.2,18.4,-37.47,-116.8,18.6,-64.92,-129.8,-26.6,-57.49,-38.2,-75.0,-50.39,-124.6,-17.0,-38.11,-117.4,3.6,-47.8,-171.2,-88.6,-43.28,-182.4,-191.8,147.93,-104.8,-42.0,-59.11,-135.8,-46.2,-52.33,-246.4,-21.0,0.0,-247.8,-9.8,466.09,-198.2,-64.0,-45.22,-169.6,-76.6,-74.61,-164.8,-24.4,1.62,-163.0,158.6,125.65,-218.8,-68.6,-15.5,-232.0,-306.0,163.76,26.2,-279.4,139.54,-24.0,-204.2,176.04
1754656718.0913546,6.0,9.0,1.0,1.0,-0.16461849212646484,1.0122274160385132,0.022652730345726013,88.41843767394215,62.2860301950965,-1.9799050622245926,0.6031034120861976,0.3603448034069971,-0.37116223944566845,0.6071707654567644,-0.15844041109085083,1.0100432634353638,-0.08386163413524628,88.2806367789305,58.06903587282587,-1.9018361683867873,0.6145937161846748,0.3381418629776663,-0.3483635120415576,0.6217534527645546,-156.6,-43.6,-39.73,-104.8,66.0,-46.84,-71.6,-3.0,-42.31,-86.6,32.6,-35.53,-125.0,21.6,-33.27,-96.8,31.4,-59.76,-90.6,15.8,-59.43,-10.8,25.0,-73.0,-113.6,-17.2,-33.27,-82.8,11.2,-43.61,-66.0,-37.4,-78.49,-100.4,12.8,-55.23,-95.0,-47.0,-54.91,-95.0,-55.8,-51.68,-90.2,-43.4,-83.33,-77.8,-28.0,-73.32,-194.4,-73.2,-43.61,-152.4,-109.0,-74.94,-94.8,-138.8,-38.76,-88.0,-152.4,-50.07,-224.8,-78.6,-20.35,-232.6,-313.8,153.43,2.0,-314.6,115.96,-26.6,-253.0,143.41
1754656723.1631594,6.0,9.0,1.0,1.0,-0.16464775800704956,1.0123331546783447,0.02278493344783783,88.41328538157454,62.271851736985354,-1.9761029416874436,0.6031074587969697,0.3603048353735473,-0.3710528494771172,0.6072573302382158,-0.15842503309249878,1.0099358558654785,-0.08373861014842987,88.24666956010043,58.08171152127442,-2.030593739176655,0.6147529527765545,0.33762462624655043,-0.3490285246368624,0.6215041476932699,-156.8,-43.6,-39.41,-104.8,66.6,-46.19,-71.8,-2.6,-41.99,-86.4,33.0,-35.53,-125.2,21.0,-32.3,-97.0,31.2,-59.11,-90.2,15.8,-58.79,-11.0,24.6,-74.29,-113.8,-17.0,-33.92,-83.0,11.4,-42.64,-65.4,-37.6,-78.49,-100.6,12.8,-56.53,-94.8,-46.8,-55.23,-95.2,-56.2,-52.65,-89.8,-43.2,-82.69,-77.6,-28.2,-73.32,-194.8,-73.6,-43.93,-152.4,-108.4,-74.29,-94.6,-138.8,-38.11,-88.6,-152.4,-49.74,-225.0,-78.6,-20.67,-232.6,-313.2,153.1,1.8,-314.6,115.31,-26.8,-253.4,143.74
1754656728.240798,6.0,9.0,1.0,1.0,-0.16457796096801758,1.0122076272964478,0.022671133279800415,88.38092005752966,62.268116069742454,-2.0100403385357386,0.6030540372003916,0.360210826183294,-0.37111170106678343,0.6073301875598915,-0.15853780508041382,1.0100358724594116,-0.08376093208789825,88.29913259151283,58.05287248600038,-1.9669475216704653,0.6149322165483128,0.33764700529387687,-0.34868621535108907,0.621506745099573,-156.2,-43.0,-39.73,-104.4,65.8,-46.19,-71.8,-3.0,-42.31,-86.6,32.8,-36.18,-125.2,21.0,-32.95,-96.4,31.6,-59.43,-90.4,16.8,-59.43,-10.8,24.8,-73.97,-113.8,-17.0,-33.59,-83.0,11.4,-42.64,-66.2,-37.2,-79.14,-100.8,13.0,-55.56,-95.0,-46.8,-55.56,-95.4,-55.8,-52.65,-89.8,-43.4,-83.98,-77.8,-28.2,-73.32,-194.4,-73.2,-43.61,-152.6,-108.8,-74.94,-94.6,-138.6,-37.47,-88.6,-152.8,-49.74,-225.2,-78.6,-20.67,-232.2,-313.6,153.43,1.8,-314.4,115.96,-26.8,-253.2,144.06
1754656733.3150861,6.0,9.0,1.0,1.0,-0.16470801830291748,1.0125333070755005,0.022670254111289978,88.41765301731246,62.27710196449083,-1.9805762678165209,0.6031286269432576,0.36029552332902126,-0.37111730555270195,0.6072024164275543,-0.1587374210357666,1.0100083351135254,-0.0837385505437851,88.29070204244594,58.06191127683113,-1.9349521561283634,0.6147663807937358,0.33789426400188927,-0.3485353743262313,0.6216210253941603,-156.8,-43.6,-38.44,-104.8,66.2,-45.87,-71.4,-3.0,-41.99,-86.2,32.6,-35.21,-125.0,21.0,-32.62,-96.8,31.4,-59.76,-90.4,16.0,-59.76,-11.0,24.8,-73.97,-113.4,-16.8,-32.95,-83.4,11.2,-42.96,-65.6,-37.8,-78.49,-100.6,12.8,-56.2,-94.4,-46.8,-54.91,-95.0,-55.8,-52.65,-89.6,-43.2,-83.66,-77.2,-28.2,-73.64,-194.4,-74.0,-43.61,-152.0,-108.6,-74.94,-94.6,-138.6,-37.79,-88.4,-152.2,-49.42,-225.2,-78.4,-20.67,-232.4,-313.6,154.07,2.0,-314.4,115.63,-26.8,-253.2,143.74
1754656738.3918912,6.0,9.0,1.0,1.0,-0.16471439599990845,1.0124528408050537,0.02270011603832245,88.45636897482454,62.27927125999033,-1.9358296772691916,0.6031864342784139,0.36041740762246144,-0.3710131615618909,0.6071363065592108,-0.15863031148910522,1.0100011825561523,-0.08373741805553436,88.3210533540664,58.07500955756495,-1.9652400028134687,0.6149828320629654,0.33771171229241204,-0.34885804905068857,0.6213250402869348,-156.0,-43.4,-39.41,-104.6,66.2,-46.19,-72.0,-2.8,-41.99,-86.6,32.2,-35.53,-125.4,21.0,-32.62,-96.6,31.2,-58.79,-90.2,16.4,-59.43,-11.4,24.8,-74.29,-113.6,-17.0,-33.59,-83.0,11.8,-42.96,-66.0,-37.4,-78.81,-100.8,13.0,-55.88,-95.2,-46.8,-55.23,-95.6,-56.0,-52.33,-90.0,-42.8,-83.66,-77.6,-28.6,-73.64,-194.8,-73.6,-43.61,-152.2,-108.4,-74.29,-95.0,-139.0,-37.79,-88.6,-152.4,-49.42,-225.4,-78.6,-20.35,-232.0,-314.0,153.75,1.0,-314.6,115.96,-27.0,-253.8,143.41
1754656743.4810593,6.0,9.0,1.0,1.0,-0.1645829677581787,1.012304663658142,0.022667676210403442,88.430954976919,62.27704336146408,-1.9301223495157436,0.6030406204677573,0.36051768026384723,-0.37089150137092125,0.6072959475658364,-0.15862023830413818,1.010087490081787,-0.08371399343013763,88.36233680911302,58.079022746565535,-1.8653241312759146,0.6149006052780646,0.33814449477621733,-0.3484591433390542,0.6213949431759265,-156.0,-43.6,-39.73,-104.4,66.2,-46.19,-71.2,-2.8,-41.99,-86.8,32.8,-35.53,-124.8,21.0,-33.27,-97.2,31.6,-59.43,-90.6,15.8,-59.11,-11.4,24.6,-73.97,-113.4,-17.2,-33.92,-83.4,11.4,-43.28,-66.4,-37.8,-79.14,-100.2,13.2,-55.23,-94.6,-46.6,-55.23,-95.6,-56.0,-52.0,-90.2,-43.4,-83.66,-78.0,-28.6,-73.64,-194.4,-73.6,-44.25,-152.6,-108.6,-74.94,-94.4,-138.8,-37.47,-88.4,-152.4,-49.42,-225.0,-78.6,-20.67,-232.8,-313.8,153.75,1.6,-315.0,115.96,-27.0,-253.2,143.74
1754656748.5531623,6.0,9.0,1.0,1.0,-0.16457921266555786,1.0123182535171509,0.02268865704536438,88.41198585056708,62.25896279523287,-1.968095943831747,0.6031147480740917,0.3602814627013365,-0.3709399359950844,0.6073329323210847,-0.1585788130760193,1.0100407600402832,-0.0837194174528122,88.3797576799786,58.070399030165184,-1.8461361933248146,0.6149631003944214,0.3381468702927874,-0.34836108555555106,0.6213867260701398,-156.4,-43.2,-39.41,-104.8,66.4,-46.19,-71.6,-2.8,-41.99,-86.6,33.0,-35.21,-124.8,21.2,-32.95,-96.6,31.4,-59.43,-90.2,16.2,-59.11,-11.4,24.8,-74.29,-113.8,-17.0,-33.59,-82.6,11.4,-43.28,-66.2,-37.6,-78.81,-100.6,12.4,-55.23,-95.0,-46.6,-54.59,-95.2,-55.6,-52.33,-90.2,-43.6,-83.66,-77.6,-28.0,-73.97,-194.6,-73.4,-43.93,-152.0,-108.4,-75.26,-94.6,-138.6,-37.47,-88.2,-152.2,-49.74,-224.6,-78.4,-20.35,-232.6,-313.4,154.07,1.6,-314.8,115.96,-27.0,-253.4,143.09
1754656753.630455,6.0,9.0,1.0,1.0,-0.16451263427734375,1.0123296976089478,0.02261677384376526,88.4458407478221,62.278822753367926,-1.931083888721616,0.6031170745041333,0.3604740401991899,-0.37095260193187585,0.6072085868917733,-0.1585758924484253,1.009965181350708,-0.08385603129863739,88.35386613710908,58.083151277544516,-1.9028555781044276,0.6149535546285801,0.337991619504529,-0.3486594073959215,0.621313330824454,-156.4,-43.2,-39.08,-104.6,66.0,-46.19,-72.0,-2.4,-42.96,-86.2,32.6,-35.21,-124.8,21.0,-32.95,-96.6,31.2,-59.76,-90.6,16.0,-59.43,-11.0,24.8,-73.64,-113.6,-17.0,-34.24,-82.6,11.2,-43.28,-66.0,-37.8,-78.49,-100.2,12.8,-54.91,-94.8,-47.0,-54.91,-94.8,-55.8,-52.0,-90.2,-43.4,-83.33,-78.0,-28.2,-73.32,-194.2,-73.6,-43.61,-152.2,-108.4,-74.94,-94.6,-138.6,-38.11,-88.0,-152.2,-49.74,-224.6,-79.0,-20.67,-232.2,-313.4,153.43,1.6,-315.0,116.28,-27.0,-253.0,142.77
1754656758.704202,6.0,9.0,1.0,1.0,-0.16456592082977295,1.012412667274475,0.02264980971813202,88.37816446703363,62.28391446136553,-1.9676415685320194,0.6028578658038609,0.36052829785979035,-0.3709596519819886,0.6074294384661024,-0.15860992670059204,1.010054588317871,-0.08376489579677582,88.39851974056363,58.106714719766146,-1.902616856993463,0.6151274556487487,0.33798702728219443,-0.3489138947192815,0.6210007398572686,-156.4,-43.6,-39.08,-104.6,65.8,-46.84,-71.6,-2.4,-41.99,-86.4,32.8,-36.18,-125.4,21.2,-33.59,-97.0,31.4,-59.43,-90.6,16.0,-59.76,-11.0,25.0,-73.97,-114.0,-16.8,-32.62,-83.6,11.6,-42.96,-66.4,-37.4,-79.14,-100.6,12.8,-55.88,-95.2,-46.8,-54.91,-95.2,-56.0,-52.65,-89.8,-43.2,-83.98,-77.4,-28.6,-73.64,-194.4,-73.4,-43.61,-152.2,-109.0,-74.94,-94.6,-138.8,-37.47,-88.2,-152.6,-49.42,-224.8,-79.0,-20.35,-232.6,-313.6,153.43,1.6,-314.8,115.63,-26.6,-253.2,143.74
1754656768.369979,7.0,8.0,1.0,1.0,0.1516420841217041,1.0105499029159546,-0.08968071639537811,-88.40552468522776,56.87178448196521,-178.18501985142916,-0.33160615564284857,-0.6184123825842293,0.6250489314257404,-0.3419315844936135,0.0022026896476745605,1.009739875793457,-0.09370644390583038,-85.19729491053417,81.22600265738818,-175.89219648655927,-0.4604471813720612,-0.5306625857493462,0.5426508308092548,-0.4603428996619731,-156.6,-43.2,-39.73,-104.8,66.2,-46.19,-71.4,-2.8,-41.99,-86.6,32.8,-35.53,-125.2,21.4,-32.95,-96.8,32.2,-60.08,-90.0,16.2,-58.46,-11.0,24.6,-73.97,-113.6,-17.0,-33.59,-83.0,11.4,-42.96,-65.6,-37.4,-78.81,-100.4,12.4,-55.56,-94.6,-46.4,-55.23,-95.2,-56.2,-52.97,-89.6,-52.8,-79.46,-20.0,-27.4,18.09,-168.4,6.4,-47.8,-132.4,28.2,-94.64,-141.2,-16.8,-42.96,-134.6,-87.8,-41.02,-105.0,23.0,-52.97,-133.6,-6.6,-50.71,-163.4,-62.0,-28.42,-134.4,-175.0,143.09
1754656768.8654726,7.0,8.0,1.0,1.0,0.1515597105026245,1.010619044303894,-0.08966310322284698,-88.36515964016233,56.87879683257186,-178.16798019510216,-0.33167355538020465,-0.6182217940239225,0.6251944064026052,-0.34194489217065455,0.0013110637664794922,1.0104897022247314,-0.09333543479442596,-86.96788603134382,81.19045274424703,-177.53340485882677,-0.46077844146658364,-0.5325717618532488,0.5411760984338991,-0.459542030331189,-180.8,-38.4,-46.19,-181.6,79.2,-47.48,-317.2,25.0,95.29,-233.0,175.8,707.37,-144.0,38.0,-39.08,-156.2,62.4,-61.69,-235.4,119.2,11.31,-75.4,295.8,218.03,-128.8,16.0,-35.21,-139.8,60.4,-50.07,-233.4,6.0,-31.65,-227.2,-60.0,240.31,-99.2,0.8,-53.62,-146.4,24.4,-48.77,-269.8,78.4,1.62,-277.4,153.2,451.23,-156.8,10.0,-42.96,-147.6,64.6,-91.09,-194.0,100.2,-14.21,-193.0,208.0,91.73,-100.0,31.6,-51.68,-111.4,24.2,-50.39,-92.2,64.0,-68.48,-73.0,142.2,-48.77
1754656773.946847,7.0,8.0,1.0,1.0,0.15084123611450195,1.0114054679870605,-0.08937634527683258,-88.25319592371257,56.91465080912164,-178.08200699692824,-0.331743226140063,-0.6177591218492072,0.6254314927081397,-0.34227981453263157,-0.002944648265838623,1.0110161304473877,-0.09154467284679413,-87.21177856830593,73.7646176494018,-178.16293478225245,-0.4256865404673143,-0.5585613744566802,0.5724764820338915,-0.42316745384170945,-186.2,-41.2,-50.71,-193.8,70.2,-53.94,-333.2,0.0,87.86,-242.6,134.2,706.72,-153.4,34.2,-42.64,-177.8,52.0,-64.6,-265.6,94.4,-3.23,-78.6,223.6,186.69,-133.6,9.2,-38.11,-149.6,51.2,-49.1,-230.0,2.0,-31.98,-213.6,-63.2,216.73,-99.6,0.4,-53.94,-147.6,22.6,-48.77,-274.8,71.4,6.78,-272.0,122.2,471.9,-157.8,10.2,-42.96,-149.4,65.2,-90.76,-201.4,101.8,-8.72,-197.0,216.4,115.96,-100.0,31.8,-52.0,-113.0,25.4,-51.03,-96.0,67.0,-66.22,-73.8,150.0,-44.57
1754656779.0240517,7.0,8.0,1.0,1.0,0.15065693855285645,1.0115712881088257,-0.0892874151468277,-88.19194492543473,56.94692284159642,-178.0207633115138,-0.33177547518670203,-0.617511709990416,0.6254793292290167,-0.3426074031692106,-0.002247750759124756,1.0103816986083984,-0.09180514514446259,-87.18523495876771,73.7600902055461,-178.12419213928342,-0.4255725742079999,-0.5585886516024681,0.5724802983636991,-0.42324091692167937,-185.8,-41.8,-50.39,-193.0,69.8,-53.3,-332.0,0.6,87.86,-241.6,137.6,706.4,-153.4,34.6,-42.64,-177.0,51.6,-64.92,-262.0,95.0,-4.85,-73.8,227.4,184.11,-134.2,9.2,-38.76,-150.0,50.8,-49.42,-229.8,1.8,-32.3,-213.0,-62.8,216.41,-99.8,0.4,-54.26,-147.8,22.6,-48.77,-275.0,72.2,6.78,-271.8,122.4,471.26,-157.4,9.8,-43.93,-150.0,65.0,-91.09,-201.8,102.2,-8.72,-197.2,216.8,115.31,-100.4,31.8,-52.65,-113.0,25.6,-50.07,-95.6,67.2,-66.22,-73.6,149.6,-44.9
